 v-sweep         run_num         v(drain)        i(vds)          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  1.01400000e+03  1.85000000e+00 -1.85137520e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137520e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 2.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137520e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 3.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137520e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 4.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137520e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 5.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137520e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 6.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137521e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 7.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137521e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 8.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137522e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 9.00000000e-02  1.01400000e+03  1.85000000e+00 -1.85137524e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.00000000e-01  1.01400000e+03  1.85000000e+00 -1.85137528e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.10000000e-01  1.01400000e+03  1.85000000e+00 -1.85137533e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.20000000e-01  1.01400000e+03  1.85000000e+00 -1.85137544e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.30000000e-01  1.01400000e+03  1.85000000e+00 -1.85137562e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.40000000e-01  1.01400000e+03  1.85000000e+00 -1.85137594e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.50000000e-01  1.01400000e+03  1.85000000e+00 -1.85137651e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.60000000e-01  1.01400000e+03  1.85000000e+00 -1.85137751e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.70000000e-01  1.01400000e+03  1.85000000e+00 -1.85137928e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.80000000e-01  1.01400000e+03  1.85000000e+00 -1.85138240e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 1.90000000e-01  1.01400000e+03  1.85000000e+00 -1.85138791e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 2.00000000e-01  1.01400000e+03  1.85000000e+00 -1.85139763e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 2.10000000e-01  1.01400000e+03  1.85000000e+00 -1.85141479e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
 2.20000000e-01  1.01400000e+03  1.85000000e+00 -1.85144508e-12  3.95092334e-01  6.64287441e-02  1.04326672e+02  8.08198168e+00  1.23157505e+05 -1.96810140e-01 
