vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137520e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
8.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137521e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
9.00000000e-02,6.96900000e+03,1.85000000e+00,-1.85137521e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.00000000e-01,6.96900000e+03,1.85000000e+00,-1.85137522e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.10000000e-01,6.96900000e+03,1.85000000e+00,-1.85137524e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.20000000e-01,6.96900000e+03,1.85000000e+00,-1.85137528e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.30000000e-01,6.96900000e+03,1.85000000e+00,-1.85137535e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.40000000e-01,6.96900000e+03,1.85000000e+00,-1.85137549e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.50000000e-01,6.96900000e+03,1.85000000e+00,-1.85137574e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.60000000e-01,6.96900000e+03,1.85000000e+00,-1.85137622e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.70000000e-01,6.96900000e+03,1.85000000e+00,-1.85137711e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.80000000e-01,6.96900000e+03,1.85000000e+00,-1.85137879e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
1.90000000e-01,6.96900000e+03,1.85000000e+00,-1.85138193e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.00000000e-01,6.96900000e+03,1.85000000e+00,-1.85138783e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.10000000e-01,6.96900000e+03,1.85000000e+00,-1.85139889e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.20000000e-01,6.96900000e+03,1.85000000e+00,-1.85141964e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.30000000e-01,6.96900000e+03,1.85000000e+00,-1.85145857e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.40000000e-01,6.96900000e+03,1.85000000e+00,-1.85153158e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.50000000e-01,6.96900000e+03,1.85000000e+00,-1.85166856e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.60000000e-01,6.96900000e+03,1.85000000e+00,-1.85192551e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.70000000e-01,6.96900000e+03,1.85000000e+00,-1.85240753e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.80000000e-01,6.96900000e+03,1.85000000e+00,-1.85331172e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
2.90000000e-01,6.96900000e+03,1.85000000e+00,-1.85500784e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.00000000e-01,6.96900000e+03,1.85000000e+00,-1.85818949e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.10000000e-01,6.96900000e+03,1.85000000e+00,-1.86415765e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.20000000e-01,6.96900000e+03,1.85000000e+00,-1.87535254e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.30000000e-01,6.96900000e+03,1.85000000e+00,-1.89635096e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.40000000e-01,6.96900000e+03,1.85000000e+00,-1.93573656e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.50000000e-01,6.96900000e+03,1.85000000e+00,-2.00960620e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.60000000e-01,6.96900000e+03,1.85000000e+00,-2.14814256e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.70000000e-01,6.96900000e+03,1.85000000e+00,-2.40793093e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.80000000e-01,6.96900000e+03,1.85000000e+00,-2.89503106e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
3.90000000e-01,6.96900000e+03,1.85000000e+00,-3.80817301e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.00000000e-01,6.96900000e+03,1.85000000e+00,-5.51957076e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.10000000e-01,6.96900000e+03,1.85000000e+00,-8.72596412e-12,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.20000000e-01,6.96900000e+03,1.85000000e+00,-1.47305358e-11,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.30000000e-01,6.96900000e+03,1.85000000e+00,-2.59681309e-11,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.40000000e-01,6.96900000e+03,1.85000000e+00,-4.69812848e-11,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.50000000e-01,6.96900000e+03,1.85000000e+00,-8.62277540e-11,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.60000000e-01,6.96900000e+03,1.85000000e+00,-1.59412251e-10,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.70000000e-01,6.96900000e+03,1.85000000e+00,-2.95588619e-10,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.80000000e-01,6.96900000e+03,1.85000000e+00,-5.48240023e-10,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
4.90000000e-01,6.96900000e+03,1.85000000e+00,-1.01516505e-09,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.00000000e-01,6.96900000e+03,1.85000000e+00,-1.87361503e-09,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.10000000e-01,6.96900000e+03,1.85000000e+00,-3.44110331e-09,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.20000000e-01,6.96900000e+03,1.85000000e+00,-6.27781264e-09,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.30000000e-01,6.96900000e+03,1.85000000e+00,-1.13531008e-08,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.40000000e-01,6.96900000e+03,1.85000000e+00,-2.03045587e-08,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.50000000e-01,6.96900000e+03,1.85000000e+00,-3.58203713e-08,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.60000000e-01,6.96900000e+03,1.85000000e+00,-6.21717506e-08,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.70000000e-01,6.96900000e+03,1.85000000e+00,-1.05914561e-07,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.80000000e-01,6.96900000e+03,1.85000000e+00,-1.76780119e-07,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
5.90000000e-01,6.96900000e+03,1.85000000e+00,-2.88798214e-07,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.00000000e-01,6.96900000e+03,1.85000000e+00,-4.61724956e-07,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.10000000e-01,6.96900000e+03,1.85000000e+00,-7.22807464e-07,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.20000000e-01,6.96900000e+03,1.85000000e+00,-1.10869766e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.30000000e-01,6.96900000e+03,1.85000000e+00,-1.66690563e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.40000000e-01,6.96900000e+03,1.85000000e+00,-2.45574926e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.50000000e-01,6.96900000e+03,1.85000000e+00,-3.54170499e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.60000000e-01,6.96900000e+03,1.85000000e+00,-4.99374705e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.70000000e-01,6.96900000e+03,1.85000000e+00,-6.87557887e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.80000000e-01,6.96900000e+03,1.85000000e+00,-9.23787916e-06,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
6.90000000e-01,6.96900000e+03,1.85000000e+00,-1.21129097e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.00000000e-01,6.96900000e+03,1.85000000e+00,-1.55128368e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.10000000e-01,6.96900000e+03,1.85000000e+00,-1.94315938e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.20000000e-01,6.96900000e+03,1.85000000e+00,-2.38490043e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.30000000e-01,6.96900000e+03,1.85000000e+00,-2.87356228e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.40000000e-01,6.96900000e+03,1.85000000e+00,-3.40571330e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.50000000e-01,6.96900000e+03,1.85000000e+00,-3.97777276e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.60000000e-01,6.96900000e+03,1.85000000e+00,-4.58623755e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.70000000e-01,6.96900000e+03,1.85000000e+00,-5.22781395e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.80000000e-01,6.96900000e+03,1.85000000e+00,-5.89948037e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
7.90000000e-01,6.96900000e+03,1.85000000e+00,-6.59850497e-05,3.71635357e-01,6.03739266e-02,1.01909316e+02,6.31951474e+00,1.11647092e+05,-1.91381582e-01
