vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
3.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
4.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
5.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
6.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
7.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
8.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
9.00000000e-02,9.52200000e+03,1.85000000e+00,-1.85137520e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.00000000e-01,9.52200000e+03,1.85000000e+00,-1.85137521e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.10000000e-01,9.52200000e+03,1.85000000e+00,-1.85137521e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.20000000e-01,9.52200000e+03,1.85000000e+00,-1.85137523e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.30000000e-01,9.52200000e+03,1.85000000e+00,-1.85137525e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.40000000e-01,9.52200000e+03,1.85000000e+00,-1.85137531e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.50000000e-01,9.52200000e+03,1.85000000e+00,-1.85137542e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.60000000e-01,9.52200000e+03,1.85000000e+00,-1.85137564e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.70000000e-01,9.52200000e+03,1.85000000e+00,-1.85137608e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.80000000e-01,9.52200000e+03,1.85000000e+00,-1.85137695e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
1.90000000e-01,9.52200000e+03,1.85000000e+00,-1.85137870e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.00000000e-01,9.52200000e+03,1.85000000e+00,-1.85138219e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.10000000e-01,9.52200000e+03,1.85000000e+00,-1.85138917e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.20000000e-01,9.52200000e+03,1.85000000e+00,-1.85140312e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.30000000e-01,9.52200000e+03,1.85000000e+00,-1.85143099e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.40000000e-01,9.52200000e+03,1.85000000e+00,-1.85148670e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.50000000e-01,9.52200000e+03,1.85000000e+00,-1.85159802e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.60000000e-01,9.52200000e+03,1.85000000e+00,-1.85182048e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.70000000e-01,9.52200000e+03,1.85000000e+00,-1.85226504e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.80000000e-01,9.52200000e+03,1.85000000e+00,-1.85315342e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
2.90000000e-01,9.52200000e+03,1.85000000e+00,-1.85492871e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
3.00000000e-01,9.52200000e+03,1.85000000e+00,-1.85847626e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
3.10000000e-01,9.52200000e+03,1.85000000e+00,-1.86556510e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
3.20000000e-01,9.52200000e+03,1.85000000e+00,-1.87972972e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
3.30000000e-01,9.52200000e+03,1.85000000e+00,-1.90803131e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
3.40000000e-01,9.52200000e+03,1.85000000e+00,-1.96457488e-12,3.51661182e-01,5.52181050e-02,9.98508805e+01,4.81873207e+00,1.01845700e+05,-1.86759035e-01
