vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
2.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
3.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
4.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
5.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
6.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
7.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
8.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
9.00000000e-02,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.00000000e-01,4.62600000e+03,1.85000000e+00,-1.85137520e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.10000000e-01,4.62600000e+03,1.85000000e+00,-1.85137521e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.20000000e-01,4.62600000e+03,1.85000000e+00,-1.85137521e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.30000000e-01,4.62600000e+03,1.85000000e+00,-1.85137523e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.40000000e-01,4.62600000e+03,1.85000000e+00,-1.85137526e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.50000000e-01,4.62600000e+03,1.85000000e+00,-1.85137533e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.60000000e-01,4.62600000e+03,1.85000000e+00,-1.85137546e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.70000000e-01,4.62600000e+03,1.85000000e+00,-1.85137574e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.80000000e-01,4.62600000e+03,1.85000000e+00,-1.85137633e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
1.90000000e-01,4.62600000e+03,1.85000000e+00,-1.85137754e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
2.00000000e-01,4.62600000e+03,1.85000000e+00,-1.85138007e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
2.10000000e-01,4.62600000e+03,1.85000000e+00,-1.85138532e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
2.20000000e-01,4.62600000e+03,1.85000000e+00,-1.85139622e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
2.30000000e-01,4.62600000e+03,1.85000000e+00,-1.85141887e-12,3.41134826e-01,5.25009958e-02,9.87660884e+01,4.02782217e+00,9.66803829e+04,-1.84322961e-01
