 0.00000000e+00  9.25000000e-01  0.00000000e+00 -9.08535339e-32  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.37649000e-01 
 1.00000000e-02  9.25000000e-01  1.00000000e-02  9.43726010e-06  1.00000000e-02  1.00000000e-02  1.00000000e-02  7.37649000e-01 
 2.00000000e-02  9.25000000e-01  2.00000000e-02  1.82859566e-05  2.00000000e-02  2.00000000e-02  2.00000000e-02  7.37649000e-01 
 3.00000000e-02  9.25000000e-01  3.00000000e-02  2.64849192e-05  3.00000000e-02  3.00000000e-02  3.00000000e-02  7.37649000e-01 
 4.00000000e-02  9.25000000e-01  4.00000000e-02  3.40238230e-05  4.00000000e-02  4.00000000e-02  4.00000000e-02  7.37649000e-01 
 5.00000000e-02  9.25000000e-01  5.00000000e-02  4.09189144e-05  5.00000000e-02  5.00000000e-02  5.00000000e-02  7.37649000e-01 
 6.00000000e-02  9.25000000e-01  6.00000000e-02  4.72015836e-05  6.00000000e-02  6.00000000e-02  6.00000000e-02  7.37649000e-01 
 7.00000000e-02  9.25000000e-01  7.00000000e-02  5.29118870e-05  7.00000000e-02  7.00000000e-02  7.00000000e-02  7.37649000e-01 
 8.00000000e-02  9.25000000e-01  8.00000000e-02  5.80943692e-05  8.00000000e-02  8.00000000e-02  8.00000000e-02  7.37649000e-01 
 9.00000000e-02  9.25000000e-01  9.00000000e-02  6.27951713e-05  9.00000000e-02  9.00000000e-02  9.00000000e-02  7.37649000e-01 
 1.00000000e-01  9.25000000e-01  1.00000000e-01  6.70599930e-05  1.00000000e-01  1.00000000e-01  1.00000000e-01  7.37649000e-01 
 1.10000000e-01  9.25000000e-01  1.10000000e-01  7.09326914e-05  1.10000000e-01  1.10000000e-01  1.10000000e-01  7.37649000e-01 
 1.20000000e-01  9.25000000e-01  1.20000000e-01  7.44543778e-05  1.20000000e-01  1.20000000e-01  1.20000000e-01  7.37649000e-01 
 1.30000000e-01  9.25000000e-01  1.30000000e-01  7.76629035e-05  1.30000000e-01  1.30000000e-01  1.30000000e-01  7.37649000e-01 
 1.40000000e-01  9.25000000e-01  1.40000000e-01  8.05926407e-05  1.40000000e-01  1.40000000e-01  1.40000000e-01  7.37649000e-01 
 1.50000000e-01  9.25000000e-01  1.50000000e-01  8.32744726e-05  1.50000000e-01  1.50000000e-01  1.50000000e-01  7.37649000e-01 
 1.60000000e-01  9.25000000e-01  1.60000000e-01  8.57359281e-05  1.60000000e-01  1.60000000e-01  1.60000000e-01  7.37649000e-01 
 1.70000000e-01  9.25000000e-01  1.70000000e-01  8.80014020e-05  1.70000000e-01  1.70000000e-01  1.70000000e-01  7.37649000e-01 
 1.80000000e-01  9.25000000e-01  1.80000000e-01  9.00924231e-05  1.80000000e-01  1.80000000e-01  1.80000000e-01  7.37649000e-01 
 1.90000000e-01  9.25000000e-01  1.90000000e-01  9.20279392e-05  1.90000000e-01  1.90000000e-01  1.90000000e-01  7.37649000e-01 
 2.00000000e-01  9.25000000e-01  2.00000000e-01  9.38245996e-05  2.00000000e-01  2.00000000e-01  2.00000000e-01  7.37649000e-01 
 2.10000000e-01  9.25000000e-01  2.10000000e-01  9.54970246e-05  2.10000000e-01  2.10000000e-01  2.10000000e-01  7.37649000e-01 
 2.20000000e-01  9.25000000e-01  2.20000000e-01  9.70580535e-05  2.20000000e-01  2.20000000e-01  2.20000000e-01  7.37649000e-01 
 2.30000000e-01  9.25000000e-01  2.30000000e-01  9.85189683e-05  2.30000000e-01  2.30000000e-01  2.30000000e-01  7.37649000e-01 
 2.40000000e-01  9.25000000e-01  2.40000000e-01  9.98896941e-05  2.40000000e-01  2.40000000e-01  2.40000000e-01  7.37649000e-01 
 2.50000000e-01  9.25000000e-01  2.50000000e-01  1.01178974e-04  2.50000000e-01  2.50000000e-01  2.50000000e-01  7.37649000e-01 
 2.60000000e-01  9.25000000e-01  2.60000000e-01  1.02394525e-04  2.60000000e-01  2.60000000e-01  2.60000000e-01  7.37649000e-01 
 2.70000000e-01  9.25000000e-01  2.70000000e-01  1.03543170e-04  2.70000000e-01  2.70000000e-01  2.70000000e-01  7.37649000e-01 
 2.80000000e-01  9.25000000e-01  2.80000000e-01  1.04630952e-04  2.80000000e-01  2.80000000e-01  2.80000000e-01  7.37649000e-01 
 2.90000000e-01  9.25000000e-01  2.90000000e-01  1.05663239e-04  2.90000000e-01  2.90000000e-01  2.90000000e-01  7.37649000e-01 
 3.00000000e-01  9.25000000e-01  3.00000000e-01  1.06644808e-04  3.00000000e-01  3.00000000e-01  3.00000000e-01  7.37649000e-01 
 3.10000000e-01  9.25000000e-01  3.10000000e-01  1.07579919e-04  3.10000000e-01  3.10000000e-01  3.10000000e-01  7.37649000e-01 
 3.20000000e-01  9.25000000e-01  3.20000000e-01  1.08472380e-04  3.20000000e-01  3.20000000e-01  3.20000000e-01  7.37649000e-01 
 3.30000000e-01  9.25000000e-01  3.30000000e-01  1.09325603e-04  3.30000000e-01  3.30000000e-01  3.30000000e-01  7.37649000e-01 
 3.40000000e-01  9.25000000e-01  3.40000000e-01  1.10142654e-04  3.40000000e-01  3.40000000e-01  3.40000000e-01  7.37649000e-01 
 3.50000000e-01  9.25000000e-01  3.50000000e-01  1.10926290e-04  3.50000000e-01  3.50000000e-01  3.50000000e-01  7.37649000e-01 
 3.60000000e-01  9.25000000e-01  3.60000000e-01  1.11679000e-04  3.60000000e-01  3.60000000e-01  3.60000000e-01  7.37649000e-01 
 3.70000000e-01  9.25000000e-01  3.70000000e-01  1.12403032e-04  3.70000000e-01  3.70000000e-01  3.70000000e-01  7.37649000e-01 
 3.80000000e-01  9.25000000e-01  3.80000000e-01  1.13100425e-04  3.80000000e-01  3.80000000e-01  3.80000000e-01  7.37649000e-01 
 3.90000000e-01  9.25000000e-01  3.90000000e-01  1.13773026e-04  3.90000000e-01  3.90000000e-01  3.90000000e-01  7.37649000e-01 
 4.00000000e-01  9.25000000e-01  4.00000000e-01  1.14422520e-04  4.00000000e-01  4.00000000e-01  4.00000000e-01  7.37649000e-01 
 4.10000000e-01  9.25000000e-01  4.10000000e-01  1.15050439e-04  4.10000000e-01  4.10000000e-01  4.10000000e-01  7.37649000e-01 
 4.20000000e-01  9.25000000e-01  4.20000000e-01  1.15658183e-04  4.20000000e-01  4.20000000e-01  4.20000000e-01  7.37649000e-01 
 4.30000000e-01  9.25000000e-01  4.30000000e-01  1.16247033e-04  4.30000000e-01  4.30000000e-01  4.30000000e-01  7.37649000e-01 
 4.40000000e-01  9.25000000e-01  4.40000000e-01  1.16818163e-04  4.40000000e-01  4.40000000e-01  4.40000000e-01  7.37649000e-01 
 4.50000000e-01  9.25000000e-01  4.50000000e-01  1.17372650e-04  4.50000000e-01  4.50000000e-01  4.50000000e-01  7.37649000e-01 
 4.60000000e-01  9.25000000e-01  4.60000000e-01  1.17911486e-04  4.60000000e-01  4.60000000e-01  4.60000000e-01  7.37649000e-01 
 4.70000000e-01  9.25000000e-01  4.70000000e-01  1.18435582e-04  4.70000000e-01  4.70000000e-01  4.70000000e-01  7.37649000e-01 
 4.80000000e-01  9.25000000e-01  4.80000000e-01  1.18945782e-04  4.80000000e-01  4.80000000e-01  4.80000000e-01  7.37649000e-01 
 4.90000000e-01  9.25000000e-01  4.90000000e-01  1.19442863e-04  4.90000000e-01  4.90000000e-01  4.90000000e-01  7.37649000e-01 
 5.00000000e-01  9.25000000e-01  5.00000000e-01  1.19927546e-04  5.00000000e-01  5.00000000e-01  5.00000000e-01  7.37649000e-01 
 5.10000000e-01  9.25000000e-01  5.10000000e-01  1.20400497e-04  5.10000000e-01  5.10000000e-01  5.10000000e-01  7.37649000e-01 
 5.20000000e-01  9.25000000e-01  5.20000000e-01  1.20862336e-04  5.20000000e-01  5.20000000e-01  5.20000000e-01  7.37649000e-01 
 5.30000000e-01  9.25000000e-01  5.30000000e-01  1.21313639e-04  5.30000000e-01  5.30000000e-01  5.30000000e-01  7.37649000e-01 
 5.40000000e-01  9.25000000e-01  5.40000000e-01  1.21754941e-04  5.40000000e-01  5.40000000e-01  5.40000000e-01  7.37649000e-01 
 5.50000000e-01  9.25000000e-01  5.50000000e-01  1.22186741e-04  5.50000000e-01  5.50000000e-01  5.50000000e-01  7.37649000e-01 
 5.60000000e-01  9.25000000e-01  5.60000000e-01  1.22609505e-04  5.60000000e-01  5.60000000e-01  5.60000000e-01  7.37649000e-01 
 5.70000000e-01  9.25000000e-01  5.70000000e-01  1.23023668e-04  5.70000000e-01  5.70000000e-01  5.70000000e-01  7.37649000e-01 
 5.80000000e-01  9.25000000e-01  5.80000000e-01  1.23429635e-04  5.80000000e-01  5.80000000e-01  5.80000000e-01  7.37649000e-01 
 5.90000000e-01  9.25000000e-01  5.90000000e-01  1.23827788e-04  5.90000000e-01  5.90000000e-01  5.90000000e-01  7.37649000e-01 
 6.00000000e-01  9.25000000e-01  6.00000000e-01  1.24218484e-04  6.00000000e-01  6.00000000e-01  6.00000000e-01  7.37649000e-01 
 6.10000000e-01  9.25000000e-01  6.10000000e-01  1.24602057e-04  6.10000000e-01  6.10000000e-01  6.10000000e-01  7.37649000e-01 
 6.20000000e-01  9.25000000e-01  6.20000000e-01  1.24978821e-04  6.20000000e-01  6.20000000e-01  6.20000000e-01  7.37649000e-01 
 6.30000000e-01  9.25000000e-01  6.30000000e-01  1.25349072e-04  6.30000000e-01  6.30000000e-01  6.30000000e-01  7.37649000e-01 
 6.40000000e-01  9.25000000e-01  6.40000000e-01  1.25713089e-04  6.40000000e-01  6.40000000e-01  6.40000000e-01  7.37649000e-01 
 6.50000000e-01  9.25000000e-01  6.50000000e-01  1.26071132e-04  6.50000000e-01  6.50000000e-01  6.50000000e-01  7.37649000e-01 
 6.60000000e-01  9.25000000e-01  6.60000000e-01  1.26423450e-04  6.60000000e-01  6.60000000e-01  6.60000000e-01  7.37649000e-01 
 6.70000000e-01  9.25000000e-01  6.70000000e-01  1.26770274e-04  6.70000000e-01  6.70000000e-01  6.70000000e-01  7.37649000e-01 
 6.80000000e-01  9.25000000e-01  6.80000000e-01  1.27111826e-04  6.80000000e-01  6.80000000e-01  6.80000000e-01  7.37649000e-01 
 6.90000000e-01  9.25000000e-01  6.90000000e-01  1.27448314e-04  6.90000000e-01  6.90000000e-01  6.90000000e-01  7.37649000e-01 
 7.00000000e-01  9.25000000e-01  7.00000000e-01  1.27779934e-04  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.37649000e-01 
 7.10000000e-01  9.25000000e-01  7.10000000e-01  1.28106872e-04  7.10000000e-01  7.10000000e-01  7.10000000e-01  7.37649000e-01 
 7.20000000e-01  9.25000000e-01  7.20000000e-01  1.28429306e-04  7.20000000e-01  7.20000000e-01  7.20000000e-01  7.37649000e-01 
 7.30000000e-01  9.25000000e-01  7.30000000e-01  1.28747403e-04  7.30000000e-01  7.30000000e-01  7.30000000e-01  7.37649000e-01 
 7.40000000e-01  9.25000000e-01  7.40000000e-01  1.29061322e-04  7.40000000e-01  7.40000000e-01  7.40000000e-01  7.37649000e-01 
 7.50000000e-01  9.25000000e-01  7.50000000e-01  1.29371214e-04  7.50000000e-01  7.50000000e-01  7.50000000e-01  7.37649000e-01 
 7.60000000e-01  9.25000000e-01  7.60000000e-01  1.29677223e-04  7.60000000e-01  7.60000000e-01  7.60000000e-01  7.37649000e-01 
 7.70000000e-01  9.25000000e-01  7.70000000e-01  1.29979485e-04  7.70000000e-01  7.70000000e-01  7.70000000e-01  7.37649000e-01 
 7.80000000e-01  9.25000000e-01  7.80000000e-01  1.30278129e-04  7.80000000e-01  7.80000000e-01  7.80000000e-01  7.37649000e-01 
 7.90000000e-01  9.25000000e-01  7.90000000e-01  1.30573281e-04  7.90000000e-01  7.90000000e-01  7.90000000e-01  7.37649000e-01 
 8.00000000e-01  9.25000000e-01  8.00000000e-01  1.30865057e-04  8.00000000e-01  8.00000000e-01  8.00000000e-01  7.37649000e-01 
 8.10000000e-01  9.25000000e-01  8.10000000e-01  1.31153570e-04  8.10000000e-01  8.10000000e-01  8.10000000e-01  7.37649000e-01 
 8.20000000e-01  9.25000000e-01  8.20000000e-01  1.31438928e-04  8.20000000e-01  8.20000000e-01  8.20000000e-01  7.37649000e-01 
 8.30000000e-01  9.25000000e-01  8.30000000e-01  1.31721232e-04  8.30000000e-01  8.30000000e-01  8.30000000e-01  7.37649000e-01 
 8.40000000e-01  9.25000000e-01  8.40000000e-01  1.32000581e-04  8.40000000e-01  8.40000000e-01  8.40000000e-01  7.37649000e-01 
 8.50000000e-01  9.25000000e-01  8.50000000e-01  1.32277068e-04  8.50000000e-01  8.50000000e-01  8.50000000e-01  7.37649000e-01 
 8.60000000e-01  9.25000000e-01  8.60000000e-01  1.32550783e-04  8.60000000e-01  8.60000000e-01  8.60000000e-01  7.37649000e-01 
 8.70000000e-01  9.25000000e-01  8.70000000e-01  1.32821810e-04  8.70000000e-01  8.70000000e-01  8.70000000e-01  7.37649000e-01 
 8.80000000e-01  9.25000000e-01  8.80000000e-01  1.33090233e-04  8.80000000e-01  8.80000000e-01  8.80000000e-01  7.37649000e-01 
 8.90000000e-01  9.25000000e-01  8.90000000e-01  1.33356129e-04  8.90000000e-01  8.90000000e-01  8.90000000e-01  7.37649000e-01 
 9.00000000e-01  9.25000000e-01  9.00000000e-01  1.33619574e-04  9.00000000e-01  9.00000000e-01  9.00000000e-01  7.37649000e-01 
 9.10000000e-01  9.25000000e-01  9.10000000e-01  1.33880640e-04  9.10000000e-01  9.10000000e-01  9.10000000e-01  7.37649000e-01 
 9.20000000e-01  9.25000000e-01  9.20000000e-01  1.34139396e-04  9.20000000e-01  9.20000000e-01  9.20000000e-01  7.37649000e-01 
 9.30000000e-01  9.25000000e-01  9.30000000e-01  1.34395909e-04  9.30000000e-01  9.30000000e-01  9.30000000e-01  7.37649000e-01 
 9.40000000e-01  9.25000000e-01  9.40000000e-01  1.34650241e-04  9.40000000e-01  9.40000000e-01  9.40000000e-01  7.37649000e-01 
 9.50000000e-01  9.25000000e-01  9.50000000e-01  1.34902455e-04  9.50000000e-01  9.50000000e-01  9.50000000e-01  7.37649000e-01 
 9.60000000e-01  9.25000000e-01  9.60000000e-01  1.35152609e-04  9.60000000e-01  9.60000000e-01  9.60000000e-01  7.37649000e-01 
 9.70000000e-01  9.25000000e-01  9.70000000e-01  1.35400760e-04  9.70000000e-01  9.70000000e-01  9.70000000e-01  7.37649000e-01 
 9.80000000e-01  9.25000000e-01  9.80000000e-01  1.35646963e-04  9.80000000e-01  9.80000000e-01  9.80000000e-01  7.37649000e-01 
 9.90000000e-01  9.25000000e-01  9.90000000e-01  1.35891269e-04  9.90000000e-01  9.90000000e-01  9.90000000e-01  7.37649000e-01 
 1.00000000e+00  9.25000000e-01  1.00000000e+00  1.36133729e-04  1.00000000e+00  1.00000000e+00  1.00000000e+00  7.37649000e-01 
 1.01000000e+00  9.25000000e-01  1.01000000e+00  1.36374392e-04  1.01000000e+00  1.01000000e+00  1.01000000e+00  7.37649000e-01 
 1.02000000e+00  9.25000000e-01  1.02000000e+00  1.36613304e-04  1.02000000e+00  1.02000000e+00  1.02000000e+00  7.37649000e-01 
 1.03000000e+00  9.25000000e-01  1.03000000e+00  1.36850511e-04  1.03000000e+00  1.03000000e+00  1.03000000e+00  7.37649000e-01 
 1.04000000e+00  9.25000000e-01  1.04000000e+00  1.37086056e-04  1.04000000e+00  1.04000000e+00  1.04000000e+00  7.37649000e-01 
 1.05000000e+00  9.25000000e-01  1.05000000e+00  1.37319980e-04  1.05000000e+00  1.05000000e+00  1.05000000e+00  7.37649000e-01 
 1.06000000e+00  9.25000000e-01  1.06000000e+00  1.37552326e-04  1.06000000e+00  1.06000000e+00  1.06000000e+00  7.37649000e-01 
 1.07000000e+00  9.25000000e-01  1.07000000e+00  1.37783131e-04  1.07000000e+00  1.07000000e+00  1.07000000e+00  7.37649000e-01 
 1.08000000e+00  9.25000000e-01  1.08000000e+00  1.38012433e-04  1.08000000e+00  1.08000000e+00  1.08000000e+00  7.37649000e-01 
 1.09000000e+00  9.25000000e-01  1.09000000e+00  1.38240268e-04  1.09000000e+00  1.09000000e+00  1.09000000e+00  7.37649000e-01 
 1.10000000e+00  9.25000000e-01  1.10000000e+00  1.38466673e-04  1.10000000e+00  1.10000000e+00  1.10000000e+00  7.37649000e-01 
 1.11000000e+00  9.25000000e-01  1.11000000e+00  1.38691681e-04  1.11000000e+00  1.11000000e+00  1.11000000e+00  7.37649000e-01 
 1.12000000e+00  9.25000000e-01  1.12000000e+00  1.38915324e-04  1.12000000e+00  1.12000000e+00  1.12000000e+00  7.37649000e-01 
 1.13000000e+00  9.25000000e-01  1.13000000e+00  1.39137636e-04  1.13000000e+00  1.13000000e+00  1.13000000e+00  7.37649000e-01 
 1.14000000e+00  9.25000000e-01  1.14000000e+00  1.39358645e-04  1.14000000e+00  1.14000000e+00  1.14000000e+00  7.37649000e-01 
 1.15000000e+00  9.25000000e-01  1.15000000e+00  1.39578383e-04  1.15000000e+00  1.15000000e+00  1.15000000e+00  7.37649000e-01 
 1.16000000e+00  9.25000000e-01  1.16000000e+00  1.39796878e-04  1.16000000e+00  1.16000000e+00  1.16000000e+00  7.37649000e-01 
