 0.00000000e+00  1.11000000e+00  0.00000000e+00 -3.46008792e-32  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.60268000e-01 
 1.00000000e-02  1.11000000e+00  1.00000000e-02  1.21280173e-06  1.00000000e-02  1.00000000e-02  1.00000000e-02  5.60268000e-01 
 2.00000000e-02  1.11000000e+00  2.00000000e-02  2.38396642e-06  2.00000000e-02  2.00000000e-02  2.00000000e-02  5.60268000e-01 
 3.00000000e-02  1.11000000e+00  3.00000000e-02  3.51357607e-06  3.00000000e-02  3.00000000e-02  3.00000000e-02  5.60268000e-01 
 4.00000000e-02  1.11000000e+00  4.00000000e-02  4.60235593e-06  4.00000000e-02  4.00000000e-02  4.00000000e-02  5.60268000e-01 
 5.00000000e-02  1.11000000e+00  5.00000000e-02  5.65116051e-06  5.00000000e-02  5.00000000e-02  5.00000000e-02  5.60268000e-01 
 6.00000000e-02  1.11000000e+00  6.00000000e-02  6.66090049e-06  6.00000000e-02  6.00000000e-02  6.00000000e-02  5.60268000e-01 
 7.00000000e-02  1.11000000e+00  7.00000000e-02  7.63251912e-06  7.00000000e-02  7.00000000e-02  7.00000000e-02  5.60268000e-01 
 8.00000000e-02  1.11000000e+00  8.00000000e-02  8.56698165e-06  8.00000000e-02  8.00000000e-02  8.00000000e-02  5.60268000e-01 
 9.00000000e-02  1.11000000e+00  9.00000000e-02  9.46526934e-06  9.00000000e-02  9.00000000e-02  9.00000000e-02  5.60268000e-01 
 1.00000000e-01  1.11000000e+00  1.00000000e-01  1.03283756e-05  1.00000000e-01  1.00000000e-01  1.00000000e-01  5.60268000e-01 
 1.10000000e-01  1.11000000e+00  1.10000000e-01  1.11573028e-05  1.10000000e-01  1.10000000e-01  1.10000000e-01  5.60268000e-01 
 1.20000000e-01  1.11000000e+00  1.20000000e-01  1.19530598e-05  1.20000000e-01  1.20000000e-01  1.20000000e-01  5.60268000e-01 
 1.30000000e-01  1.11000000e+00  1.30000000e-01  1.27166592e-05  1.30000000e-01  1.30000000e-01  1.30000000e-01  5.60268000e-01 
 1.40000000e-01  1.11000000e+00  1.40000000e-01  1.34491156e-05  1.40000000e-01  1.40000000e-01  1.40000000e-01  5.60268000e-01 
 1.50000000e-01  1.11000000e+00  1.50000000e-01  1.41514426e-05  1.50000000e-01  1.50000000e-01  1.50000000e-01  5.60268000e-01 
 1.60000000e-01  1.11000000e+00  1.60000000e-01  1.48246510e-05  1.60000000e-01  1.60000000e-01  1.60000000e-01  5.60268000e-01 
 1.70000000e-01  1.11000000e+00  1.70000000e-01  1.54697465e-05  1.70000000e-01  1.70000000e-01  1.70000000e-01  5.60268000e-01 
 1.80000000e-01  1.11000000e+00  1.80000000e-01  1.60877273e-05  1.80000000e-01  1.80000000e-01  1.80000000e-01  5.60268000e-01 
 1.90000000e-01  1.11000000e+00  1.90000000e-01  1.66795824e-05  1.90000000e-01  1.90000000e-01  1.90000000e-01  5.60268000e-01 
 2.00000000e-01  1.11000000e+00  2.00000000e-01  1.72462888e-05  2.00000000e-01  2.00000000e-01  2.00000000e-01  5.60268000e-01 
 2.10000000e-01  1.11000000e+00  2.10000000e-01  1.77888101e-05  2.10000000e-01  2.10000000e-01  2.10000000e-01  5.60268000e-01 
 2.20000000e-01  1.11000000e+00  2.20000000e-01  1.83080944e-05  2.20000000e-01  2.20000000e-01  2.20000000e-01  5.60268000e-01 
 2.30000000e-01  1.11000000e+00  2.30000000e-01  1.88050722e-05  2.30000000e-01  2.30000000e-01  2.30000000e-01  5.60268000e-01 
 2.40000000e-01  1.11000000e+00  2.40000000e-01  1.92806553e-05  2.40000000e-01  2.40000000e-01  2.40000000e-01  5.60268000e-01 
 2.50000000e-01  1.11000000e+00  2.50000000e-01  1.97357348e-05  2.50000000e-01  2.50000000e-01  2.50000000e-01  5.60268000e-01 
 2.60000000e-01  1.11000000e+00  2.60000000e-01  2.01711802e-05  2.60000000e-01  2.60000000e-01  2.60000000e-01  5.60268000e-01 
 2.70000000e-01  1.11000000e+00  2.70000000e-01  2.05878378e-05  2.70000000e-01  2.70000000e-01  2.70000000e-01  5.60268000e-01 
 2.80000000e-01  1.11000000e+00  2.80000000e-01  2.09865299e-05  2.80000000e-01  2.80000000e-01  2.80000000e-01  5.60268000e-01 
 2.90000000e-01  1.11000000e+00  2.90000000e-01  2.13680541e-05  2.90000000e-01  2.90000000e-01  2.90000000e-01  5.60268000e-01 
 3.00000000e-01  1.11000000e+00  3.00000000e-01  2.17331822e-05  3.00000000e-01  3.00000000e-01  3.00000000e-01  5.60268000e-01 
 3.10000000e-01  1.11000000e+00  3.10000000e-01  2.20826602e-05  3.10000000e-01  3.10000000e-01  3.10000000e-01  5.60268000e-01 
 3.20000000e-01  1.11000000e+00  3.20000000e-01  2.24172079e-05  3.20000000e-01  3.20000000e-01  3.20000000e-01  5.60268000e-01 
 3.30000000e-01  1.11000000e+00  3.30000000e-01  2.27375183e-05  3.30000000e-01  3.30000000e-01  3.30000000e-01  5.60268000e-01 
 3.40000000e-01  1.11000000e+00  3.40000000e-01  2.30442582e-05  3.40000000e-01  3.40000000e-01  3.40000000e-01  5.60268000e-01 
 3.50000000e-01  1.11000000e+00  3.50000000e-01  2.33380676e-05  3.50000000e-01  3.50000000e-01  3.50000000e-01  5.60268000e-01 
 3.60000000e-01  1.11000000e+00  3.60000000e-01  2.36195605e-05  3.60000000e-01  3.60000000e-01  3.60000000e-01  5.60268000e-01 
 3.70000000e-01  1.11000000e+00  3.70000000e-01  2.38893252e-05  3.70000000e-01  3.70000000e-01  3.70000000e-01  5.60268000e-01 
 3.80000000e-01  1.11000000e+00  3.80000000e-01  2.41479242e-05  3.80000000e-01  3.80000000e-01  3.80000000e-01  5.60268000e-01 
 3.90000000e-01  1.11000000e+00  3.90000000e-01  2.43958953e-05  3.90000000e-01  3.90000000e-01  3.90000000e-01  5.60268000e-01 
 4.00000000e-01  1.11000000e+00  4.00000000e-01  2.46337519e-05  4.00000000e-01  4.00000000e-01  4.00000000e-01  5.60268000e-01 
 4.10000000e-01  1.11000000e+00  4.10000000e-01  2.48619837e-05  4.10000000e-01  4.10000000e-01  4.10000000e-01  5.60268000e-01 
 4.20000000e-01  1.11000000e+00  4.20000000e-01  2.50810574e-05  4.20000000e-01  4.20000000e-01  4.20000000e-01  5.60268000e-01 
 4.30000000e-01  1.11000000e+00  4.30000000e-01  2.52914174e-05  4.30000000e-01  4.30000000e-01  4.30000000e-01  5.60268000e-01 
 4.40000000e-01  1.11000000e+00  4.40000000e-01  2.54934868e-05  4.40000000e-01  4.40000000e-01  4.40000000e-01  5.60268000e-01 
 4.50000000e-01  1.11000000e+00  4.50000000e-01  2.56876676e-05  4.50000000e-01  4.50000000e-01  4.50000000e-01  5.60268000e-01 
 4.60000000e-01  1.11000000e+00  4.60000000e-01  2.58743423e-05  4.60000000e-01  4.60000000e-01  4.60000000e-01  5.60268000e-01 
 4.70000000e-01  1.11000000e+00  4.70000000e-01  2.60538739e-05  4.70000000e-01  4.70000000e-01  4.70000000e-01  5.60268000e-01 
 4.80000000e-01  1.11000000e+00  4.80000000e-01  2.62266073e-05  4.80000000e-01  4.80000000e-01  4.80000000e-01  5.60268000e-01 
 4.90000000e-01  1.11000000e+00  4.90000000e-01  2.63928698e-05  4.90000000e-01  4.90000000e-01  4.90000000e-01  5.60268000e-01 
 5.00000000e-01  1.11000000e+00  5.00000000e-01  2.65529721e-05  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.60268000e-01 
