 0.00000000e+00  0.00000000e+00  1.48000000e+00 -2.44013186e-34  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.00000000e-02  1.00000000e-02  1.48000000e+00  4.67592704e-05  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.00000000e-02  2.00000000e-02  1.48000000e+00  9.30318724e-05  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.00000000e-02  3.00000000e-02  1.48000000e+00  1.38815606e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.00000000e-02  4.00000000e-02  1.48000000e+00  1.84108257e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.00000000e-02  5.00000000e-02  1.48000000e+00  2.28907592e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.00000000e-02  6.00000000e-02  1.48000000e+00  2.73211364e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.00000000e-02  7.00000000e-02  1.48000000e+00  3.17017309e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 8.00000000e-02  8.00000000e-02  1.48000000e+00  3.60323149e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 9.00000000e-02  9.00000000e-02  1.48000000e+00  4.03126590e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.00000000e-01  1.00000000e-01  1.48000000e+00  4.45425323e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.10000000e-01  1.10000000e-01  1.48000000e+00  4.87217027e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.20000000e-01  1.20000000e-01  1.48000000e+00  5.28499366e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.30000000e-01  1.30000000e-01  1.48000000e+00  5.69269996e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.40000000e-01  1.40000000e-01  1.48000000e+00  6.09526561e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.50000000e-01  1.50000000e-01  1.48000000e+00  6.49266696e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.60000000e-01  1.60000000e-01  1.48000000e+00  6.88488032e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.70000000e-01  1.70000000e-01  1.48000000e+00  7.27188195e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.80000000e-01  1.80000000e-01  1.48000000e+00  7.65364810e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 1.90000000e-01  1.90000000e-01  1.48000000e+00  8.03015505e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.00000000e-01  2.00000000e-01  1.48000000e+00  8.40137915e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.10000000e-01  2.10000000e-01  1.48000000e+00  8.76729684e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.20000000e-01  2.20000000e-01  1.48000000e+00  9.12788472e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.30000000e-01  2.30000000e-01  1.48000000e+00  9.48311962e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.40000000e-01  2.40000000e-01  1.48000000e+00  9.83297862e-04  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.50000000e-01  2.50000000e-01  1.48000000e+00  1.01774392e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.60000000e-01  2.60000000e-01  1.48000000e+00  1.05164792e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.70000000e-01  2.70000000e-01  1.48000000e+00  1.08500770e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.80000000e-01  2.80000000e-01  1.48000000e+00  1.11782117e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 2.90000000e-01  2.90000000e-01  1.48000000e+00  1.15008631e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.00000000e-01  3.00000000e-01  1.48000000e+00  1.18180117e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.10000000e-01  3.10000000e-01  1.48000000e+00  1.21296393e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.20000000e-01  3.20000000e-01  1.48000000e+00  1.24357287e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.30000000e-01  3.30000000e-01  1.48000000e+00  1.27362640e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.40000000e-01  3.40000000e-01  1.48000000e+00  1.30312308e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.50000000e-01  3.50000000e-01  1.48000000e+00  1.33206165e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.60000000e-01  3.60000000e-01  1.48000000e+00  1.36044104e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.70000000e-01  3.70000000e-01  1.48000000e+00  1.38826038e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.80000000e-01  3.80000000e-01  1.48000000e+00  1.41551906e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 3.90000000e-01  3.90000000e-01  1.48000000e+00  1.44221670e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.00000000e-01  4.00000000e-01  1.48000000e+00  1.46835325e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.10000000e-01  4.10000000e-01  1.48000000e+00  1.49392893e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.20000000e-01  4.20000000e-01  1.48000000e+00  1.51894433e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.30000000e-01  4.30000000e-01  1.48000000e+00  1.54340039e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.40000000e-01  4.40000000e-01  1.48000000e+00  1.56729848e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.50000000e-01  4.50000000e-01  1.48000000e+00  1.59064035e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.60000000e-01  4.60000000e-01  1.48000000e+00  1.61342823e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.70000000e-01  4.70000000e-01  1.48000000e+00  1.63566480e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.80000000e-01  4.80000000e-01  1.48000000e+00  1.65735327e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 4.90000000e-01  4.90000000e-01  1.48000000e+00  1.67849733e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.00000000e-01  5.00000000e-01  1.48000000e+00  1.69910122e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.10000000e-01  5.10000000e-01  1.48000000e+00  1.71916974e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.20000000e-01  5.20000000e-01  1.48000000e+00  1.73870823e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.30000000e-01  5.30000000e-01  1.48000000e+00  1.75772259e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.40000000e-01  5.40000000e-01  1.48000000e+00  1.77621929e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.50000000e-01  5.50000000e-01  1.48000000e+00  1.79420535e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.60000000e-01  5.60000000e-01  1.48000000e+00  1.81168833e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.70000000e-01  5.70000000e-01  1.48000000e+00  1.82867635e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.80000000e-01  5.80000000e-01  1.48000000e+00  1.84517801e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 5.90000000e-01  5.90000000e-01  1.48000000e+00  1.86120240e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.00000000e-01  6.00000000e-01  1.48000000e+00  1.87675905e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.10000000e-01  6.10000000e-01  1.48000000e+00  1.89185794e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.20000000e-01  6.20000000e-01  1.48000000e+00  1.90650940e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.30000000e-01  6.30000000e-01  1.48000000e+00  1.92072409e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.40000000e-01  6.40000000e-01  1.48000000e+00  1.93451298e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.50000000e-01  6.50000000e-01  1.48000000e+00  1.94788728e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.60000000e-01  6.60000000e-01  1.48000000e+00  1.96085837e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.70000000e-01  6.70000000e-01  1.48000000e+00  1.97343781e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.80000000e-01  6.80000000e-01  1.48000000e+00  1.98563724e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 6.90000000e-01  6.90000000e-01  1.48000000e+00  1.99746836e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.00000000e-01  7.00000000e-01  1.48000000e+00  2.00894286e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.10000000e-01  7.10000000e-01  1.48000000e+00  2.02007242e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.20000000e-01  7.20000000e-01  1.48000000e+00  2.03086863e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.30000000e-01  7.30000000e-01  1.48000000e+00  2.04134296e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.40000000e-01  7.40000000e-01  1.48000000e+00  2.05150675e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.50000000e-01  7.50000000e-01  1.48000000e+00  2.06137115e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.60000000e-01  7.60000000e-01  1.48000000e+00  2.07094711e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
 7.70000000e-01  7.70000000e-01  1.48000000e+00  2.08024534e-03  1.17441077e+00  1.78619380e+00  1.01661165e+00  1.75704469e+00  3.06172616e+01  1.45991925e+00  5.55984128e+00 
