 0.00000000e+00  9.25000000e-01  0.00000000e+00 -8.65886748e-33  0.00000000e+00  0.00000000e+00 
 6.40000000e-01  9.25000000e-01  6.40000000e-01  1.10258705e-04  6.40000000e-01  6.40000000e-01 
 6.50000000e-01  9.25000000e-01  6.50000000e-01  1.10490774e-04  6.50000000e-01  6.50000000e-01 
 6.60000000e-01  9.25000000e-01  6.60000000e-01  1.10714809e-04  6.60000000e-01  6.60000000e-01 
 6.70000000e-01  9.25000000e-01  6.70000000e-01  1.10931229e-04  6.70000000e-01  6.70000000e-01 
 6.80000000e-01  9.25000000e-01  6.80000000e-01  1.11140422e-04  6.80000000e-01  6.80000000e-01 
 6.90000000e-01  9.25000000e-01  6.90000000e-01  1.11342758e-04  6.90000000e-01  6.90000000e-01 
 7.00000000e-01  9.25000000e-01  7.00000000e-01  1.11538579e-04  7.00000000e-01  7.00000000e-01 
 7.10000000e-01  9.25000000e-01  7.10000000e-01  1.11728210e-04  7.10000000e-01  7.10000000e-01 
 7.20000000e-01  9.25000000e-01  7.20000000e-01  1.11911955e-04  7.20000000e-01  7.20000000e-01 
 7.30000000e-01  9.25000000e-01  7.30000000e-01  1.12090100e-04  7.30000000e-01  7.30000000e-01 
 7.40000000e-01  9.25000000e-01  7.40000000e-01  1.12262913e-04  7.40000000e-01  7.40000000e-01 
 7.50000000e-01  9.25000000e-01  7.50000000e-01  1.12430648e-04  7.50000000e-01  7.50000000e-01 
 7.60000000e-01  9.25000000e-01  7.60000000e-01  1.12593544e-04  7.60000000e-01  7.60000000e-01 
 7.70000000e-01  9.25000000e-01  7.70000000e-01  1.12751825e-04  7.70000000e-01  7.70000000e-01 
 7.80000000e-01  9.25000000e-01  7.80000000e-01  1.12905704e-04  7.80000000e-01  7.80000000e-01 
 7.90000000e-01  9.25000000e-01  7.90000000e-01  1.13055381e-04  7.90000000e-01  7.90000000e-01 
 8.00000000e-01  9.25000000e-01  8.00000000e-01  1.13201045e-04  8.00000000e-01  8.00000000e-01 
 8.10000000e-01  9.25000000e-01  8.10000000e-01  1.13342874e-04  8.10000000e-01  8.10000000e-01 
 8.20000000e-01  9.25000000e-01  8.20000000e-01  1.13481037e-04  8.20000000e-01  8.20000000e-01 
 8.30000000e-01  9.25000000e-01  8.30000000e-01  1.13615693e-04  8.30000000e-01  8.30000000e-01 
 8.40000000e-01  9.25000000e-01  8.40000000e-01  1.13746994e-04  8.40000000e-01  8.40000000e-01 
 8.50000000e-01  9.25000000e-01  8.50000000e-01  1.13875082e-04  8.50000000e-01  8.50000000e-01 
 8.60000000e-01  9.25000000e-01  8.60000000e-01  1.14000093e-04  8.60000000e-01  8.60000000e-01 
 8.70000000e-01  9.25000000e-01  8.70000000e-01  1.14122154e-04  8.70000000e-01  8.70000000e-01 
 8.80000000e-01  9.25000000e-01  8.80000000e-01  1.14241388e-04  8.80000000e-01  8.80000000e-01 
 8.90000000e-01  9.25000000e-01  8.90000000e-01  1.14357910e-04  8.90000000e-01  8.90000000e-01 
 9.00000000e-01  9.25000000e-01  9.00000000e-01  1.14471829e-04  9.00000000e-01  9.00000000e-01 
 9.10000000e-01  9.25000000e-01  9.10000000e-01  1.14583250e-04  9.10000000e-01  9.10000000e-01 
 9.20000000e-01  9.25000000e-01  9.20000000e-01  1.14692271e-04  9.20000000e-01  9.20000000e-01 
 9.30000000e-01  9.25000000e-01  9.30000000e-01  1.14798985e-04  9.30000000e-01  9.30000000e-01 
 9.40000000e-01  9.25000000e-01  9.40000000e-01  1.14903483e-04  9.40000000e-01  9.40000000e-01 
 9.50000000e-01  9.25000000e-01  9.50000000e-01  1.15005849e-04  9.50000000e-01  9.50000000e-01 
 9.60000000e-01  9.25000000e-01  9.60000000e-01  1.15106165e-04  9.60000000e-01  9.60000000e-01 
 9.70000000e-01  9.25000000e-01  9.70000000e-01  1.15204506e-04  9.70000000e-01  9.70000000e-01 
 9.80000000e-01  9.25000000e-01  9.80000000e-01  1.15300947e-04  9.80000000e-01  9.80000000e-01 
 9.90000000e-01  9.25000000e-01  9.90000000e-01  1.15395557e-04  9.90000000e-01  9.90000000e-01 
 1.00000000e+00  9.25000000e-01  1.00000000e+00  1.15488403e-04  1.00000000e+00  1.00000000e+00 
 1.01000000e+00  9.25000000e-01  1.01000000e+00  1.15579550e-04  1.01000000e+00  1.01000000e+00 
 1.02000000e+00  9.25000000e-01  1.02000000e+00  1.15669056e-04  1.02000000e+00  1.02000000e+00 
 1.03000000e+00  9.25000000e-01  1.03000000e+00  1.15756981e-04  1.03000000e+00  1.03000000e+00 
 1.04000000e+00  9.25000000e-01  1.04000000e+00  1.15843381e-04  1.04000000e+00  1.04000000e+00 
 1.05000000e+00  9.25000000e-01  1.05000000e+00  1.15928307e-04  1.05000000e+00  1.05000000e+00 
 1.06000000e+00  9.25000000e-01  1.06000000e+00  1.16011810e-04  1.06000000e+00  1.06000000e+00 
 1.07000000e+00  9.25000000e-01  1.07000000e+00  1.16093940e-04  1.07000000e+00  1.07000000e+00 
 1.08000000e+00  9.25000000e-01  1.08000000e+00  1.16174742e-04  1.08000000e+00  1.08000000e+00 
 1.09000000e+00  9.25000000e-01  1.09000000e+00  1.16254260e-04  1.09000000e+00  1.09000000e+00 
 1.10000000e+00  9.25000000e-01  1.10000000e+00  1.16332538e-04  1.10000000e+00  1.10000000e+00 
 1.11000000e+00  9.25000000e-01  1.11000000e+00  1.16409615e-04  1.11000000e+00  1.11000000e+00 
 1.12000000e+00  9.25000000e-01  1.12000000e+00  1.16485531e-04  1.12000000e+00  1.12000000e+00 
 1.13000000e+00  9.25000000e-01  1.13000000e+00  1.16560323e-04  1.13000000e+00  1.13000000e+00 
 1.14000000e+00  9.25000000e-01  1.14000000e+00  1.16634027e-04  1.14000000e+00  1.14000000e+00 
 1.15000000e+00  9.25000000e-01  1.15000000e+00  1.16706677e-04  1.15000000e+00  1.15000000e+00 
 1.16000000e+00  9.25000000e-01  1.16000000e+00  1.16778307e-04  1.16000000e+00  1.16000000e+00 
 1.17000000e+00  9.25000000e-01  1.17000000e+00  1.16848948e-04  1.17000000e+00  1.17000000e+00 
 1.18000000e+00  9.25000000e-01  1.18000000e+00  1.16918630e-04  1.18000000e+00  1.18000000e+00 
 1.19000000e+00  9.25000000e-01  1.19000000e+00  1.16987383e-04  1.19000000e+00  1.19000000e+00 
 1.20000000e+00  9.25000000e-01  1.20000000e+00  1.17055235e-04  1.20000000e+00  1.20000000e+00 
 1.21000000e+00  9.25000000e-01  1.21000000e+00  1.17122213e-04  1.21000000e+00  1.21000000e+00 
 1.22000000e+00  9.25000000e-01  1.22000000e+00  1.17188343e-04  1.22000000e+00  1.22000000e+00 
 1.23000000e+00  9.25000000e-01  1.23000000e+00  1.17253649e-04  1.23000000e+00  1.23000000e+00 
 1.24000000e+00  9.25000000e-01  1.24000000e+00  1.17318156e-04  1.24000000e+00  1.24000000e+00 
 1.25000000e+00  9.25000000e-01  1.25000000e+00  1.17381887e-04  1.25000000e+00  1.25000000e+00 
 1.26000000e+00  9.25000000e-01  1.26000000e+00  1.17444865e-04  1.26000000e+00  1.26000000e+00 
 1.27000000e+00  9.25000000e-01  1.27000000e+00  1.17507110e-04  1.27000000e+00  1.27000000e+00 
 1.28000000e+00  9.25000000e-01  1.28000000e+00  1.17568644e-04  1.28000000e+00  1.28000000e+00 
 1.29000000e+00  9.25000000e-01  1.29000000e+00  1.17629486e-04  1.29000000e+00  1.29000000e+00 
 1.30000000e+00  9.25000000e-01  1.30000000e+00  1.17689656e-04  1.30000000e+00  1.30000000e+00 
 1.31000000e+00  9.25000000e-01  1.31000000e+00  1.17749173e-04  1.31000000e+00  1.31000000e+00 
 1.32000000e+00  9.25000000e-01  1.32000000e+00  1.17808053e-04  1.32000000e+00  1.32000000e+00 
 1.33000000e+00  9.25000000e-01  1.33000000e+00  1.17866314e-04  1.33000000e+00  1.33000000e+00 
 1.34000000e+00  9.25000000e-01  1.34000000e+00  1.17923974e-04  1.34000000e+00  1.34000000e+00 
 1.35000000e+00  9.25000000e-01  1.35000000e+00  1.17981048e-04  1.35000000e+00  1.35000000e+00 
 1.36000000e+00  9.25000000e-01  1.36000000e+00  1.18037551e-04  1.36000000e+00  1.36000000e+00 
 1.37000000e+00  9.25000000e-01  1.37000000e+00  1.18093499e-04  1.37000000e+00  1.37000000e+00 
 1.38000000e+00  9.25000000e-01  1.38000000e+00  1.18148907e-04  1.38000000e+00  1.38000000e+00 
 1.39000000e+00  9.25000000e-01  1.39000000e+00  1.18203787e-04  1.39000000e+00  1.39000000e+00 
 1.40000000e+00  9.25000000e-01  1.40000000e+00  1.18258154e-04  1.40000000e+00  1.40000000e+00 
 1.41000000e+00  9.25000000e-01  1.41000000e+00  1.18312022e-04  1.41000000e+00  1.41000000e+00 
 1.42000000e+00  9.25000000e-01  1.42000000e+00  1.18365401e-04  1.42000000e+00  1.42000000e+00 
 1.43000000e+00  9.25000000e-01  1.43000000e+00  1.18418306e-04  1.43000000e+00  1.43000000e+00 
 1.44000000e+00  9.25000000e-01  1.44000000e+00  1.18470748e-04  1.44000000e+00  1.44000000e+00 
 1.45000000e+00  9.25000000e-01  1.45000000e+00  1.18522738e-04  1.45000000e+00  1.45000000e+00 
 1.46000000e+00  9.25000000e-01  1.46000000e+00  1.18574287e-04  1.46000000e+00  1.46000000e+00 
 1.47000000e+00  9.25000000e-01  1.47000000e+00  1.18625407e-04  1.47000000e+00  1.47000000e+00 
 1.48000000e+00  9.25000000e-01  1.48000000e+00  1.18676107e-04  1.48000000e+00  1.48000000e+00 
 1.49000000e+00  9.25000000e-01  1.49000000e+00  1.18726399e-04  1.49000000e+00  1.49000000e+00 
 1.50000000e+00  9.25000000e-01  1.50000000e+00  1.18776291e-04  1.50000000e+00  1.50000000e+00 
 1.51000000e+00  9.25000000e-01  1.51000000e+00  1.18825794e-04  1.51000000e+00  1.51000000e+00 
 1.52000000e+00  9.25000000e-01  1.52000000e+00  1.18874916e-04  1.52000000e+00  1.52000000e+00 
 1.53000000e+00  9.25000000e-01  1.53000000e+00  1.18923667e-04  1.53000000e+00  1.53000000e+00 
 1.54000000e+00  9.25000000e-01  1.54000000e+00  1.18972055e-04  1.54000000e+00  1.54000000e+00 
 1.55000000e+00  9.25000000e-01  1.55000000e+00  1.19020089e-04  1.55000000e+00  1.55000000e+00 
 1.56000000e+00  9.25000000e-01  1.56000000e+00  1.19067778e-04  1.56000000e+00  1.56000000e+00 
 1.57000000e+00  9.25000000e-01  1.57000000e+00  1.19115128e-04  1.57000000e+00  1.57000000e+00 
 1.58000000e+00  9.25000000e-01  1.58000000e+00  1.19162149e-04  1.58000000e+00  1.58000000e+00 
 1.59000000e+00  9.25000000e-01  1.59000000e+00  1.19208847e-04  1.59000000e+00  1.59000000e+00 
 1.60000000e+00  9.25000000e-01  1.60000000e+00  1.19255230e-04  1.60000000e+00  1.60000000e+00 
 1.61000000e+00  9.25000000e-01  1.61000000e+00  1.19301305e-04  1.61000000e+00  1.61000000e+00 
 1.62000000e+00  9.25000000e-01  1.62000000e+00  1.19347080e-04  1.62000000e+00  1.62000000e+00 
 1.63000000e+00  9.25000000e-01  1.63000000e+00  1.19392560e-04  1.63000000e+00  1.63000000e+00 
 1.64000000e+00  9.25000000e-01  1.64000000e+00  1.19437753e-04  1.64000000e+00  1.64000000e+00 
 1.65000000e+00  9.25000000e-01  1.65000000e+00  1.19482665e-04  1.65000000e+00  1.65000000e+00 
 1.66000000e+00  9.25000000e-01  1.66000000e+00  1.19527302e-04  1.66000000e+00  1.66000000e+00 
 1.67000000e+00  9.25000000e-01  1.67000000e+00  1.19571671e-04  1.67000000e+00  1.67000000e+00 
 1.68000000e+00  9.25000000e-01  1.68000000e+00  1.19615778e-04  1.68000000e+00  1.68000000e+00 
 1.69000000e+00  9.25000000e-01  1.69000000e+00  1.19659627e-04  1.69000000e+00  1.69000000e+00 
 1.70000000e+00  9.25000000e-01  1.70000000e+00  1.19703226e-04  1.70000000e+00  1.70000000e+00 
 1.71000000e+00  9.25000000e-01  1.71000000e+00  1.19746580e-04  1.71000000e+00  1.71000000e+00 
 1.72000000e+00  9.25000000e-01  1.72000000e+00  1.19789693e-04  1.72000000e+00  1.72000000e+00 
 1.73000000e+00  9.25000000e-01  1.73000000e+00  1.19832573e-04  1.73000000e+00  1.73000000e+00 
 1.74000000e+00  9.25000000e-01  1.74000000e+00  1.19875222e-04  1.74000000e+00  1.74000000e+00 
 1.75000000e+00  9.25000000e-01  1.75000000e+00  1.19917648e-04  1.75000000e+00  1.75000000e+00 
 1.76000000e+00  9.25000000e-01  1.76000000e+00  1.19959855e-04  1.76000000e+00  1.76000000e+00 
 1.77000000e+00  9.25000000e-01  1.77000000e+00  1.20001847e-04  1.77000000e+00  1.77000000e+00 
 1.78000000e+00  9.25000000e-01  1.78000000e+00  1.20043630e-04  1.78000000e+00  1.78000000e+00 
 1.79000000e+00  9.25000000e-01  1.79000000e+00  1.20085209e-04  1.79000000e+00  1.79000000e+00 
 1.80000000e+00  9.25000000e-01  1.80000000e+00  1.20126587e-04  1.80000000e+00  1.80000000e+00 
 1.81000000e+00  9.25000000e-01  1.81000000e+00  1.20167770e-04  1.81000000e+00  1.81000000e+00 
 1.82000000e+00  9.25000000e-01  1.82000000e+00  1.20208761e-04  1.82000000e+00  1.82000000e+00 
 1.83000000e+00  9.25000000e-01  1.83000000e+00  1.20249566e-04  1.83000000e+00  1.83000000e+00 
 1.84000000e+00  9.25000000e-01  1.84000000e+00  1.20290188e-04  1.84000000e+00  1.84000000e+00 
 1.85000000e+00  9.25000000e-01  1.85000000e+00  1.20330632e-04  1.85000000e+00  1.85000000e+00 
