 4.90000000e-01  7.40000000e-01  4.90000000e-01  3.39101844e-05  4.90000000e-01  4.90000000e-01 
 5.00000000e-01  7.40000000e-01  5.00000000e-01  3.40011739e-05  5.00000000e-01  5.00000000e-01 
 5.10000000e-01  7.40000000e-01  5.10000000e-01  3.40884765e-05  5.10000000e-01  5.10000000e-01 
 5.20000000e-01  7.40000000e-01  5.20000000e-01  3.41723288e-05  5.20000000e-01  5.20000000e-01 
 5.30000000e-01  7.40000000e-01  5.30000000e-01  3.42529491e-05  5.30000000e-01  5.30000000e-01 
 5.40000000e-01  7.40000000e-01  5.40000000e-01  3.43305389e-05  5.40000000e-01  5.40000000e-01 
 5.50000000e-01  7.40000000e-01  5.50000000e-01  3.44052846e-05  5.50000000e-01  5.50000000e-01 
 5.60000000e-01  7.40000000e-01  5.60000000e-01  3.44773585e-05  5.60000000e-01  5.60000000e-01 
 5.70000000e-01  7.40000000e-01  5.70000000e-01  3.45469205e-05  5.70000000e-01  5.70000000e-01 
 5.80000000e-01  7.40000000e-01  5.80000000e-01  3.46141186e-05  5.80000000e-01  5.80000000e-01 
 5.90000000e-01  7.40000000e-01  5.90000000e-01  3.46790902e-05  5.90000000e-01  5.90000000e-01 
 6.00000000e-01  7.40000000e-01  6.00000000e-01  3.47419631e-05  6.00000000e-01  6.00000000e-01 
 6.10000000e-01  7.40000000e-01  6.10000000e-01  3.48028557e-05  6.10000000e-01  6.10000000e-01 
 6.20000000e-01  7.40000000e-01  6.20000000e-01  3.48618786e-05  6.20000000e-01  6.20000000e-01 
 6.30000000e-01  7.40000000e-01  6.30000000e-01  3.49191349e-05  6.30000000e-01  6.30000000e-01 
 6.40000000e-01  7.40000000e-01  6.40000000e-01  3.49747201e-05  6.40000000e-01  6.40000000e-01 
 6.50000000e-01  7.40000000e-01  6.50000000e-01  3.50287241e-05  6.50000000e-01  6.50000000e-01 
 6.60000000e-01  7.40000000e-01  6.60000000e-01  3.50812303e-05  6.60000000e-01  6.60000000e-01 
 6.70000000e-01  7.40000000e-01  6.70000000e-01  3.51323169e-05  6.70000000e-01  6.70000000e-01 
 6.80000000e-01  7.40000000e-01  6.80000000e-01  3.51820570e-05  6.80000000e-01  6.80000000e-01 
 6.90000000e-01  7.40000000e-01  6.90000000e-01  3.52305190e-05  6.90000000e-01  6.90000000e-01 
 7.00000000e-01  7.40000000e-01  7.00000000e-01  3.52777670e-05  7.00000000e-01  7.00000000e-01 
 7.10000000e-01  7.40000000e-01  7.10000000e-01  3.53238613e-05  7.10000000e-01  7.10000000e-01 
 7.20000000e-01  7.40000000e-01  7.20000000e-01  3.53688582e-05  7.20000000e-01  7.20000000e-01 
 7.30000000e-01  7.40000000e-01  7.30000000e-01  3.54128107e-05  7.30000000e-01  7.30000000e-01 
 7.40000000e-01  7.40000000e-01  7.40000000e-01  3.54557688e-05  7.40000000e-01  7.40000000e-01 
 7.50000000e-01  7.40000000e-01  7.50000000e-01  3.54977790e-05  7.50000000e-01  7.50000000e-01 
 7.60000000e-01  7.40000000e-01  7.60000000e-01  3.55388858e-05  7.60000000e-01  7.60000000e-01 
 7.70000000e-01  7.40000000e-01  7.70000000e-01  3.55791307e-05  7.70000000e-01  7.70000000e-01 
 7.80000000e-01  7.40000000e-01  7.80000000e-01  3.56185525e-05  7.80000000e-01  7.80000000e-01 
 7.90000000e-01  7.40000000e-01  7.90000000e-01  3.56571884e-05  7.90000000e-01  7.90000000e-01 
 8.00000000e-01  7.40000000e-01  8.00000000e-01  3.56950734e-05  8.00000000e-01  8.00000000e-01 
 8.10000000e-01  7.40000000e-01  8.10000000e-01  3.57322402e-05  8.10000000e-01  8.10000000e-01 
 8.20000000e-01  7.40000000e-01  8.20000000e-01  3.57687200e-05  8.20000000e-01  8.20000000e-01 
 8.30000000e-01  7.40000000e-01  8.30000000e-01  3.58045422e-05  8.30000000e-01  8.30000000e-01 
 8.40000000e-01  7.40000000e-01  8.40000000e-01  3.58397346e-05  8.40000000e-01  8.40000000e-01 
 8.50000000e-01  7.40000000e-01  8.50000000e-01  3.58743237e-05  8.50000000e-01  8.50000000e-01 
 8.60000000e-01  7.40000000e-01  8.60000000e-01  3.59083344e-05  8.60000000e-01  8.60000000e-01 
 8.70000000e-01  7.40000000e-01  8.70000000e-01  3.59417902e-05  8.70000000e-01  8.70000000e-01 
 8.80000000e-01  7.40000000e-01  8.80000000e-01  3.59747140e-05  8.80000000e-01  8.80000000e-01 
 8.90000000e-01  7.40000000e-01  8.90000000e-01  3.60071267e-05  8.90000000e-01  8.90000000e-01 
 9.00000000e-01  7.40000000e-01  9.00000000e-01  3.60390486e-05  9.00000000e-01  9.00000000e-01 
 9.10000000e-01  7.40000000e-01  9.10000000e-01  3.60704990e-05  9.10000000e-01  9.10000000e-01 
 9.20000000e-01  7.40000000e-01  9.20000000e-01  3.61014964e-05  9.20000000e-01  9.20000000e-01 
 9.30000000e-01  7.40000000e-01  9.30000000e-01  3.61320577e-05  9.30000000e-01  9.30000000e-01 
 9.40000000e-01  7.40000000e-01  9.40000000e-01  3.61621998e-05  9.40000000e-01  9.40000000e-01 
 9.50000000e-01  7.40000000e-01  9.50000000e-01  3.61919384e-05  9.50000000e-01  9.50000000e-01 
 9.60000000e-01  7.40000000e-01  9.60000000e-01  3.62212883e-05  9.60000000e-01  9.60000000e-01 
 9.70000000e-01  7.40000000e-01  9.70000000e-01  3.62502640e-05  9.70000000e-01  9.70000000e-01 
 9.80000000e-01  7.40000000e-01  9.80000000e-01  3.62788791e-05  9.80000000e-01  9.80000000e-01 
 9.90000000e-01  7.40000000e-01  9.90000000e-01  3.63071465e-05  9.90000000e-01  9.90000000e-01 
 1.00000000e+00  7.40000000e-01  1.00000000e+00  3.63350786e-05  1.00000000e+00  1.00000000e+00 
 1.01000000e+00  7.40000000e-01  1.01000000e+00  3.63626874e-05  1.01000000e+00  1.01000000e+00 
 1.02000000e+00  7.40000000e-01  1.02000000e+00  3.63899840e-05  1.02000000e+00  1.02000000e+00 
 1.03000000e+00  7.40000000e-01  1.03000000e+00  3.64169792e-05  1.03000000e+00  1.03000000e+00 
 1.04000000e+00  7.40000000e-01  1.04000000e+00  3.64436837e-05  1.04000000e+00  1.04000000e+00 
 1.05000000e+00  7.40000000e-01  1.05000000e+00  3.64701071e-05  1.05000000e+00  1.05000000e+00 
 1.06000000e+00  7.40000000e-01  1.06000000e+00  3.64962588e-05  1.06000000e+00  1.06000000e+00 
 1.07000000e+00  7.40000000e-01  1.07000000e+00  3.65221479e-05  1.07000000e+00  1.07000000e+00 
 1.08000000e+00  7.40000000e-01  1.08000000e+00  3.65477832e-05  1.08000000e+00  1.08000000e+00 
 1.09000000e+00  7.40000000e-01  1.09000000e+00  3.65731728e-05  1.09000000e+00  1.09000000e+00 
 1.10000000e+00  7.40000000e-01  1.10000000e+00  3.65983250e-05  1.10000000e+00  1.10000000e+00 
 1.11000000e+00  7.40000000e-01  1.11000000e+00  3.66232471e-05  1.11000000e+00  1.11000000e+00 
