 0.00000000e+00  1.48000000e+00  0.00000000e+00  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.00000000e-02  1.48000000e+00  1.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.00000000e-02  1.48000000e+00  2.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.00000000e-02  1.48000000e+00  3.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.00000000e-02  1.48000000e+00  4.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.00000000e-02  1.48000000e+00  5.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 6.00000000e-02  1.48000000e+00  6.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 7.00000000e-02  1.48000000e+00  7.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 8.00000000e-02  1.48000000e+00  8.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 9.00000000e-02  1.48000000e+00  9.00000000e-02  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.00000000e-01  1.48000000e+00  1.00000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.10000000e-01  1.48000000e+00  1.10000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.20000000e-01  1.48000000e+00  1.20000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.30000000e-01  1.48000000e+00  1.30000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.40000000e-01  1.48000000e+00  1.40000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.50000000e-01  1.48000000e+00  1.50000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.60000000e-01  1.48000000e+00  1.60000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.70000000e-01  1.48000000e+00  1.70000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.80000000e-01  1.48000000e+00  1.80000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 1.90000000e-01  1.48000000e+00  1.90000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.00000000e-01  1.48000000e+00  2.00000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.10000000e-01  1.48000000e+00  2.10000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.20000000e-01  1.48000000e+00  2.20000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.30000000e-01  1.48000000e+00  2.30000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.40000000e-01  1.48000000e+00  2.40000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.50000000e-01  1.48000000e+00  2.50000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.60000000e-01  1.48000000e+00  2.60000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.70000000e-01  1.48000000e+00  2.70000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.80000000e-01  1.48000000e+00  2.80000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 2.90000000e-01  1.48000000e+00  2.90000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.00000000e-01  1.48000000e+00  3.00000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.10000000e-01  1.48000000e+00  3.10000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.20000000e-01  1.48000000e+00  3.20000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.30000000e-01  1.48000000e+00  3.30000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.40000000e-01  1.48000000e+00  3.40000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.50000000e-01  1.48000000e+00  3.50000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.60000000e-01  1.48000000e+00  3.60000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.70000000e-01  1.48000000e+00  3.70000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.80000000e-01  1.48000000e+00  3.80000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 3.90000000e-01  1.48000000e+00  3.90000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.00000000e-01  1.48000000e+00  4.00000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.10000000e-01  1.48000000e+00  4.10000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.20000000e-01  1.48000000e+00  4.20000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.30000000e-01  1.48000000e+00  4.30000000e-01  1.48148160e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.40000000e-01  1.48000000e+00  4.40000000e-01  1.48325796e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.50000000e-01  1.48000000e+00  4.50000000e-01  1.48503432e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.60000000e-01  1.48000000e+00  4.60000000e-01  1.48503432e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.70000000e-01  1.48000000e+00  4.70000000e-01  1.49036339e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.80000000e-01  1.48000000e+00  4.80000000e-01  1.50279789e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 4.90000000e-01  1.48000000e+00  4.90000000e-01  1.53477231e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.00000000e-01  1.48000000e+00  5.00000000e-01  1.62003744e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.10000000e-01  1.48000000e+00  5.10000000e-01  1.84030569e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.20000000e-01  1.48000000e+00  5.20000000e-01  2.41762166e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.30000000e-01  1.48000000e+00  5.30000000e-01  3.92219590e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.40000000e-01  1.48000000e+00  5.40000000e-01  7.81774645e-12  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.50000000e-01  1.48000000e+00  5.50000000e-01  1.78843607e-11  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.60000000e-01  1.48000000e+00  5.60000000e-01  4.36770620e-11  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.70000000e-01  1.48000000e+00  5.70000000e-01  1.08965281e-10  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.80000000e-01  1.48000000e+00  5.80000000e-01  2.71151990e-10  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 5.90000000e-01  1.48000000e+00  5.90000000e-01  6.63087363e-10  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 6.00000000e-01  1.48000000e+00  6.00000000e-01  1.57402624e-09  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 6.10000000e-01  1.48000000e+00  6.10000000e-01  3.58529029e-09  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 6.20000000e-01  1.48000000e+00  6.20000000e-01  7.76054954e-09  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 6.30000000e-01  1.48000000e+00  6.30000000e-01  1.58767950e-08  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
 6.40000000e-01  1.48000000e+00  6.40000000e-01  3.07224859e-08  1.34129109e+00  1.71848103e+00  9.39691414e-01  1.83141697e+00  3.21021488e+01  1.48366810e+00  5.73780480e+00 
