vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-0.91,1e-09,5.4520892e-09,4.4520892,0.0,-0.01,0.0
-0.92,1e-09,6.2121217e-09,5.2121217,0.0,-0.01,0.0
-0.93,1e-09,7.0763794e-09,6.0763793999999995,0.0,-0.01,0.0
-0.94,1e-09,8.0577153e-09,7.0577153,0.0,-0.01,0.0
-0.95,1e-09,9.170111e-09,8.170110999999999,0.0,-0.01,0.0
-0.96,1e-09,1.0428673e-08,9.428673,0.0,-0.01,0.0
-0.97,2e-09,1.1849605e-08,4.9248025,0.0,-0.01,0.0
-0.98,3e-09,1.3450163e-08,3.4833876666666668,0.0,-0.01,0.0
-0.99,3e-09,1.5248578e-08,4.082859333333333,0.0,-0.01,0.0
-1.0,4e-09,1.726396e-08,3.3159899999999998,0.0,-0.01,0.0
-1.01,6e-09,1.9516174e-08,2.2526956666666664,0.0,-0.01,0.0
-1.02,7e-09,2.20257e-08,2.146528571428571,0.0,-0.01,0.0
-1.03,8e-09,2.4813466e-08,2.1016832500000002,0.0,-0.01,0.0
-1.04,9e-09,2.7900672e-08,2.1000746666666665,0.0,-0.01,0.0
-1.05,1e-08,3.1308593e-08,2.1308593,0.0,-0.01,0.0
-1.06,1.2e-08,3.5058381e-08,1.92153175,0.0,-0.01,0.0
-1.07,1.5e-08,3.9170856e-08,1.6113904000000003,0.0,-0.01,0.0
-1.08,1.9e-08,4.3666299e-08,1.2982262631578947,0.0,-0.01,0.0
-1.09,2.1e-08,4.8564239e-08,1.3125828095238095,0.0,-0.01,0.0
-1.1,2.7e-08,5.388325e-08,0.9956759259259259,0.0,-0.01,0.0
-1.11,3.1e-08,5.9640744e-08,0.9238949677419354,0.0,-0.01,0.0
-1.12,3.6e-08,6.5852776e-08,0.8292437777777778,0.0,-0.01,0.0
-1.13,4e-08,7.2533847e-08,0.8133461749999998,0.0,-0.01,0.0
-1.14,5e-08,7.9696718e-08,0.59393436,0.0,-0.01,0.0
-1.15,5.9e-08,8.7352227e-08,0.48054622033898314,0.0,-0.01,0.0
-1.16,5.6e-08,9.5509115e-08,0.7055199107142859,0.0,-0.01,0.0
-1.17,6.2e-08,1.0417386e-07,0.6802235483870968,0.0,-0.01,0.0
-1.18,6.4e-08,1.133505e-07,0.7711015625,0.0,-0.01,0.0
-1.19,7e-08,1.2304053e-07,0.7577218571428572,0.0,-0.01,0.0
-1.2,8e-08,1.3324272e-07,0.6655339999999998,0.0,-0.01,0.0
-1.21,8.4e-08,1.4395302e-07,0.7137264285714288,0.0,-0.01,0.0
-1.22,7.9e-08,1.5516449e-07,0.9641074683544303,0.0,-0.01,0.0
-1.23,8.5e-08,1.668672e-07,0.9631435294117647,0.0,-0.01,0.0
-1.24,9e-08,1.7904822e-07,0.9894246666666667,0.0,-0.01,0.0
-1.25,2.25e-07,1.9169158e-07,0.14803742222222216,0.0,-0.01,0.0
-1.26,7.5e-08,2.0477835e-07,1.7303780000000002,0.0,-0.01,0.0
-1.27,1e-08,2.182867e-07,20.82867,0.0,-0.01,0.0
-1.28,8.4e-08,2.3219199e-07,1.7641903571428574,0.0,-0.01,0.0
-1.29,8.6e-08,2.4646696e-07,1.8658948837209302,0.0,-0.01,0.0
-1.3,1.27e-07,2.6108194e-07,1.055763307086614,0.0,-0.01,0.0
-1.31,8.7e-08,2.7600504e-07,2.172471724137931,0.0,-0.01,0.0
-1.32,9.4e-08,2.9120248e-07,2.0978987234042554,0.0,-0.01,0.0
-1.33,9.6e-08,3.0663887e-07,2.194154895833333,0.0,-0.01,0.0
-1.34,8.9e-08,3.2227757e-07,2.6210962921348315,0.0,-0.01,0.0
-1.35,1.03e-07,3.38081e-07,2.282339805825243,0.0,-0.01,0.0
-1.36,1.5e-07,3.5401108e-07,1.3600738666666665,0.0,-0.01,0.0
-1.37,9e-08,3.7002953e-07,3.1114392222222222,0.0,-0.01,0.0
-1.38,9.5e-08,3.8609828e-07,3.0641924210526317,0.0,-0.01,0.0
-1.39,1.11e-07,4.0217983e-07,2.6232417117117115,0.0,-0.01,0.0
