vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
0.0,1e-08,4.0402745e-12,0.9995959725500001,0.0,-1.11,0.0
-0.01,1e-08,4.5863885e-12,0.9995413611499999,0.0,-1.11,0.0
-0.02,1e-08,5.2062586e-12,0.9994793741400001,0.0,-1.11,0.0
-0.03,1e-08,5.9098326e-12,0.99940901674,0.0,-1.11,0.0
-0.04,1e-08,6.708398e-12,0.9993291602,0.0,-1.11,0.0
-0.05,1e-08,7.6147605e-12,0.99923852395,0.0,-1.11,0.0
-0.06,1e-08,8.6434486e-12,0.99913565514,0.0,-1.11,0.0
-0.07,1e-08,9.8109439e-12,0.9990189056100001,0.0,-1.11,0.0
-0.08,1e-08,1.1135943e-11,0.9988864057000001,0.0,-1.11,0.0
-0.09,1e-08,1.2639653e-11,0.9987360346999999,0.0,-1.11,0.0
-0.1,1e-08,1.434613e-11,0.998565387,0.0,-1.11,0.0
-0.11,1e-08,1.6282656e-11,0.9983717343999999,0.0,-1.11,0.0
-0.12,1e-08,1.8480173e-11,0.9981519826999999,0.0,-1.11,0.0
-0.13,1e-08,2.0973767e-11,0.9979026232999999,0.0,-1.11,0.0
-0.14,1e-08,2.3803227e-11,0.9976196773,0.0,-1.11,0.0
-0.15,1e-08,2.7013664e-11,0.9972986336,0.0,-1.11,0.0
-0.16,1e-08,3.0656225e-11,0.9969343774999999,0.0,-1.11,0.0
-0.17,1e-08,3.4788889e-11,0.9965211111,0.0,-1.11,0.0
-0.18,1e-08,3.9477377e-11,0.9960522623000001,0.0,-1.11,0.0
-0.19,1e-08,4.4796178e-11,0.9955203822,0.0,-1.11,0.0
-0.2,1e-08,5.082971e-11,0.994917029,0.0,-1.11,0.0
-0.21,1e-08,5.7673626e-11,0.9942326374,0.0,-1.11,0.0
-0.22,1e-08,6.5436304e-11,0.9934563696,0.0,-1.11,0.0
-0.23,1e-08,7.4240519e-11,0.9925759481,0.0,-1.11,0.0
-0.24,1e-08,8.4225334e-11,0.9915774666,0.0,-1.11,0.0
-0.25,1e-08,9.5548242e-11,0.9904451758000001,0.0,-1.11,0.0
-0.26,1e-08,1.0838758e-10,0.989161242,0.0,-1.11,0.0
-0.27,1e-08,1.2294523e-10,0.9877054769999999,0.0,-1.11,0.0
-0.28,1e-08,1.3944975e-10,0.986055025,0.0,-1.11,0.0
-0.29,1e-08,1.5815976e-10,0.9841840239999999,0.0,-1.11,0.0
-0.3,1e-08,1.793679e-10,0.9820632100000001,0.0,-1.11,0.0
-0.31,1e-08,2.0340524e-10,0.979659476,0.0,-1.11,0.0
-0.32,1e-08,2.3064617e-10,0.9769353829999999,0.0,-1.11,0.0
-0.33,1e-08,2.6151404e-10,0.9738485960000001,0.0,-1.11,0.0
-0.34,1e-08,2.9648742e-10,0.9703512580000001,0.0,-1.11,0.0
-0.35,1e-08,3.3610713e-10,0.966389287,0.0,-1.11,0.0
-0.36,1e-08,3.8098421e-10,0.961901579,0.0,-1.11,0.0
-0.37,1e-08,4.3180877e-10,0.956819123,0.0,-1.11,0.0
-0.38,1e-08,4.8936003e-10,0.951063997,0.0,-1.11,0.0
-0.39,1e-08,5.5451748e-10,0.944548252,0.0,-1.11,0.0
-0.4,1e-08,6.2827347e-10,0.937172653,0.0,-1.11,0.0
-0.41,1e-08,7.1174725e-10,0.928825275,0.0,-1.11,0.0
-0.42,1e-08,8.0620068e-10,0.9193799319999999,0.0,-1.11,0.0
-0.43,1e-08,9.1305582e-10,0.908694418,0.0,-1.11,0.0
-0.44,1e-08,1.0339146e-09,0.89660854,0.0,-1.11,0.0
-0.45,1e-08,1.1705807e-09,0.88294193,0.0,-1.11,0.0
-0.46,1e-08,1.3250839e-09,0.86749161,0.0,-1.11,0.0
-0.47,1e-08,1.4997073e-09,0.8500292700000001,0.0,-1.11,0.0
-0.48,1e-08,1.6970178e-09,0.8302982200000001,0.0,-1.11,0.0
-0.49,1e-08,1.9198993e-09,0.80801007,0.0,-1.11,0.0
-0.5,1e-08,2.1715903e-09,0.7828409700000001,0.0,-1.11,0.0
-0.51,1e-08,2.4557248e-09,0.7544275199999999,0.0,-1.11,0.0
-0.52,1e-08,2.7763789e-09,0.7223621100000001,0.0,-1.11,0.0
-0.53,1e-08,3.1381202e-09,0.68618798,0.0,-1.11,0.0
-0.54,1e-08,3.5460647e-09,0.64539353,0.0,-1.11,0.0
-0.55,1e-08,4.0059374e-09,0.59940626,0.0,-1.11,0.0
-0.56,1e-08,4.524141e-09,0.5475859,0.0,-1.11,0.0
-0.57,1e-08,5.1078293e-09,0.48921707,0.0,-1.11,0.0
-0.58,1e-08,5.7649897e-09,0.42350103,0.0,-1.11,0.0
-0.59,1e-08,6.5045324e-09,0.34954676,0.0,-1.11,0.0
-0.6,1e-08,7.3363881e-09,0.26636119,0.0,-1.11,0.0
-0.61,1e-08,8.2716154e-09,0.17283846000000008,0.0,-1.11,0.0
-0.62,1e-08,9.3225168e-09,0.06774832000000001,0.0,-1.11,0.0
-0.63,1e-08,1.0502766e-08,0.05027659999999994,0.0,-1.11,0.0
-0.64,1e-08,1.1827547e-08,0.18275469999999994,0.0,-1.11,0.0
-0.65,1e-08,1.3313699e-08,0.3313698999999999,0.0,-1.11,0.0
-0.66,1e-08,1.4979888e-08,0.49798879999999995,0.0,-1.11,0.0
-0.67,1e-08,1.684677e-08,0.6846770000000001,0.0,-1.11,0.0
-0.68,1e-08,1.8937191e-08,0.8937191,0.0,-1.11,0.0
-0.69,1e-08,2.1276386e-08,1.1276385999999998,0.0,-1.11,0.0
-0.7,1e-08,2.38922e-08,1.3892200000000001,0.0,-1.11,0.0
-0.71,1e-08,2.6815325e-08,1.6815324999999999,0.0,-1.11,0.0
-0.72,1e-08,3.0079555e-08,2.0079555,0.0,-1.11,0.0
-0.73,2e-08,3.3722058e-08,0.6861029000000001,0.0,-1.11,0.0
-0.74,2e-08,3.778367e-08,0.8891834999999998,0.0,-1.11,0.0
-0.75,2e-08,4.2309209e-08,1.11546045,0.0,-1.11,0.0
-0.76,2e-08,4.734781e-08,1.3673905,0.0,-1.11,0.0
-0.77,2e-08,5.2953286e-08,1.6476643000000002,0.0,-1.11,0.0
-0.78,3e-08,5.9184514e-08,0.9728171333333335,0.0,-1.11,0.0
-0.79,3e-08,6.6105847e-08,1.2035282333333335,0.0,-1.11,0.0
-0.8,3e-08,7.3787552e-08,1.459585066666667,0.0,-1.11,0.0
-0.81,4e-08,8.2306291e-08,1.0576572750000002,0.0,-1.11,0.0
-0.82,4e-08,9.1745615e-08,1.2936403749999998,0.0,-1.11,0.0
-0.83,4e-08,1.0219651e-07,1.5549127499999997,0.0,-1.11,0.0
-0.84,5e-08,1.1375799e-07,1.2751598,0.0,-1.11,0.0
-0.85,6e-08,1.2653769e-07,1.1089615000000004,0.0,-1.11,0.0
-0.86,6e-08,1.4065255e-07,1.3442091666666667,0.0,-1.11,0.0
-0.87,7e-08,1.5622951e-07,1.231850142857143,0.0,-1.11,0.0
-0.88,8e-08,1.734063e-07,1.1675787499999999,0.0,-1.11,0.0
-0.89,9e-08,1.9233222e-07,1.1370246666666668,0.0,-1.11,0.0
-0.9,1e-07,2.1316902e-07,1.1316902,0.0,-1.11,0.0
-0.91,1.1e-07,2.3609183e-07,1.1462893636363636,0.0,-1.11,0.0
-0.92,1.3e-07,2.6129014e-07,1.0099241538461539,0.0,-1.11,0.0
-0.93,1.5e-07,2.8896883e-07,0.9264588666666669,0.0,-1.11,0.0
-0.94,1.7e-07,3.1934929e-07,0.8785252352941176,0.0,-1.11,0.0
-0.95,1.9e-07,3.5267058e-07,0.8561609473684209,0.0,-1.11,0.0
-0.96,2.2e-07,3.8919061e-07,0.7690482272727271,0.0,-1.11,0.0
-0.97,2.5e-07,4.2918743e-07,0.71674972,0.0,-1.11,0.0
-0.98,2.9e-07,4.7296051e-07,0.6308983103448278,0.0,-1.11,0.0
-0.99,3.3e-07,5.2083205e-07,0.5782789393939392,0.0,-1.11,0.0
-1.0,3.7e-07,5.7314832e-07,0.5490495135135135,0.0,-1.11,0.0
-1.01,4.3e-07,6.3028095e-07,0.46576965116279057,0.0,-1.11,0.0
-1.02,4.9e-07,6.9262821e-07,0.41352695918367355,0.0,-1.11,0.0
-1.03,5.6e-07,7.606162e-07,0.35824321428571415,0.0,-1.11,0.0
-1.04,6.5e-07,8.3469994e-07,0.2841537538461538,0.0,-1.11,0.0
-1.05,7.4e-07,9.1536424e-07,0.23697870270270274,0.0,-1.11,0.0
-1.06,8.5e-07,1.0031245e-06,0.18014647058823516,0.0,-1.11,0.0
-1.07,9.6e-07,1.0985271e-06,0.1442990625000001,0.0,-1.11,0.0
-1.08,1.09e-06,1.2021493e-06,0.10288926605504593,0.0,-1.11,0.0
-1.09,1.24e-06,1.3145996e-06,0.06016096774193542,0.0,-1.11,0.0
-1.1,1.38e-06,1.4365159e-06,0.04095355072463775,0.0,-1.11,0.0
-1.11,1.58e-06,1.5685651e-06,0.007237278481012644,0.0,-1.11,0.0
-1.12,1.8e-06,1.7114407e-06,0.04919961111111102,0.0,-1.11,0.0
-1.13,2.15e-06,1.8658602e-06,0.13215804651162796,0.0,-1.11,0.0
-1.14,2.24e-06,2.0325616e-06,0.0926064285714287,0.0,-1.11,0.0
-1.15,2.51e-06,2.2122989e-06,0.1186060159362551,0.0,-1.11,0.0
-1.16,2.76e-06,2.4058374e-06,0.1283197826086956,0.0,-1.11,0.0
-1.17,3.05e-06,2.6139473e-06,0.1429680983606557,0.0,-1.11,0.0
-1.18,3.36e-06,2.8373966e-06,0.15553672619047618,0.0,-1.11,0.0
-1.19,3.68e-06,3.0769438e-06,0.16387396739130428,0.0,-1.11,0.0
-1.2,4e-06,3.3333285e-06,0.16666787499999997,0.0,-1.11,0.0
-1.21,4.38e-06,3.6072626e-06,0.1764240639269407,0.0,-1.11,0.0
-1.22,4.67e-06,3.8994204e-06,0.16500633832976452,0.0,-1.11,0.0
-1.23,5.15e-06,4.2104276e-06,0.18244124271844664,0.0,-1.11,0.0
-1.24,5.59e-06,4.5408514e-06,0.18768311270125224,0.0,-1.11,0.0
-1.25,5.94e-06,4.89119e-06,0.17656734006734004,0.0,-1.11,0.0
-1.26,6.37e-06,5.2618615e-06,0.1739620879120879,0.0,-1.11,0.0
-1.27,6.82e-06,5.6531952e-06,0.17108574780058652,0.0,-1.11,0.0
-1.28,7.29e-06,6.0654223e-06,0.16798048010973926,0.0,-1.11,0.0
-1.29,7.75e-06,6.4986678e-06,0.1614622193548387,0.0,-1.11,0.0
-1.3,8.23e-06,6.9529448e-06,0.1551707411907656,0.0,-1.11,0.0
-1.31,8.73e-06,7.4281491e-06,0.14912381443298964,0.0,-1.11,0.0
-1.32,9.24e-06,7.9240567e-06,0.142418106060606,0.0,-1.11,0.0
-1.33,9.75e-06,8.4403223e-06,0.13432591794871798,0.0,-1.11,0.0
-1.34,1.031e-05,8.9764802e-06,0.1293423666343356,0.0,-1.11,0.0
-1.35,1.085e-05,9.5319478e-06,0.1214794654377879,0.0,-1.11,0.0
-1.36,1.139e-05,1.010603e-05,0.11272783143107985,0.0,-1.11,0.0
-1.37,1.19e-05,1.0697926e-05,0.1010146218487394,0.0,-1.11,0.0
-1.38,1.253e-05,1.1306738e-05,0.0976266560255387,0.0,-1.11,0.0
-1.39,1.32e-05,1.1931482e-05,0.09609984848484854,0.0,-1.11,0.0
-1.4,1.373e-05,1.2571098e-05,0.08440655498907505,0.0,-1.11,0.0
-1.41,1.433e-05,1.322446e-05,0.07714863921842284,0.0,-1.11,0.0
-1.42,1.489e-05,1.3890395e-05,0.067132639355272,0.0,-1.11,0.0
-1.43,1.552e-05,1.456769e-05,0.06136018041237114,0.0,-1.11,0.0
-1.44,1.613e-05,1.5255109e-05,0.05423998760074392,0.0,-1.11,0.0
-1.45,1.675e-05,1.5951401e-05,0.04767755223880597,0.0,-1.11,0.0
-1.46,1.737e-05,1.665532e-05,0.04114450201496836,0.0,-1.11,0.0
-1.47,1.803e-05,1.736563e-05,0.03684803105934542,0.0,-1.11,0.0
-1.48,1.87e-05,1.8081116e-05,0.03309540106951879,0.0,-1.11,0.0
-1.49,1.932e-05,1.8800599e-05,0.026884109730848853,0.0,-1.11,0.0
-1.5,1.993e-05,1.9522939e-05,0.020424535875564552,0.0,-1.11,0.0
-1.51,2.067e-05,2.0247043e-05,0.020462360909530797,0.0,-1.11,0.0
-1.52,2.136e-05,2.0971873e-05,0.018170739700374427,0.0,-1.11,0.0
-1.53,2.206e-05,2.1696448e-05,0.01648014505893018,0.0,-1.11,0.0
-1.54,2.273e-05,2.241985e-05,0.013644962604487568,0.0,-1.11,0.0
-1.55,2.336e-05,2.3141225e-05,0.009365368150684944,0.0,-1.11,0.0
-1.56,2.409e-05,2.3859784e-05,0.00955649647156498,0.0,-1.11,0.0
-1.57,2.484e-05,2.4574802e-05,0.01067624798711755,0.0,-1.11,0.0
-1.58,2.551e-05,2.5285622e-05,0.008795687965503746,0.0,-1.11,0.0
-1.59,2.624e-05,2.599165e-05,0.009464557926829233,0.0,-1.11,0.0
-1.6,2.694e-05,2.6692352e-05,0.009192576095025938,0.0,-1.11,0.0
-1.61,2.763e-05,2.7387256e-05,0.008785522982265674,0.0,-1.11,0.0
-1.62,2.834e-05,2.8075947e-05,0.009317325335215286,0.0,-1.11,0.0
-1.63,2.91e-05,2.8758061e-05,0.011750481099656273,0.0,-1.11,0.0
-1.64,2.985e-05,2.9433288e-05,0.013960201005025185,0.0,-1.11,0.0
-1.65,3.056e-05,3.0101363e-05,0.015007755235602,0.0,-1.11,0.0
-1.66,3.132e-05,3.0762066e-05,0.01781398467432939,0.0,-1.11,0.0
-1.67,3.205e-05,3.1415217e-05,0.01980602184087373,0.0,-1.11,0.0
-1.68,3.278e-05,3.2060673e-05,0.02194408175716897,0.0,-1.11,0.0
-1.69,3.355e-05,3.2698323e-05,0.025385305514158005,0.0,-1.11,0.0
-1.7,3.421e-05,3.3328089e-05,0.025779333528208104,0.0,-1.11,0.0
-1.71,3.504e-05,3.3949917e-05,0.031109674657534392,0.0,-1.11,0.0
-1.72,3.582e-05,3.4563778e-05,0.03507040759352308,0.0,-1.11,0.0
-1.73,3.654e-05,3.5169667e-05,0.03750227148330596,0.0,-1.11,0.0
-1.74,3.727e-05,3.5767595e-05,0.040311376442178734,0.0,-1.11,0.0
-1.75,3.807e-05,3.6357589e-05,0.04498058838980818,0.0,-1.11,0.0
-1.76,3.884e-05,3.6939692e-05,0.04892657054582907,0.0,-1.11,0.0
-1.77,3.958e-05,3.7513958e-05,0.05219914098029304,0.0,-1.11,0.0
-1.78,4.019e-05,3.808045e-05,0.052489425230156775,0.0,-1.11,0.0
-1.79,4.11e-05,3.8639243e-05,0.059872433090024435,0.0,-1.11,0.0
-1.8,4.186e-05,3.9190414e-05,0.06377415193502152,0.0,-1.11,0.0
-1.81,4.263e-05,3.9734049e-05,0.06793223082336383,0.0,-1.11,0.0
-1.82,4.347e-05,4.0270236e-05,0.07360855762594902,0.0,-1.11,0.0
-1.83,4.416e-05,4.0799068e-05,0.07610806159420286,0.0,-1.11,0.0
-1.84,4.487e-05,4.1320638e-05,0.07910323155783373,0.0,-1.11,0.0
-1.85,4.572e-05,4.183504e-05,0.08497287839020133,0.0,-1.11,0.0
