vdrain,idrain,idrain-fit,errors,vbulk,vgate,vsource
-0.36,1.895e-05,2.4620994e-05,0.2992608970976254,0.0,-1.85,0.0
-0.37,1.968e-05,2.5111275e-05,0.2759794207317072,0.0,-1.85,0.0
-0.38,2.022e-05,2.5591489e-05,0.26565227497527205,0.0,-1.85,0.0
-0.39,2.08e-05,2.6061685e-05,0.25296562499999997,0.0,-1.85,0.0
-0.4,2.142e-05,2.6521912e-05,0.23818450046685333,0.0,-1.85,0.0
-0.41,2.202e-05,2.6972226e-05,0.22489673024523166,0.0,-1.85,0.0
-0.42,2.256e-05,2.7412683e-05,0.21510119680851056,0.0,-1.85,0.0
-0.43,2.308e-05,2.7843343e-05,0.20638401213171578,0.0,-1.85,0.0
-0.44,2.357e-05,2.826427e-05,0.1991629189647858,0.0,-1.85,0.0
-0.45,2.426e-05,2.8675531e-05,0.18200869744435283,0.0,-1.85,0.0
-0.46,2.48e-05,2.9077198e-05,0.17246766129032265,0.0,-1.85,0.0
-0.47,2.532e-05,2.9469346e-05,0.16387622432859386,0.0,-1.85,0.0
-0.48,2.621e-05,2.9852055e-05,0.13895669591758858,0.0,-1.85,0.0
-0.49,2.645e-05,3.0225409e-05,0.14273758034026474,0.0,-1.85,0.0
-0.5,2.697e-05,3.0589499e-05,0.13420463477938446,0.0,-1.85,0.0
-0.51,2.751e-05,3.0944419e-05,0.12484256633951293,0.0,-1.85,0.0
-0.52,2.805e-05,3.1290269e-05,0.11551761140819972,0.0,-1.85,0.0
-0.53,2.845e-05,3.1627156e-05,0.111675079086116,0.0,-1.85,0.0
-0.54,2.906e-05,3.195519e-05,0.09962801101169999,0.0,-1.85,0.0
-0.55,2.958e-05,3.2274491e-05,0.09109164976335354,0.0,-1.85,0.0
-0.56,2.998e-05,3.2585182e-05,0.08689733155436949,0.0,-1.85,0.0
-0.57,3.071e-05,3.2887396e-05,0.07090185607294039,0.0,-1.85,0.0
-0.58,3.105e-05,3.3181271e-05,0.06863996779388078,0.0,-1.85,0.0
-0.59,3.15e-05,3.3466952e-05,0.062442920634920594,0.0,-1.85,0.0
-0.6,3.199e-05,3.3744591e-05,0.05484810878399502,0.0,-1.85,0.0
-0.61,3.265e-05,3.4014349e-05,0.041787105666156114,0.0,-1.85,0.0
-0.62,3.29e-05,3.4276393e-05,0.041835653495440626,0.0,-1.85,0.0
-0.63,3.336e-05,3.4530897e-05,0.03509883093525173,0.0,-1.85,0.0
-0.64,3.381e-05,3.4778043e-05,0.028631854480922776,0.0,-1.85,0.0
-0.65,3.409e-05,3.5018021e-05,0.02722267527134055,0.0,-1.85,0.0
-0.66,3.46e-05,3.5251026e-05,0.01881578034682087,0.0,-1.85,0.0
-0.67,3.501e-05,3.547726e-05,0.013346472436446691,0.0,-1.85,0.0
-0.68,3.545e-05,3.5696933e-05,0.006965669957686774,0.0,-1.85,0.0
-0.69,3.585e-05,3.5910259e-05,0.0016808647140866017,0.0,-1.85,0.0
-0.7,3.625e-05,3.6117456e-05,0.0036563862068965387,0.0,-1.85,0.0
-0.71,3.662e-05,3.6318751e-05,0.008226351720371302,0.0,-1.85,0.0
-0.72,3.698e-05,3.6514369e-05,0.012591427798810237,0.0,-1.85,0.0
-0.73,3.723e-05,3.6704542e-05,0.014113832930432411,0.0,-1.85,0.0
-0.74,3.769e-05,3.6889504e-05,0.021238949323428034,0.0,-1.85,0.0
-0.75,3.795e-05,3.7069488e-05,0.02320189723320155,0.0,-1.85,0.0
-0.76,3.834e-05,3.724473e-05,0.028567292644757453,0.0,-1.85,0.0
-0.77,3.86e-05,3.7415462e-05,0.030687512953368027,0.0,-1.85,0.0
-0.78,3.896e-05,3.7581918e-05,0.035371714579055365,0.0,-1.85,0.0
-0.79,3.924e-05,3.7744326e-05,0.03811605504587145,0.0,-1.85,0.0
-0.8,3.961e-05,3.7902914e-05,0.04309734915425409,0.0,-1.85,0.0
-0.81,3.978e-05,3.8057902e-05,0.043290548014077494,0.0,-1.85,0.0
-0.82,4.013e-05,3.8209508e-05,0.047856765512085585,0.0,-1.85,0.0
-0.83,4.106e-05,3.8357942e-05,0.0658075499269362,0.0,-1.85,0.0
-0.84,4.068e-05,3.8503407e-05,0.0535052359882005,0.0,-1.85,0.0
-0.85,4.088e-05,3.86461e-05,0.05464530332681015,0.0,-1.85,0.0
-0.86,4.113e-05,3.8786209e-05,0.05698495015803545,0.0,-1.85,0.0
-0.87,4.135e-05,3.8923917e-05,0.05867189842805321,0.0,-1.85,0.0
-0.88,4.16e-05,3.9059394e-05,0.061072259615384705,0.0,-1.85,0.0
-0.89,4.186e-05,3.9192804e-05,0.06371705685618735,0.0,-1.85,0.0
-0.9,4.208e-05,3.9324303e-05,0.06548709600760448,0.0,-1.85,0.0
-0.91,4.227e-05,3.9454036e-05,0.06661850011828728,0.0,-1.85,0.0
-0.92,4.248e-05,3.9582142e-05,0.06821699623352158,0.0,-1.85,0.0
-0.93,4.268e-05,3.9708748e-05,0.06961696344892218,0.0,-1.85,0.0
-0.94,4.29e-05,3.9833977e-05,0.07146906759906753,0.0,-1.85,0.0
-0.95,4.311e-05,3.995794e-05,0.07311667826490367,0.0,-1.85,0.0
-0.96,4.326e-05,4.0080742e-05,0.07349186315302829,0.0,-1.85,0.0
-0.97,4.343e-05,4.0202482e-05,0.0743154040985495,0.0,-1.85,0.0
-0.98,4.364e-05,4.0323248e-05,0.07600256645279568,0.0,-1.85,0.0
-0.99,4.384e-05,4.0443126e-05,0.07748343978102198,0.0,-1.85,0.0
-1.0,4.402e-05,4.0562191e-05,0.0785508632439801,0.0,-1.85,0.0
-1.01,4.417e-05,4.0680515e-05,0.07900124518904234,0.0,-1.85,0.0
-1.02,4.431e-05,4.0798163e-05,0.07925608214849929,0.0,-1.85,0.0
-1.03,4.451e-05,4.0915195e-05,0.08076398562120876,0.0,-1.85,0.0
-1.04,4.467e-05,4.1031667e-05,0.08144913812402058,0.0,-1.85,0.0
-1.05,4.484e-05,4.114763e-05,0.0823454504906333,0.0,-1.85,0.0
-1.06,4.495e-05,4.1263129e-05,0.0820216017797553,0.0,-1.85,0.0
-1.07,4.51e-05,4.1378207e-05,0.08252312638580923,0.0,-1.85,0.0
-1.08,4.526e-05,4.1492904e-05,0.08323234644277498,0.0,-1.85,0.0
-1.09,4.539e-05,4.1607254e-05,0.0833387530293016,0.0,-1.85,0.0
-1.1,4.557e-05,4.1721289e-05,0.08445712091288127,0.0,-1.85,0.0
-1.11,4.57e-05,4.183504e-05,0.0845724288840263,0.0,-1.85,0.0
-1.12,4.577e-05,4.1948534e-05,0.08349281188551448,0.0,-1.85,0.0
-1.13,4.593e-05,4.2061795e-05,0.0842195732636622,0.0,-1.85,0.0
-1.14,4.604e-05,4.2174845e-05,0.08395210686359691,0.0,-1.85,0.0
-1.15,4.631e-05,4.2287705e-05,0.08685586266465134,0.0,-1.85,0.0
-1.16,4.631e-05,4.2400394e-05,0.08442250053984028,0.0,-1.85,0.0
-1.17,4.644e-05,4.2512929e-05,0.08456225236864784,0.0,-1.85,0.0
-1.18,4.655e-05,4.2625324e-05,0.08431097744360905,0.0,-1.85,0.0
-1.19,4.666e-05,4.2737595e-05,0.08406354479211306,0.0,-1.85,0.0
-1.2,4.676e-05,4.2849754e-05,0.08362373823781012,0.0,-1.85,0.0
-1.21,4.687e-05,4.2961812e-05,0.0833835715809686,0.0,-1.85,0.0
-1.22,4.699e-05,4.307378e-05,0.08334156203447549,0.0,-1.85,0.0
-1.23,4.712e-05,4.3185668e-05,0.08349601018675724,0.0,-1.85,0.0
-1.24,4.721e-05,4.3297485e-05,0.08287470874814647,0.0,-1.85,0.0
-1.25,4.732e-05,4.3409238e-05,0.08264501267962805,0.0,-1.85,0.0
-1.26,4.73e-05,4.3520935e-05,0.07989566596194496,0.0,-1.85,0.0
-1.27,4.752e-05,4.3632582e-05,0.08180593434343439,0.0,-1.85,0.0
-1.28,4.757e-05,4.3744186e-05,0.08042493167962998,0.0,-1.85,0.0
-1.29,4.771e-05,4.3855751e-05,0.08078492978411238,0.0,-1.85,0.0
-1.3,4.78e-05,4.3967283e-05,0.08018236401673642,0.0,-1.85,0.0
-1.31,4.788e-05,4.4078787e-05,0.07939041353383464,0.0,-1.85,0.0
-1.32,4.799e-05,4.4190266e-05,0.07917762033757025,0.0,-1.85,0.0
-1.33,4.807e-05,4.4301724e-05,0.07839142916579982,0.0,-1.85,0.0
-1.34,4.819e-05,4.4413164e-05,0.07837385349657604,0.0,-1.85,0.0
-1.35,4.827e-05,4.452459e-05,0.07759291485394643,0.0,-1.85,0.0
-1.36,4.803e-05,4.4636004e-05,0.07066408494690812,0.0,-1.85,0.0
-1.37,4.846e-05,4.4747409e-05,0.07661145274453153,0.0,-1.85,0.0
-1.38,4.853e-05,4.4858807e-05,0.0756479085101999,0.0,-1.85,0.0
-1.39,4.862e-05,4.49702e-05,0.07506787330316743,0.0,-1.85,0.0
-1.4,4.87e-05,4.508159e-05,0.0743,0.0,-1.85,0.0
-1.41,4.875e-05,4.5192978e-05,0.07296455384615386,0.0,-1.85,0.0
-1.42,4.883e-05,4.5304367e-05,0.07220219127585492,0.0,-1.85,0.0
-1.43,4.888e-05,4.5415757e-05,0.07087240180032728,0.0,-1.85,0.0
-1.44,4.897e-05,4.552715e-05,0.07030528895241979,0.0,-1.85,0.0
-1.45,4.903e-05,4.5638547e-05,0.069170976952886,0.0,-1.85,0.0
-1.46,4.916e-05,4.5749948e-05,0.06936639544344993,0.0,-1.85,0.0
-1.47,4.921e-05,4.5861356e-05,0.06804803901646002,0.0,-1.85,0.0
-1.48,4.917e-05,4.597277e-05,0.06502399837299165,0.0,-1.85,0.0
-1.49,4.938e-05,4.6084191e-05,0.06674380315917378,0.0,-1.85,0.0
-1.5,4.946e-05,4.619562e-05,0.06600040436716541,0.0,-1.85,0.0
-1.51,4.952e-05,4.6307057e-05,0.0648817245557351,0.0,-1.85,0.0
-1.52,4.958e-05,4.6418503e-05,0.06376557079467537,0.0,-1.85,0.0
-1.53,4.936e-05,4.6529959e-05,0.057334704213938485,0.0,-1.85,0.0
-1.54,4.972e-05,4.6641424e-05,0.06191826226870466,0.0,-1.85,0.0
-1.55,4.977e-05,4.67529e-05,0.060620855937311674,0.0,-1.85,0.0
-1.56,4.982e-05,4.6864385e-05,0.05932587314331601,0.0,-1.85,0.0
-1.57,4.99e-05,4.6975882e-05,0.058599559118236416,0.0,-1.85,0.0
-1.58,4.998e-05,4.7087389e-05,0.05787537014805916,0.0,-1.85,0.0
-1.59,5.001e-05,4.7198907e-05,0.05621061787642469,0.0,-1.85,0.0
-1.6,4.996e-05,4.7310437e-05,0.05303368694955967,0.0,-1.85,0.0
-1.61,5.016e-05,4.7421977e-05,0.05458578548644344,0.0,-1.85,0.0
-1.62,5.022e-05,4.7533529e-05,0.05349404619673429,0.0,-1.85,0.0
-1.63,5.03e-05,4.7645093e-05,0.05278145129224651,0.0,-1.85,0.0
-1.64,5.035e-05,4.7756668e-05,0.051506097318768526,0.0,-1.85,0.0
-1.65,5.044e-05,4.7868254e-05,0.050986241078509124,0.0,-1.85,0.0
-1.66,5.048e-05,4.7979852e-05,0.04952749603803483,0.0,-1.85,0.0
-1.67,5.055e-05,4.8091461e-05,0.04863578635014844,0.0,-1.85,0.0
-1.68,5.059e-05,4.8203082e-05,0.047181616920340085,0.0,-1.85,0.0
-1.69,5.068e-05,4.8314714e-05,0.04667099447513821,0.0,-1.85,0.0
-1.7,5.075e-05,4.8426358e-05,0.04578604926108376,0.0,-1.85,0.0
-1.71,5.077e-05,4.8538013e-05,0.04396271420129997,0.0,-1.85,0.0
-1.72,5.083e-05,4.864968e-05,0.04289435372811328,0.0,-1.85,0.0
-1.73,5.084e-05,4.8761357e-05,0.04088597560975613,0.0,-1.85,0.0
-1.74,5.086e-05,4.8873046e-05,0.03906712544239089,0.0,-1.85,0.0
-1.75,5.097e-05,4.8984746e-05,0.03894946046694141,0.0,-1.85,0.0
-1.76,5.083e-05,4.9096457e-05,0.03410472162108985,0.0,-1.85,0.0
-1.77,5.107e-05,4.9208179e-05,0.036456256119052295,0.0,-1.85,0.0
-1.78,5.111e-05,4.9319911e-05,0.03502424183134413,0.0,-1.85,0.0
-1.79,5.117e-05,4.9431654e-05,0.033971975767051056,0.0,-1.85,0.0
-1.8,5.127e-05,4.9543408e-05,0.03367645796762245,0.0,-1.85,0.0
-1.81,5.128e-05,4.9655172e-05,0.031685413416536565,0.0,-1.85,0.0
-1.82,5.134e-05,4.9766947e-05,0.03063991040124656,0.0,-1.85,0.0
-1.83,5.135e-05,4.9878732e-05,0.028651762414800382,0.0,-1.85,0.0
-1.84,5.141e-05,4.9990527e-05,0.02761083446800224,0.0,-1.85,0.0
-1.85,5.147e-05,5.0102332e-05,0.026572139110161316,0.0,-1.85,0.0
