vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
0.0,1e-08,5.3547656e-12,0.99946452344,0.0,-1.48,0.0
-0.01,1e-08,6.0785596e-12,0.99939214404,0.0,-1.48,0.0
-0.02,1e-08,6.9001063e-12,0.9993099893699999,0.0,-1.48,0.0
-0.03,1e-08,7.8325903e-12,0.9992167409699999,0.0,-1.48,0.0
-0.04,1e-08,8.8909712e-12,0.99911090288,0.0,-1.48,0.0
-0.05,1e-08,1.0092221e-11,0.9989907779000001,0.0,-1.48,0.0
-0.06,1e-08,1.1455596e-11,0.9988544404,0.0,-1.48,0.0
-0.07,1e-08,1.3002939e-11,0.9986997061,0.0,-1.48,0.0
-0.08,1e-08,1.475903e-11,0.9985240970000001,0.0,-1.48,0.0
-0.09,1e-08,1.6751976e-11,0.9983248024000001,0.0,-1.48,0.0
-0.1,1e-08,1.9013659e-11,0.9980986341,0.0,-1.48,0.0
-0.11,1e-08,2.1580238e-11,0.9978419762,0.0,-1.48,0.0
-0.12,1e-08,2.4492721e-11,0.9975507279,0.0,-1.48,0.0
-0.13,1e-08,2.779761e-11,0.997220239,0.0,-1.48,0.0
-0.14,1e-08,3.1547639e-11,0.9968452361,0.0,-1.48,0.0
-0.15,1e-08,3.5802596e-11,0.9964197403999999,0.0,-1.48,0.0
-0.16,1e-08,4.0630267e-11,0.9959369733,0.0,-1.48,0.0
-0.17,1e-08,4.6107494e-11,0.9953892506,0.0,-1.48,0.0
-0.18,1e-08,5.2321383e-11,0.9947678617,0.0,-1.48,0.0
-0.19,1e-08,5.9370654e-11,0.9940629346000001,0.0,-1.48,0.0
-0.2,1e-08,6.7367189e-11,0.9932632811000001,0.0,-1.48,0.0
-0.21,1e-08,7.6437763e-11,0.9923562237,0.0,-1.48,0.0
-0.22,1e-08,8.6726012e-11,0.9913273988,0.0,-1.48,0.0
-0.23,1e-08,9.8394651e-11,0.9901605349,0.0,-1.48,0.0
-0.24,1e-08,1.1162799e-10,0.9888372009999999,0.0,-1.48,0.0
-0.25,1e-08,1.2663475e-10,0.987336525,0.0,-1.48,0.0
-0.26,1e-08,1.4365129e-10,0.985634871,0.0,-1.48,0.0
-0.27,1e-08,1.6294517e-10,0.9837054829999999,0.0,-1.48,0.0
-0.28,1e-08,1.8481929e-10,0.981518071,0.0,-1.48,0.0
-0.29,1e-08,2.0961641e-10,0.979038359,0.0,-1.48,0.0
-0.3,1e-08,2.3772437e-10,0.9762275629999999,0.0,-1.48,0.0
-0.31,1e-08,2.6958192e-10,0.973041808,0.0,-1.48,0.0
-0.32,1e-08,3.0568524e-10,0.969431476,0.0,-1.48,0.0
-0.33,1e-08,3.4659538e-10,0.965340462,0.0,-1.48,0.0
-0.34,1e-08,3.9294658e-10,0.9607053419999999,0.0,-1.48,0.0
-0.35,1e-08,4.4545555e-10,0.955454445,0.0,-1.48,0.0
-0.36,1e-08,5.0493207e-10,0.949506793,0.0,-1.48,0.0
-0.37,1e-08,5.722907e-10,0.94277093,0.0,-1.48,0.0
-0.38,1e-08,6.4856404e-10,0.935143596,0.0,-1.48,0.0
-0.39,1e-08,7.349176e-10,0.92650824,0.0,-1.48,0.0
-0.4,1e-08,8.3266639e-10,0.916733361,0.0,-1.48,0.0
-0.41,1e-08,9.4329356e-10,0.905670644,0.0,-1.48,0.0
