vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,5.02200000e+03,1.85000000e+00,-8.35576236e-44,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
1.00000000e-02,5.02200000e+03,1.85000000e+00,-3.15661596e-05,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
2.00000000e-02,5.02200000e+03,1.85000000e+00,-6.25505566e-05,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
3.00000000e-02,5.02200000e+03,1.85000000e+00,-9.29581023e-05,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
4.00000000e-02,5.02200000e+03,1.85000000e+00,-1.22793050e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
5.00000000e-02,5.02200000e+03,1.85000000e+00,-1.52058929e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
6.00000000e-02,5.02200000e+03,1.85000000e+00,-1.80758478e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
7.00000000e-02,5.02200000e+03,1.85000000e+00,-2.08893554e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
8.00000000e-02,5.02200000e+03,1.85000000e+00,-2.36465047e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
9.00000000e-02,5.02200000e+03,1.85000000e+00,-2.63472770e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
1.00000000e-01,5.02200000e+03,1.85000000e+00,-2.89915349e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
1.10000000e-01,5.02200000e+03,1.85000000e+00,-3.15790097e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
1.20000000e-01,5.02200000e+03,1.85000000e+00,-3.41092876e-04,3.21702914e-01,4.74851456e-02,9.67635356e+01,2.56778307e+00,8.71450812e+04,-1.79825908e-01
