vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,9.11900000e+03,0.00000000e+00,-1.85138157e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.00000000e-02,9.11900000e+03,1.00000000e-02,-1.85138464e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.00000000e-02,9.11900000e+03,2.00000000e-02,-1.85139192e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
3.00000000e-02,9.11900000e+03,3.00000000e-02,-1.85140228e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
4.00000000e-02,9.11900000e+03,4.00000000e-02,-1.85141907e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
5.00000000e-02,9.11900000e+03,5.00000000e-02,-1.85144628e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
6.00000000e-02,9.11900000e+03,6.00000000e-02,-1.85149035e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
7.00000000e-02,9.11900000e+03,7.00000000e-02,-1.85156175e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
8.00000000e-02,9.11900000e+03,8.00000000e-02,-1.85167743e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
9.00000000e-02,9.11900000e+03,9.00000000e-02,-1.85186482e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.00000000e-01,9.11900000e+03,1.00000000e-01,-1.85216841e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.10000000e-01,9.11900000e+03,1.10000000e-01,-1.85266024e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.20000000e-01,9.11900000e+03,1.20000000e-01,-1.85345701e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.30000000e-01,9.11900000e+03,1.30000000e-01,-1.85474780e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.40000000e-01,9.11900000e+03,1.40000000e-01,-1.85683889e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.50000000e-01,9.11900000e+03,1.50000000e-01,-1.86022644e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.60000000e-01,9.11900000e+03,1.60000000e-01,-1.86571419e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.70000000e-01,9.11900000e+03,1.70000000e-01,-1.87460408e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.80000000e-01,9.11900000e+03,1.80000000e-01,-1.88900504e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.90000000e-01,9.11900000e+03,1.90000000e-01,-1.91233297e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.00000000e-01,9.11900000e+03,2.00000000e-01,-1.95012047e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.10000000e-01,9.11900000e+03,2.10000000e-01,-2.01132791e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.20000000e-01,9.11900000e+03,2.20000000e-01,-2.11046577e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.30000000e-01,9.11900000e+03,2.30000000e-01,-2.27103005e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.40000000e-01,9.11900000e+03,2.40000000e-01,-2.53106102e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.50000000e-01,9.11900000e+03,2.50000000e-01,-2.95213564e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.60000000e-01,9.11900000e+03,2.60000000e-01,-3.63390804e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.70000000e-01,9.11900000e+03,2.70000000e-01,-4.73760956e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.80000000e-01,9.11900000e+03,2.80000000e-01,-6.52400386e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.90000000e-01,9.11900000e+03,2.90000000e-01,-9.41463816e-12,2.66231675e-01,3.76617800e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
