vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,5.10300000e+03,0.00000000e+00,-1.85137697e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.00000000e-02,5.10300000e+03,1.00000000e-02,-1.85137782e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.00000000e-02,5.10300000e+03,2.00000000e-02,-1.85137984e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
3.00000000e-02,5.10300000e+03,3.00000000e-02,-1.85138272e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
4.00000000e-02,5.10300000e+03,4.00000000e-02,-1.85138738e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
5.00000000e-02,5.10300000e+03,5.00000000e-02,-1.85139492e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
6.00000000e-02,5.10300000e+03,6.00000000e-02,-1.85140716e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
7.00000000e-02,5.10300000e+03,7.00000000e-02,-1.85142697e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
8.00000000e-02,5.10300000e+03,8.00000000e-02,-1.85145907e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
9.00000000e-02,5.10300000e+03,9.00000000e-02,-1.85151107e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.00000000e-01,5.10300000e+03,1.00000000e-01,-1.85159532e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.10000000e-01,5.10300000e+03,1.10000000e-01,-1.85173181e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.20000000e-01,5.10300000e+03,1.20000000e-01,-1.85195292e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.30000000e-01,5.10300000e+03,1.30000000e-01,-1.85231114e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.40000000e-01,5.10300000e+03,1.40000000e-01,-1.85289147e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.50000000e-01,5.10300000e+03,1.50000000e-01,-1.85383163e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.60000000e-01,5.10300000e+03,1.60000000e-01,-1.85535472e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.70000000e-01,5.10300000e+03,1.70000000e-01,-1.85782216e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.80000000e-01,5.10300000e+03,1.80000000e-01,-1.86181946e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
1.90000000e-01,5.10300000e+03,1.90000000e-01,-1.86829510e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
2.00000000e-01,5.10300000e+03,2.00000000e-01,-1.87878560e-12,3.14337623e-01,5.04900329e-02,1.00279000e+02,1.13110000e+01,1.37848000e+05,-1.91127000e-01
