 0.00000000e+00  1.66500000e+00  0.00000000e+00 -7.42833177e-33  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.11929000e-01 
 1.00000000e-02  1.66500000e+00  1.00000000e-02  4.22257410e-05  1.00000000e-02  1.00000000e-02  1.00000000e-02  4.11929000e-01 
 2.00000000e-02  1.66500000e+00  2.00000000e-02  8.33447947e-05  2.00000000e-02  2.00000000e-02  2.00000000e-02  4.11929000e-01 
 3.00000000e-02  1.66500000e+00  3.00000000e-02  1.23252174e-04  3.00000000e-02  3.00000000e-02  3.00000000e-02  4.11929000e-01 
 4.00000000e-02  1.66500000e+00  4.00000000e-02  1.61878850e-04  4.00000000e-02  4.00000000e-02  4.00000000e-02  4.11929000e-01 
 5.00000000e-02  1.66500000e+00  5.00000000e-02  1.99177289e-04  5.00000000e-02  5.00000000e-02  5.00000000e-02  4.11929000e-01 
 6.00000000e-02  1.66500000e+00  6.00000000e-02  2.35114105e-04  6.00000000e-02  6.00000000e-02  6.00000000e-02  4.11929000e-01 
 7.00000000e-02  1.66500000e+00  7.00000000e-02  2.69666126e-04  7.00000000e-02  7.00000000e-02  7.00000000e-02  4.11929000e-01 
 8.00000000e-02  1.66500000e+00  8.00000000e-02  3.02818273e-04  8.00000000e-02  8.00000000e-02  8.00000000e-02  4.11929000e-01 
 9.00000000e-02  1.66500000e+00  9.00000000e-02  3.34562447e-04  9.00000000e-02  9.00000000e-02  9.00000000e-02  4.11929000e-01 
 1.00000000e-01  1.66500000e+00  1.00000000e-01  3.64897008e-04  1.00000000e-01  1.00000000e-01  1.00000000e-01  4.11929000e-01 
 1.10000000e-01  1.66500000e+00  1.10000000e-01  3.93826585e-04  1.10000000e-01  1.10000000e-01  1.10000000e-01  4.11929000e-01 
 1.20000000e-01  1.66500000e+00  1.20000000e-01  4.21362038e-04  1.20000000e-01  1.20000000e-01  1.20000000e-01  4.11929000e-01 
 1.30000000e-01  1.66500000e+00  1.30000000e-01  4.47520466e-04  1.30000000e-01  1.30000000e-01  1.30000000e-01  4.11929000e-01 
