vSweep,vd,vg,id,vth0_nom,u0_nom,rdsw_nom,nfactor_nom,vsat_nom,eta0_nom,delta_nom
1.00000000e-02,1.48000000e+00,1.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
2.00000000e-02,1.48000000e+00,2.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
3.00000000e-02,1.48000000e+00,3.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
4.00000000e-02,1.48000000e+00,4.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
5.00000000e-02,1.48000000e+00,5.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
6.00000000e-02,1.48000000e+00,6.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
7.00000000e-02,1.48000000e+00,7.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
8.00000000e-02,1.48000000e+00,8.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
9.00000000e-02,1.48000000e+00,9.00000000e-02,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.00000000e-01,1.48000000e+00,1.00000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.10000000e-01,1.48000000e+00,1.10000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.20000000e-01,1.48000000e+00,1.20000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.30000000e-01,1.48000000e+00,1.30000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.40000000e-01,1.48000000e+00,1.40000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.50000000e-01,1.48000000e+00,1.50000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.60000000e-01,1.48000000e+00,1.60000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.70000000e-01,1.48000000e+00,1.70000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.80000000e-01,1.48000000e+00,1.80000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
1.90000000e-01,1.48000000e+00,1.90000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
2.00000000e-01,1.48000000e+00,2.00000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
2.10000000e-01,1.48000000e+00,2.10000000e-01,1.48148160e-12,1.35173217e+00,1.93146675e+00,8.81898510e-01,1.75830022e+00,3.16125333e+01,1.37846164e+00,5.80128977e+00
