run_id,vg,vd,id,v_vth0
3,0.0,1.85,-1.85137521e-12,0.3124117712333046
3,0.01,1.85,-1.85137521e-12,0.3124117712333046
3,0.02,1.85,-1.85137522e-12,0.3124117712333046
3,0.03,1.85,-1.85137522e-12,0.3124117712333046
3,0.04,1.85,-1.85137524e-12,0.3124117712333046
3,0.05,1.85,-1.85137526e-12,0.3124117712333046
3,0.06,1.85,-1.8513753e-12,0.3124117712333046
3,0.07,1.85,-1.85137537e-12,0.3124117712333046
3,0.08,1.85,-1.85137547e-12,0.3124117712333046
3,0.09,1.85,-1.85137564e-12,0.3124117712333046
3,0.1,1.85,-1.85137592e-12,0.3124117712333046
3,0.11,1.85,-1.85137637e-12,0.3124117712333046
3,0.12,1.85,-1.85137709e-12,0.3124117712333046
3,0.13,1.85,-1.85137826e-12,0.3124117712333046
3,0.14,1.85,-1.85138016e-12,0.3124117712333046
3,0.15,1.85,-1.85138324e-12,0.3124117712333046
3,0.16,1.85,-1.85138822e-12,0.3124117712333046
3,0.17,1.85,-1.8513963e-12,0.3124117712333046
3,0.18,1.85,-1.85140938e-12,0.3124117712333046
3,0.19,1.85,-1.85143057e-12,0.3124117712333046
3,0.2,1.85,-1.8514649e-12,0.3124117712333046
3,0.21,1.85,-1.85152053e-12,0.3124117712333046
3,0.22,1.85,-1.85161064e-12,0.3124117712333046
3,0.23,1.85,-1.85175662e-12,0.3124117712333046
3,0.24,1.85,-1.85199313e-12,0.3124117712333046
3,0.25,1.85,-1.85237627e-12,0.3124117712333046
3,0.26,1.85,-1.85299699e-12,0.3124117712333046
3,0.27,1.85,-1.85400258e-12,0.3124117712333046
3,0.28,1.85,-1.85563168e-12,0.3124117712333046
3,0.29,1.85,-1.85827088e-12,0.3124117712333046
3,0.3,1.85,-1.86254647e-12,0.3124117712333046
3,0.31,1.85,-1.86947302e-12,0.3124117712333046
3,0.32,1.85,-1.88069413e-12,0.3124117712333046
3,0.33,1.85,-1.89887233e-12,0.3124117712333046
3,0.34,1.85,-1.92832074e-12,0.3124117712333046
3,0.35,1.85,-1.97602609e-12,0.3124117712333046
3,0.36,1.85,-2.05330581e-12,0.3124117712333046
3,0.37,1.85,-2.1784916e-12,0.3124117712333046
3,0.38,1.85,-2.38127538e-12,0.3124117712333046
3,0.39,1.85,-2.70974636e-12,0.3124117712333046
3,0.4,1.85,-3.24178412e-12,0.3124117712333046
3,0.41,1.85,-4.10350104e-12,0.3124117712333046
3,0.42,1.85,-5.49908878e-12,0.3124117712333046
3,0.43,1.85,-7.75910722e-12,0.3124117712333046
3,0.44,1.85,-1.14185832e-11,0.3124117712333046
3,0.45,1.85,-1.73432634e-11,0.3124117712333046
3,0.46,1.85,-2.69335934e-11,0.3124117712333046
3,0.47,1.85,-4.24540291e-11,0.3124117712333046
3,0.48,1.85,-6.75641924e-11,0.3124117712333046
3,0.49,1.85,-1.08174564e-10,0.3124117712333046
3,0.5,1.85,-1.73822932e-10,0.3124117712333046
3,0.51,1.85,-2.79884293e-10,0.3124117712333046
3,0.52,1.85,-4.5111035e-10,0.3124117712333046
3,0.53,1.85,-7.27281382e-10,0.3124117712333046
3,0.54,1.85,-1.17219692e-09,0.3124117712333046
3,0.55,1.85,-1.88790972e-09,0.3124117712333046
3,0.56,1.85,-3.03712798e-09,0.3124117712333046
3,0.57,1.85,-4.87821694e-09,0.3124117712333046
3,0.58,1.85,-7.81940007e-09,0.3124117712333046
3,0.59,1.85,-1.2501794e-08,0.3124117712333046
3,0.6,1.85,-1.99250075e-08,0.3124117712333046
3,0.61,1.85,-3.1634361e-08,0.3124117712333046
3,0.62,1.85,-4.99954647e-08,0.3124117712333046
3,0.63,1.85,-7.85901229e-08,0.3124117712333046
3,0.64,1.85,-1.22777818e-07,0.3124117712333046
3,0.65,1.85,-1.9048045e-07,0.3124117712333046
3,0.66,1.85,-2.93265462e-07,0.3124117712333046
3,0.67,1.85,-4.47820553e-07,0.3124117712333046
3,0.68,1.85,-6.77913525e-07,0.3124117712333046
3,0.69,1.85,-1.01686501e-06,0.3124117712333046
3,0.7,1.85,-1.51034949e-06,0.3124117712333046
3,0.71,1.85,-2.21891767e-06,0.3124117712333046
3,0.72,1.85,-3.21907623e-06,0.3124117712333046
3,0.73,1.85,-4.60140033e-06,0.3124117712333046
3,0.74,1.85,-6.46449215e-06,0.3124117712333046
3,0.75,1.85,-8.90490086e-06,0.3124117712333046
3,0.76,1.85,-1.20049574e-05,0.3124117712333046
3,0.77,1.85,-1.5821793e-05,0.3124117712333046
3,0.78,1.85,-2.0380675e-05,0.3124117712333046
3,0.79,1.85,-2.56742091e-05,0.3124117712333046
3,0.8,1.85,-3.16668688e-05,0.3124117712333046
3,0.81,1.85,-3.83028274e-05,0.3124117712333046
3,0.82,1.85,-4.55146951e-05,0.3124117712333046
3,0.83,1.85,-5.32312925e-05,0.3124117712333046
3,0.84,1.85,-6.13834824e-05,0.3124117712333046
3,0.85,1.85,-6.99078658e-05,0.3124117712333046
3,0.86,1.85,-7.87486406e-05,0.3124117712333046
3,0.87,1.85,-8.78581116e-05,0.3124117712333046
3,0.88,1.85,-9.71963425e-05,0.3124117712333046
3,0.89,1.85,-0.000106730343,0.3124117712333046
3,0.9,1.85,-0.000116433073,0.3124117712333046
3,0.91,1.85,-0.000126282427,0.3124117712333046
3,0.92,1.85,-0.000136260312,0.3124117712333046
3,0.93,1.85,-0.00014635184,0.3124117712333046
3,0.94,1.85,-0.000156544663,0.3124117712333046
3,0.95,1.85,-0.000166828429,0.3124117712333046
3,0.96,1.85,-0.000177194359,0.3124117712333046
3,0.97,1.85,-0.000187634908,0.3124117712333046
3,0.98,1.85,-0.000198143514,0.3124117712333046
3,0.99,1.85,-0.000208714395,0.3124117712333046
3,1.0,1.85,-0.000219342405,0.3124117712333046
3,1.01,1.85,-0.000230022915,0.3124117712333046
3,1.02,1.85,-0.000240751726,0.3124117712333046
3,1.03,1.85,-0.000251525006,0.3124117712333046
3,1.04,1.85,-0.000262339234,0.3124117712333046
3,1.05,1.85,-0.000273191164,0.3124117712333046
3,1.06,1.85,-0.000284077791,0.3124117712333046
3,1.07,1.85,-0.000294996328,0.3124117712333046
3,1.08,1.85,-0.000305944183,0.3124117712333046
3,1.09,1.85,-0.000316918944,0.3124117712333046
3,1.1,1.85,-0.000327918362,0.3124117712333046
3,1.11,1.85,-0.000338940341,0.3124117712333046
3,1.12,1.85,-0.000349982925,0.3124117712333046
3,1.13,1.85,-0.000361044288,0.3124117712333046
3,1.14,1.85,-0.000372122726,0.3124117712333046
3,1.15,1.85,-0.000383216646,0.3124117712333046
3,1.16,1.85,-0.000394324561,0.3124117712333046
3,1.17,1.85,-0.000405445083,0.3124117712333046
3,1.18,1.85,-0.000416576913,0.3124117712333046
3,1.19,1.85,-0.00042771884,0.3124117712333046
3,1.2,1.85,-0.000438869731,0.3124117712333046
3,1.21,1.85,-0.000450028525,0.3124117712333046
3,1.22,1.85,-0.000461194234,0.3124117712333046
3,1.23,1.85,-0.000472365931,0.3124117712333046
3,1.24,1.85,-0.000483542751,0.3124117712333046
3,1.25,1.85,-0.000494723883,0.3124117712333046
3,1.26,1.85,-0.00050590857,0.3124117712333046
3,1.27,1.85,-0.000517096103,0.3124117712333046
3,1.28,1.85,-0.000528285818,0.3124117712333046
3,1.29,1.85,-0.000539477094,0.3124117712333046
3,1.3,1.85,-0.000550669348,0.3124117712333046
3,1.31,1.85,-0.000561862035,0.3124117712333046
3,1.32,1.85,-0.000573054646,0.3124117712333046
3,1.33,1.85,-0.0005842467,0.3124117712333046
3,1.34,1.85,-0.00059543775,0.3124117712333046
3,1.35,1.85,-0.000606627375,0.3124117712333046
3,1.36,1.85,-0.000617815181,0.3124117712333046
3,1.37,1.85,-0.000629000799,0.3124117712333046
3,1.38,1.85,-0.00064018388,0.3124117712333046
3,1.39,1.85,-0.000651364101,0.3124117712333046
3,1.4,1.85,-0.000662541156,0.3124117712333046
3,1.41,1.85,-0.000673714759,0.3124117712333046
3,1.42,1.85,-0.000684884641,0.3124117712333046
3,1.43,1.85,-0.000696050551,0.3124117712333046
3,1.44,1.85,-0.000707212252,0.3124117712333046
3,1.45,1.85,-0.000718369522,0.3124117712333046
3,1.46,1.85,-0.000729522153,0.3124117712333046
3,1.47,1.85,-0.00074066995,0.3124117712333046
3,1.48,1.85,-0.00075181273,0.3124117712333046
3,1.49,1.85,-0.000762950321,0.3124117712333046
3,1.5,1.85,-0.000774082561,0.3124117712333046
3,1.51,1.85,-0.0007852093,0.3124117712333046
3,1.52,1.85,-0.000796330397,0.3124117712333046
3,1.53,1.85,-0.000807445717,0.3124117712333046
3,1.54,1.85,-0.000818555136,0.3124117712333046
3,1.55,1.85,-0.000829658539,0.3124117712333046
3,1.56,1.85,-0.000840755814,0.3124117712333046
3,1.57,1.85,-0.000851846861,0.3124117712333046
3,1.58,1.85,-0.000862931582,0.3124117712333046
3,1.59,1.85,-0.000874009889,0.3124117712333046
3,1.6,1.85,-0.000885081696,0.3124117712333046
3,1.61,1.85,-0.000896146926,0.3124117712333046
3,1.62,1.85,-0.000907205505,0.3124117712333046
3,1.63,1.85,-0.000918257364,0.3124117712333046
3,1.64,1.85,-0.000929302438,0.3124117712333046
3,1.65,1.85,-0.000940340668,0.3124117712333046
3,1.66,1.85,-0.000951371998,0.3124117712333046
3,1.67,1.85,-0.000962396375,0.3124117712333046
3,1.68,1.85,-0.00097341375,0.3124117712333046
3,1.69,1.85,-0.000984424079,0.3124117712333046
3,1.7,1.85,-0.000995427317,0.3124117712333046
3,1.71,1.85,-0.00100642343,0.3124117712333046
3,1.72,1.85,-0.00101741237,0.3124117712333046
3,1.73,1.85,-0.00102839411,0.3124117712333046
3,1.74,1.85,-0.00103936862,0.3124117712333046
3,1.75,1.85,-0.00105033587,0.3124117712333046
3,1.76,1.85,-0.00106129583,0.3124117712333046
3,1.77,1.85,-0.00107224847,0.3124117712333046
3,1.78,1.85,-0.00108319377,0.3124117712333046
3,1.79,1.85,-0.00109413171,0.3124117712333046
3,1.8,1.85,-0.00110506227,0.3124117712333046
3,1.81,1.85,-0.00111598543,0.3124117712333046
3,1.82,1.85,-0.00112690116,0.3124117712333046
3,1.83,1.85,-0.00113780946,0.3124117712333046
3,1.84,1.85,-0.00114871031,0.3124117712333046
3,1.85,1.85,-0.00115960369,0.3124117712333046
