run_id,vg,vd,id,v_vth0
8,0.0,1.85,-1.8513752e-12,0.3124117712333046
8,0.01,1.85,-1.8513752e-12,0.3124117712333046
8,0.02,1.85,-1.8513752e-12,0.3124117712333046
8,0.03,1.85,-1.8513752e-12,0.3124117712333046
8,0.04,1.85,-1.8513752e-12,0.3124117712333046
8,0.05,1.85,-1.8513752e-12,0.3124117712333046
8,0.06,1.85,-1.8513752e-12,0.3124117712333046
8,0.07,1.85,-1.8513752e-12,0.3124117712333046
8,0.08,1.85,-1.8513752e-12,0.3124117712333046
8,0.09,1.85,-1.8513752e-12,0.3124117712333046
8,0.1,1.85,-1.8513752e-12,0.3124117712333046
8,0.11,1.85,-1.8513752e-12,0.3124117712333046
8,0.12,1.85,-1.8513752e-12,0.3124117712333046
8,0.13,1.85,-1.8513752e-12,0.3124117712333046
8,0.14,1.85,-1.8513752e-12,0.3124117712333046
8,0.15,1.85,-1.8513752e-12,0.3124117712333046
8,0.16,1.85,-1.8513752e-12,0.3124117712333046
8,0.17,1.85,-1.8513752e-12,0.3124117712333046
8,0.18,1.85,-1.8513752e-12,0.3124117712333046
8,0.19,1.85,-1.85137521e-12,0.3124117712333046
8,0.2,1.85,-1.85137524e-12,0.3124117712333046
8,0.21,1.85,-1.8513753e-12,0.3124117712333046
8,0.22,1.85,-1.85137549e-12,0.3124117712333046
8,0.23,1.85,-1.851376e-12,0.3124117712333046
8,0.24,1.85,-1.85137741e-12,0.3124117712333046
8,0.25,1.85,-1.85138132e-12,0.3124117712333046
8,0.26,1.85,-1.85139214e-12,0.3124117712333046
8,0.27,1.85,-1.85142214e-12,0.3124117712333046
8,0.28,1.85,-1.85150523e-12,0.3124117712333046
8,0.29,1.85,-1.8517354e-12,0.3124117712333046
8,0.3,1.85,-1.85237289e-12,0.3124117712333046
8,0.31,1.85,-1.85413828e-12,0.3124117712333046
8,0.32,1.85,-1.85902567e-12,0.3124117712333046
8,0.33,1.85,-1.8725499e-12,0.3124117712333046
8,0.34,1.85,-1.90994456e-12,0.3124117712333046
8,0.35,1.85,-2.01320769e-12,0.3124117712333046
8,0.36,1.85,-2.29775368e-12,0.3124117712333046
8,0.37,1.85,-3.07907252e-12,0.3124117712333046
8,0.38,1.85,-5.21208977e-12,0.3124117712333046
8,0.39,1.85,-1.09809236e-11,0.3124117712333046
8,0.4,1.85,-2.63511382e-11,0.3124117712333046
8,0.41,1.85,-6.63600362e-11,0.3124117712333046
8,0.42,1.85,-1.66941321e-10,0.3124117712333046
8,0.43,1.85,-4.07717374e-10,0.3124117712333046
8,0.44,1.85,-9.48807356e-10,0.3124117712333046
8,0.45,1.85,-2.079608e-09,0.3124117712333046
8,0.46,1.85,-4.27804018e-09,0.3124117712333046
8,0.47,1.85,-8.29928775e-09,0.3124117712333046
8,0.48,1.85,-1.53437859e-08,0.3124117712333046
8,0.49,1.85,-2.73698463e-08,0.3124117712333046
8,0.5,1.85,-4.76290345e-08,0.3124117712333046
8,0.51,1.85,-8.15440606e-08,0.3124117712333046
8,0.52,1.85,-1.38109059e-07,0.3124117712333046
8,0.53,1.85,-2.31988049e-07,0.3124117712333046
8,0.54,1.85,-3.86205815e-07,0.3124117712333046
8,0.55,1.85,-6.34438987e-07,0.3124117712333046
8,0.56,1.85,-1.02058318e-06,0.3124117712333046
8,0.57,1.85,-1.59325579e-06,0.3124117712333046
8,0.58,1.85,-2.39626275e-06,0.3124117712333046
8,0.59,1.85,-3.46029284e-06,0.3124117712333046
8,0.6,1.85,-4.80043089e-06,0.3124117712333046
8,0.61,1.85,-6.41911184e-06,0.3124117712333046
8,0.62,1.85,-8.31104881e-06,0.3124117712333046
8,0.63,1.85,-1.04673943e-05,0.3124117712333046
8,0.64,1.85,-1.28782954e-05,0.3124117712333046
8,0.65,1.85,-1.553412e-05,0.3124117712333046
8,0.66,1.85,-1.84258839e-05,0.3124117712333046
8,0.67,1.85,-2.15452886e-05,0.3124117712333046
8,0.68,1.85,-2.48846124e-05,0.3124117712333046
8,0.69,1.85,-2.84365705e-05,0.3124117712333046
8,0.7,1.85,-3.21941923e-05,0.3124117712333046
8,0.71,1.85,-3.61507299e-05,0.3124117712333046
8,0.72,1.85,-4.02995967e-05,0.3124117712333046
8,0.73,1.85,-4.46343301e-05,0.3124117712333046
8,0.74,1.85,-4.91485718e-05,0.3124117712333046
8,0.75,1.85,-5.38360602e-05,0.3124117712333046
8,0.76,1.85,-5.86906304e-05,0.3124117712333046
8,0.77,1.85,-6.37062189e-05,0.3124117712333046
8,0.78,1.85,-6.88768706e-05,0.3124117712333046
8,0.79,1.85,-7.41967462e-05,0.3124117712333046
8,0.8,1.85,-7.96601302e-05,0.3124117712333046
