run_id,vg,vd,id,v_vth0
1,0.0,1.85,-1.85137526e-12,0.3124117712333046
1,0.01,1.85,-1.85137529e-12,0.3124117712333046
1,0.02,1.85,-1.85137536e-12,0.3124117712333046
1,0.03,1.85,-1.85137546e-12,0.3124117712333046
1,0.04,1.85,-1.85137563e-12,0.3124117712333046
1,0.05,1.85,-1.85137589e-12,0.3124117712333046
1,0.06,1.85,-1.85137632e-12,0.3124117712333046
1,0.07,1.85,-1.85137701e-12,0.3124117712333046
1,0.08,1.85,-1.85137813e-12,0.3124117712333046
1,0.09,1.85,-1.85137995e-12,0.3124117712333046
1,0.1,1.85,-1.85138289e-12,0.3124117712333046
1,0.11,1.85,-1.85138766e-12,0.3124117712333046
1,0.12,1.85,-1.85139538e-12,0.3124117712333046
1,0.13,1.85,-1.85140789e-12,0.3124117712333046
1,0.14,1.85,-1.85142816e-12,0.3124117712333046
1,0.15,1.85,-1.851461e-12,0.3124117712333046
1,0.16,1.85,-1.8515142e-12,0.3124117712333046
1,0.17,1.85,-1.85160039e-12,0.3124117712333046
1,0.18,1.85,-1.85174002e-12,0.3124117712333046
1,0.19,1.85,-1.85196623e-12,0.3124117712333046
1,0.2,1.85,-1.8523327e-12,0.3124117712333046
1,0.21,1.85,-1.8529264e-12,0.3124117712333046
1,0.22,1.85,-1.85388822e-12,0.3124117712333046
1,0.23,1.85,-1.8554464e-12,0.3124117712333046
1,0.24,1.85,-1.85797072e-12,0.3124117712333046
1,0.25,1.85,-1.8620602e-12,0.3124117712333046
1,0.26,1.85,-1.86868525e-12,0.3124117712333046
1,0.27,1.85,-1.87941792e-12,0.3124117712333046
1,0.28,1.85,-1.89680486e-12,0.3124117712333046
1,0.29,1.85,-1.92497144e-12,0.3124117712333046
1,0.3,1.85,-1.97060031e-12,0.3124117712333046
1,0.31,1.85,-2.04451627e-12,0.3124117712333046
1,0.32,1.85,-2.16425318e-12,0.3124117712333046
1,0.33,1.85,-2.35821066e-12,0.3124117712333046
1,0.34,1.85,-2.67238502e-12,0.3124117712333046
1,0.35,1.85,-3.18126661e-12,0.3124117712333046
1,0.36,1.85,-4.00547985e-12,0.3124117712333046
1,0.37,1.85,-5.34033144e-12,0.3124117712333046
1,0.38,1.85,-7.50199911e-12,0.3124117712333046
1,0.39,1.85,-1.10022345e-11,0.3124117712333046
1,0.4,1.85,-1.66691282e-11,0.3124117712333046
1,0.41,1.85,-2.58422249e-11,0.3124117712333046
1,0.42,1.85,-4.06875334e-11,0.3124117712333046
1,0.43,1.85,-6.47056269e-11,0.3124117712333046
1,0.44,1.85,-1.03550224e-10,0.3124117712333046
1,0.45,1.85,-1.66344999e-10,0.3124117712333046
1,0.46,1.85,-2.67797854e-10,0.3124117712333046
1,0.47,1.85,-4.3158749e-10,0.3124117712333046
1,0.48,1.85,-6.95771595e-10,0.3124117712333046
1,0.49,1.85,-1.12139085e-09,0.3124117712333046
1,0.5,1.85,-1.80609275e-09,0.3124117712333046
1,0.51,1.85,-2.90557743e-09,0.3124117712333046
1,0.52,1.85,-4.66711272e-09,0.3124117712333046
1,0.53,1.85,-7.48144838e-09,0.3124117712333046
1,0.54,1.85,-1.19623758e-08,0.3124117712333046
1,0.55,1.85,-1.90671242e-08,0.3124117712333046
