run_id,vg,vd,id,v_vth0
2,0.0,1.85,-1.85137568e-12,0.3124117712333046
2,0.01,1.85,-1.85137591e-12,0.3124117712333046
2,0.02,1.85,-1.85137645e-12,0.3124117712333046
2,0.03,1.85,-1.85137722e-12,0.3124117712333046
2,0.04,1.85,-1.85137848e-12,0.3124117712333046
2,0.05,1.85,-1.85138051e-12,0.3124117712333046
2,0.06,1.85,-1.8513838e-12,0.3124117712333046
2,0.07,1.85,-1.85138913e-12,0.3124117712333046
2,0.08,1.85,-1.85139777e-12,0.3124117712333046
2,0.09,1.85,-1.85141177e-12,0.3124117712333046
2,0.1,1.85,-1.85143444e-12,0.3124117712333046
2,0.11,1.85,-1.85147118e-12,0.3124117712333046
2,0.12,1.85,-1.85153069e-12,0.3124117712333046
2,0.13,1.85,-1.8516271e-12,0.3124117712333046
2,0.14,1.85,-1.85178329e-12,0.3124117712333046
2,0.15,1.85,-1.85203633e-12,0.3124117712333046
2,0.16,1.85,-1.85244627e-12,0.3124117712333046
2,0.17,1.85,-1.85311039e-12,0.3124117712333046
2,0.18,1.85,-1.85418629e-12,0.3124117712333046
2,0.19,1.85,-1.8559293e-12,0.3124117712333046
2,0.2,1.85,-1.85875302e-12,0.3124117712333046
2,0.21,1.85,-1.86332755e-12,0.3124117712333046
2,0.22,1.85,-1.87073837e-12,0.3124117712333046
2,0.23,1.85,-1.88274398e-12,0.3124117712333046
2,0.24,1.85,-1.90219303e-12,0.3124117712333046
2,0.25,1.85,-1.93370009e-12,0.3124117712333046
2,0.26,1.85,-1.98474019e-12,0.3124117712333046
2,0.27,1.85,-2.06742156e-12,0.3124117712333046
2,0.28,1.85,-2.20135666e-12,0.3124117712333046
2,0.29,1.85,-2.41831132e-12,0.3124117712333046
2,0.3,1.85,-2.76973275e-12,0.3124117712333046
2,0.31,1.85,-3.33893673e-12,0.3124117712333046
2,0.32,1.85,-4.26083446e-12,0.3124117712333046
2,0.33,1.85,-5.7538555e-12,0.3124117712333046
2,0.34,1.85,-8.17159157e-12,0.3124117712333046
2,0.35,1.85,-1.20863117e-11,0.3124117712333046
2,0.36,1.85,-1.84239514e-11,0.3124117712333046
2,0.37,1.85,-2.8682167e-11,0.3124117712333046
2,0.38,1.85,-4.52822882e-11,0.3124117712333046
2,0.39,1.85,-7.21368248e-11,0.3124117712333046
2,0.4,1.85,-1.1556338e-10,0.3124117712333046
2,0.41,1.85,-1.85754056e-10,0.3124117712333046
2,0.42,1.85,-2.99133195e-10,0.3124117712333046
2,0.43,1.85,-4.82130823e-10,0.3124117712333046
2,0.44,1.85,-7.77202426e-10,0.3124117712333046
2,0.45,1.85,-1.25239359e-09,0.3124117712333046
2,0.46,1.85,-2.0164605e-09,0.3124117712333046
2,0.47,1.85,-3.24262458e-09,0.3124117712333046
2,0.48,1.85,-5.20560519e-09,0.3124117712333046
2,0.49,1.85,-8.33881405e-09,0.3124117712333046
2,0.5,1.85,-1.3321701e-08,0.3124117712333046
2,0.51,1.85,-2.12113988e-08,0.3124117712333046
2,0.52,1.85,-3.36381768e-08,0.3124117712333046
2,0.53,1.85,-5.3090925e-08,0.3124117712333046
2,0.54,1.85,-8.33272135e-08,0.3124117712333046
2,0.55,1.85,-1.29953109e-07,0.3124117712333046
2,0.56,1.85,-2.01232124e-07,0.3124117712333046
2,0.57,1.85,-3.0920095e-07,0.3124117712333046
2,0.58,1.85,-4.71186527e-07,0.3124117712333046
2,0.59,1.85,-7.11811179e-07,0.3124117712333046
2,0.6,1.85,-1.06548507e-06,0.3124117712333046
2,0.61,1.85,-1.57913831e-06,0.3124117712333046
2,0.62,1.85,-2.31449745e-06,0.3124117712333046
2,0.63,1.85,-3.34868603e-06,0.3124117712333046
2,0.64,1.85,-4.77169608e-06,0.3124117712333046
