run_id,vg,vd,id,v_vth0
6,0.0,1.85,-1.8513752e-12,0.3124117712333046
6,0.01,1.85,-1.8513752e-12,0.3124117712333046
6,0.02,1.85,-1.8513752e-12,0.3124117712333046
6,0.03,1.85,-1.8513752e-12,0.3124117712333046
6,0.04,1.85,-1.8513752e-12,0.3124117712333046
6,0.05,1.85,-1.8513752e-12,0.3124117712333046
6,0.06,1.85,-1.8513752e-12,0.3124117712333046
6,0.07,1.85,-1.8513752e-12,0.3124117712333046
6,0.08,1.85,-1.8513752e-12,0.3124117712333046
6,0.09,1.85,-1.8513752e-12,0.3124117712333046
6,0.1,1.85,-1.8513752e-12,0.3124117712333046
6,0.11,1.85,-1.8513752e-12,0.3124117712333046
6,0.12,1.85,-1.8513752e-12,0.3124117712333046
6,0.13,1.85,-1.8513752e-12,0.3124117712333046
6,0.14,1.85,-1.8513752e-12,0.3124117712333046
6,0.15,1.85,-1.8513752e-12,0.3124117712333046
6,0.16,1.85,-1.8513752e-12,0.3124117712333046
6,0.17,1.85,-1.8513752e-12,0.3124117712333046
6,0.18,1.85,-1.8513752e-12,0.3124117712333046
6,0.19,1.85,-1.8513752e-12,0.3124117712333046
6,0.2,1.85,-1.8513752e-12,0.3124117712333046
6,0.21,1.85,-1.8513752e-12,0.3124117712333046
6,0.22,1.85,-1.8513752e-12,0.3124117712333046
6,0.23,1.85,-1.8513752e-12,0.3124117712333046
6,0.24,1.85,-1.8513752e-12,0.3124117712333046
6,0.25,1.85,-1.8513752e-12,0.3124117712333046
6,0.26,1.85,-1.85137521e-12,0.3124117712333046
6,0.27,1.85,-1.85137522e-12,0.3124117712333046
6,0.28,1.85,-1.85137527e-12,0.3124117712333046
6,0.29,1.85,-1.85137538e-12,0.3124117712333046
6,0.3,1.85,-1.85137571e-12,0.3124117712333046
6,0.31,1.85,-1.85137661e-12,0.3124117712333046
6,0.32,1.85,-1.8513791e-12,0.3124117712333046
6,0.33,1.85,-1.85138602e-12,0.3124117712333046
6,0.34,1.85,-1.85140516e-12,0.3124117712333046
6,0.35,1.85,-1.8514582e-12,0.3124117712333046
6,0.36,1.85,-1.85160513e-12,0.3124117712333046
6,0.37,1.85,-1.85201209e-12,0.3124117712333046
6,0.38,1.85,-1.85313918e-12,0.3124117712333046
6,0.39,1.85,-1.85626e-12,0.3124117712333046
6,0.4,1.85,-1.8648981e-12,0.3124117712333046
6,0.41,1.85,-1.88879309e-12,0.3124117712333046
6,0.42,1.85,-1.95482602e-12,0.3124117712333046
6,0.43,1.85,-2.137003e-12,0.3124117712333046
6,0.44,1.85,-2.63823114e-12,0.3124117712333046
6,0.45,1.85,-4.01106733e-12,0.3124117712333046
6,0.46,1.85,-7.74361836e-12,0.3124117712333046
6,0.47,1.85,-1.77722824e-11,0.3124117712333046
6,0.48,1.85,-4.42177722e-11,0.3124117712333046
6,0.49,1.85,-1.11987716e-10,0.3124117712333046
6,0.5,1.85,-2.78579653e-10,0.3124117712333046
6,0.51,1.85,-6.65687758e-10,0.3124117712333046
6,0.52,1.85,-1.50538518e-09,0.3124117712333046
6,0.53,1.85,-3.1970924e-09,0.3124117712333046
6,0.54,1.85,-6.38163811e-09,0.3124117712333046
6,0.55,1.85,-1.2069599e-08,0.3124117712333046
6,0.56,1.85,-2.18876862e-08,0.3124117712333046
6,0.57,1.85,-3.8517301e-08,0.3124117712333046
6,0.58,1.85,-6.64254467e-08,0.3124117712333046
6,0.59,1.85,-1.13047139e-07,0.3124117712333046
6,0.6,1.85,-1.90624582e-07,0.3124117712333046
6,0.61,1.85,-3.18794504e-07,0.3124117712333046
6,0.62,1.85,-5.2742974e-07,0.3124117712333046
6,0.63,1.85,-8.57956513e-07,0.3124117712333046
6,0.64,1.85,-1.36031104e-06,0.3124117712333046
6,0.65,1.85,-2.0844106e-06,0.3124117712333046
