run_id,vg,vd,id,v_vth0,v_u0,v_rdsw,v_nfactor,v_vsat,v_eta0,v_delta
71,1.04,1.85,-0.000304004002,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.05,1.85,-0.000315015298,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.06,1.85,-0.000326053281,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.07,1.85,-0.000337115735,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.08,1.85,-0.000348200589,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.09,1.85,-0.000359305913,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.1,1.85,-0.000370429902,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.11,1.85,-0.00038157087,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.12,1.85,-0.000392727242,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.13,1.85,-0.000403897546,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.14,1.85,-0.000415080407,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.15,1.85,-0.000426274538,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.16,1.85,-0.000437478736,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.17,1.85,-0.000448691878,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.18,1.85,-0.00045991291,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.19,1.85,-0.000471140849,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.2,1.85,-0.000482374774,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.21,1.85,-0.000493613823,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.22,1.85,-0.000504857189,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.23,1.85,-0.000516104117,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.24,1.85,-0.000527353899,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.25,1.85,-0.000538605871,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.26,1.85,-0.000549859413,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.27,1.85,-0.000561113943,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.28,1.85,-0.000572368915,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.29,1.85,-0.000583623816,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.3,1.85,-0.000594878167,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.31,1.85,-0.000606131519,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.32,1.85,-0.000617383447,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.33,1.85,-0.000628633558,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.34,1.85,-0.000639881477,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.35,1.85,-0.000651126858,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.36,1.85,-0.000662369371,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.37,1.85,-0.000673608711,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.38,1.85,-0.000684844588,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.39,1.85,-0.000696076731,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.4,1.85,-0.000707304887,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.41,1.85,-0.000718528816,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.42,1.85,-0.000729748296,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.43,1.85,-0.000740963115,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.44,1.85,-0.000752173078,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.45,1.85,-0.000763377997,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.46,1.85,-0.000774577701,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.47,1.85,-0.000785772027,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.48,1.85,-0.000796960821,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.49,1.85,-0.000808143941,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.5,1.85,-0.000819321252,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.51,1.85,-0.00083049263,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.52,1.85,-0.000841657956,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.53,1.85,-0.00085281712,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.54,1.85,-0.00086397002,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.55,1.85,-0.000875116558,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.56,1.85,-0.000886256644,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.57,1.85,-0.000897390195,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.58,1.85,-0.000908517131,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.59,1.85,-0.000919637378,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.6,1.85,-0.000930750869,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.61,1.85,-0.00094185754,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.62,1.85,-0.000952957329,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.63,1.85,-0.000964050183,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.64,1.85,-0.000975136049,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.65,1.85,-0.000986214879,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.66,1.85,-0.000997286628,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.67,1.85,-0.00100835126,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.68,1.85,-0.00101940872,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.69,1.85,-0.00103045899,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.7,1.85,-0.00104150203,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.71,1.85,-0.00105253781,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.72,1.85,-0.0010635663,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.73,1.85,-0.00107458748,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.74,1.85,-0.00108560132,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
