run_id,vg,vd,id,v_vth0
0,0.0,1.85,-1.85137524e-12,0.3124117712333046
0,0.01,1.85,-1.85137526e-12,0.3124117712333046
0,0.02,1.85,-1.8513753e-12,0.3124117712333046
0,0.03,1.85,-1.85137536e-12,0.3124117712333046
0,0.04,1.85,-1.85137547e-12,0.3124117712333046
0,0.05,1.85,-1.85137563e-12,0.3124117712333046
0,0.06,1.85,-1.8513759e-12,0.3124117712333046
0,0.07,1.85,-1.85137633e-12,0.3124117712333046
0,0.08,1.85,-1.85137703e-12,0.3124117712333046
0,0.09,1.85,-1.85137817e-12,0.3124117712333046
0,0.1,1.85,-1.85138001e-12,0.3124117712333046
0,0.11,1.85,-1.851383e-12,0.3124117712333046
0,0.12,1.85,-1.85138784e-12,0.3124117712333046
0,0.13,1.85,-1.85139567e-12,0.3124117712333046
0,0.14,1.85,-1.85140836e-12,0.3124117712333046
0,0.15,1.85,-1.85142893e-12,0.3124117712333046
0,0.16,1.85,-1.85146224e-12,0.3124117712333046
0,0.17,1.85,-1.85151621e-12,0.3124117712333046
0,0.18,1.85,-1.85160365e-12,0.3124117712333046
0,0.19,1.85,-1.8517453e-12,0.3124117712333046
0,0.2,1.85,-1.85197478e-12,0.3124117712333046
0,0.21,1.85,-1.85234655e-12,0.3124117712333046
0,0.22,1.85,-1.85294884e-12,0.3124117712333046
0,0.23,1.85,-1.85392458e-12,0.3124117712333046
0,0.24,1.85,-1.85550531e-12,0.3124117712333046
0,0.25,1.85,-1.85806616e-12,0.3124117712333046
0,0.26,1.85,-1.86221481e-12,0.3124117712333046
0,0.27,1.85,-1.86893573e-12,0.3124117712333046
0,0.28,1.85,-1.8798237e-12,0.3124117712333046
0,0.29,1.85,-1.89746223e-12,0.3124117712333046
0,0.3,1.85,-1.92603636e-12,0.3124117712333046
0,0.31,1.85,-1.97232545e-12,0.3124117712333046
0,0.32,1.85,-2.04731091e-12,0.3124117712333046
0,0.33,1.85,-2.16878025e-12,0.3124117712333046
0,0.34,1.85,-2.36554394e-12,0.3124117712333046
0,0.35,1.85,-2.68426365e-12,0.3124117712333046
0,0.36,1.85,-3.20050716e-12,0.3124117712333046
0,0.37,1.85,-4.03664336e-12,0.3124117712333046
0,0.38,1.85,-5.39080311e-12,0.3124117712333046
0,0.39,1.85,-7.58373514e-12,0.3124117712333046
0,0.4,1.85,-1.11345878e-11,0.3124117712333046
0,0.41,1.85,-1.68834165e-11,0.3124117712333046
0,0.42,1.85,-2.61891134e-11,0.3124117712333046
0,0.43,1.85,-4.1248955e-11,0.3124117712333046
0,0.44,1.85,-6.5614015e-11,0.3124117712333046
0,0.45,1.85,-1.05019508e-10,0.3124117712333046
0,0.46,1.85,-1.68720482e-10,0.3124117712333046
0,0.47,1.85,-2.71636346e-10,0.3124117712333046
0,0.48,1.85,-4.37785739e-10,0.3124117712333046
0,0.49,1.85,-7.05771564e-10,0.3124117712333046
0,0.5,1.85,-1.13750666e-09,0.3124117712333046
0,0.51,1.85,-1.83202903e-09,0.3124117712333046
0,0.52,1.85,-2.94724682e-09,0.3124117712333046
0,0.53,1.85,-4.73391619e-09,0.3124117712333046
0,0.54,1.85,-7.58826408e-09,0.3124117712333046
0,0.55,1.85,-1.2132618e-08,0.3124117712333046
0,0.56,1.85,-1.93373926e-08,0.3124117712333046
0,0.57,1.85,-3.07029738e-08,0.3124117712333046
0,0.58,1.85,-4.85265657e-08,0.3124117712333046
0,0.59,1.85,-7.6287125e-08,0.3124117712333046
0,0.6,1.85,-1.19191621e-07,0.3124117712333046
0,0.61,1.85,-1.84939125e-07,0.3124117712333046
0,0.62,1.85,-2.84776608e-07,0.3124117712333046
0,0.63,1.85,-4.34938702e-07,0.3124117712333046
0,0.64,1.85,-6.5856542e-07,0.3124117712333046
0,0.65,1.85,-9.88130146e-07,0.3124117712333046
0,0.66,1.85,-1.46820638e-06,0.3124117712333046
0,0.67,1.85,-2.15799215e-06,0.3124117712333046
0,0.68,1.85,-3.13246468e-06,0.3124117712333046
0,0.69,1.85,-4.48067228e-06,0.3124117712333046
0,0.7,1.85,-6.29997504e-06,0.3124117712333046
0,0.71,1.85,-8.68629088e-06,0.3124117712333046
0,0.72,1.85,-1.17221922e-05,0.3124117712333046
0,0.73,1.85,-1.54660142e-05,0.3124117712333046
0,0.74,1.85,-1.99450609e-05,0.3124117712333046
0,0.75,1.85,-2.51545033e-05,0.3124117712333046
0,0.76,1.85,-3.10615343e-05,0.3124117712333046
0,0.77,1.85,-3.76128678e-05,0.3124117712333046
0,0.78,1.85,-4.4743252e-05,0.3124117712333046
0,0.79,1.85,-5.23831433e-05,0.3124117712333046
0,0.8,1.85,-6.04645377e-05,0.3124117712333046
0,0.81,1.85,-6.89247296e-05,0.3124117712333046
0,0.82,1.85,-7.77082586e-05,0.3124117712333046
0,0.83,1.85,-8.67675102e-05,0.3124117712333046
0,0.84,1.85,-9.60624474e-05,0.3124117712333046
0,0.85,1.85,-0.000105559862,0.3124117712333046
0,0.86,1.85,-0.000115232423,0.3124117712333046
0,0.87,1.85,-0.000125057703,0.3124117712333046
0,0.88,1.85,-0.000135017267,0.3124117712333046
0,0.89,1.85,-0.000145095888,0.3124117712333046
0,0.9,1.85,-0.000155280889,0.3124117712333046
0,0.91,1.85,-0.000165561604,0.3124117712333046
0,0.92,1.85,-0.000175928957,0.3124117712333046
0,0.93,1.85,-0.000186375126,0.3124117712333046
0,0.94,1.85,-0.000196893287,0.3124117712333046
0,0.95,1.85,-0.000207477417,0.3124117712333046
0,0.96,1.85,-0.000218122142,0.3124117712333046
0,0.97,1.85,-0.000228822616,0.3124117712333046
0,0.98,1.85,-0.000239574443,0.3124117712333046
0,0.99,1.85,-0.000250373606,0.3124117712333046
0,1.0,1.85,-0.000261216412,0.3124117712333046
0,1.01,1.85,-0.000272099454,0.3124117712333046
0,1.02,1.85,-0.000283019576,0.3124117712333046
0,1.03,1.85,-0.00029397385,0.3124117712333046
0,1.04,1.85,-0.000304959552,0.3124117712333046
0,1.05,1.85,-0.000315974146,0.3124117712333046
0,1.06,1.85,-0.000327015268,0.3124117712333046
0,1.07,1.85,-0.000338080712,0.3124117712333046
0,1.08,1.85,-0.000349168419,0.3124117712333046
0,1.09,1.85,-0.000360276466,0.3124117712333046
0,1.1,1.85,-0.000371403059,0.3124117712333046
0,1.11,1.85,-0.000382546519,0.3124117712333046
0,1.12,1.85,-0.000393705279,0.3124117712333046
0,1.13,1.85,-0.000404877875,0.3124117712333046
0,1.14,1.85,-0.000416062936,0.3124117712333046
0,1.15,1.85,-0.000427259184,0.3124117712333046
0,1.16,1.85,-0.00043846542,0.3124117712333046
0,1.17,1.85,-0.000449680526,0.3124117712333046
0,1.18,1.85,-0.000460903454,0.3124117712333046
0,1.19,1.85,-0.000472133225,0.3124117712333046
0,1.2,1.85,-0.000483368923,0.3124117712333046
0,1.21,1.85,-0.000494609688,0.3124117712333046
0,1.22,1.85,-0.000505854719,0.3124117712333046
0,1.23,1.85,-0.000517103262,0.3124117712333046
0,1.24,1.85,-0.000528354614,0.3124117712333046
0,1.25,1.85,-0.000539608114,0.3124117712333046
0,1.26,1.85,-0.000550863143,0.3124117712333046
0,1.27,1.85,-0.000562119123,0.3124117712333046
0,1.28,1.85,-0.00057337551,0.3124117712333046
0,1.29,1.85,-0.000584631793,0.3124117712333046
0,1.3,1.85,-0.000595887496,0.3124117712333046
0,1.31,1.85,-0.000607142169,0.3124117712333046
0,1.32,1.85,-0.000618395393,0.3124117712333046
0,1.33,1.85,-0.000629646772,0.3124117712333046
0,1.34,1.85,-0.000640895938,0.3124117712333046
0,1.35,1.85,-0.000652142541,0.3124117712333046
0,1.36,1.85,-0.000663386256,0.3124117712333046
0,1.37,1.85,-0.000674626777,0.3124117712333046
0,1.38,1.85,-0.000685863816,0.3124117712333046
0,1.39,1.85,-0.000697097105,0.3124117712333046
0,1.4,1.85,-0.000708326389,0.3124117712333046
0,1.41,1.85,-0.000719551431,0.3124117712333046
0,1.42,1.85,-0.000730772008,0.3124117712333046
0,1.43,1.85,-0.000741987911,0.3124117712333046
0,1.44,1.85,-0.000753198944,0.3124117712333046
0,1.45,1.85,-0.000764404921,0.3124117712333046
0,1.46,1.85,-0.000775605671,0.3124117712333046
0,1.47,1.85,-0.000786801032,0.3124117712333046
0,1.48,1.85,-0.00079799085,0.3124117712333046
0,1.49,1.85,-0.000809174985,0.3124117712333046
0,1.5,1.85,-0.000820353302,0.3124117712333046
0,1.51,1.85,-0.000831525676,0.3124117712333046
0,1.52,1.85,-0.00084269199,0.3124117712333046
0,1.53,1.85,-0.000853852134,0.3124117712333046
0,1.54,1.85,-0.000865006006,0.3124117712333046
0,1.55,1.85,-0.00087615351,0.3124117712333046
0,1.56,1.85,-0.000887294555,0.3124117712333046
0,1.57,1.85,-0.000898429059,0.3124117712333046
0,1.58,1.85,-0.000909556942,0.3124117712333046
0,1.59,1.85,-0.000920678131,0.3124117712333046
0,1.6,1.85,-0.000931792558,0.3124117712333046
0,1.61,1.85,-0.000942900159,0.3124117712333046
0,1.62,1.85,-0.000954000875,0.3124117712333046
0,1.63,1.85,-0.000965094651,0.3124117712333046
0,1.64,1.85,-0.000976181435,0.3124117712333046
0,1.65,1.85,-0.000987261179,0.3124117712333046
0,1.66,1.85,-0.000998333838,0.3124117712333046
