run_id,vg,vd,id,v_vth0
7,0.53,1.85,-3.16166753e-06,0.3124117712333046
7,0.54,1.85,-4.40802878e-06,0.3124117712333046
7,0.55,1.85,-5.92151736e-06,0.3124117712333046
7,0.56,1.85,-7.69848737e-06,0.3124117712333046
7,0.57,1.85,-9.73153736e-06,0.3124117712333046
7,0.58,1.85,-1.20120834e-05,0.3124117712333046
7,0.59,1.85,-1.45316311e-05,0.3124117712333046
7,0.6,1.85,-1.72822408e-05,0.3124117712333046
7,0.61,1.85,-2.02565906e-05,0.3124117712333046
7,0.62,1.85,-2.34478808e-05,0.3124117712333046
7,0.63,1.85,-2.68497004e-05,0.3124117712333046
7,0.64,1.85,-3.04559067e-05,0.3124117712333046
7,0.65,1.85,-3.42605341e-05,0.3124117712333046
7,0.66,1.85,-3.82577317e-05,0.3124117712333046
7,0.67,1.85,-4.24417257e-05,0.3124117712333046
7,0.68,1.85,-4.68067983e-05,0.3124117712333046
7,0.69,1.85,-5.13472805e-05,0.3124117712333046
7,0.7,1.85,-5.60575521e-05,0.3124117712333046
7,0.71,1.85,-6.0932047e-05,0.3124117712333046
7,0.72,1.85,-6.59652607e-05,0.3124117712333046
7,0.73,1.85,-7.115176e-05,0.3124117712333046
7,0.74,1.85,-7.64861919e-05,0.3124117712333046
7,0.75,1.85,-8.19632927e-05,0.3124117712333046
7,0.76,1.85,-8.75778965e-05,0.3124117712333046
7,0.77,1.85,-9.33249422e-05,0.3124117712333046
7,0.78,1.85,-9.91994798e-05,0.3124117712333046
7,0.79,1.85,-0.000105196676,0.3124117712333046
7,0.8,1.85,-0.000111311817,0.3124117712333046
7,0.81,1.85,-0.000117540314,0.3124117712333046
7,0.82,1.85,-0.000123877703,0.3124117712333046
7,0.83,1.85,-0.00013031965,0.3124117712333046
7,0.84,1.85,-0.000136861945,0.3124117712333046
7,0.85,1.85,-0.00014350051,0.3124117712333046
7,0.86,1.85,-0.000150231394,0.3124117712333046
7,0.87,1.85,-0.000157050771,0.3124117712333046
7,0.88,1.85,-0.000163954942,0.3124117712333046
7,0.89,1.85,-0.000170940332,0.3124117712333046
7,0.9,1.85,-0.000178003486,0.3124117712333046
7,0.91,1.85,-0.000185141067,0.3124117712333046
7,0.92,1.85,-0.000192349857,0.3124117712333046
7,0.93,1.85,-0.00019962675,0.3124117712333046
7,0.94,1.85,-0.00020696875,0.3124117712333046
7,0.95,1.85,-0.00021437297,0.3124117712333046
7,0.96,1.85,-0.000221836626,0.3124117712333046
7,0.97,1.85,-0.000229357034,0.3124117712333046
7,0.98,1.85,-0.000236931608,0.3124117712333046
7,0.99,1.85,-0.000244557861,0.3124117712333046
7,1.0,1.85,-0.000252233395,0.3124117712333046
7,1.01,1.85,-0.000259955901,0.3124117712333046
7,1.02,1.85,-0.000267723155,0.3124117712333046
7,1.03,1.85,-0.000275533018,0.3124117712333046
7,1.04,1.85,-0.000283383429,0.3124117712333046
7,1.05,1.85,-0.000291272403,0.3124117712333046
7,1.06,1.85,-0.00029919803,0.3124117712333046
7,1.07,1.85,-0.000307158471,0.3124117712333046
7,1.08,1.85,-0.000315151954,0.3124117712333046
7,1.09,1.85,-0.000323176775,0.3124117712333046
7,1.1,1.85,-0.000331231292,0.3124117712333046
7,1.11,1.85,-0.000339313923,0.3124117712333046
7,1.12,1.85,-0.000347423147,0.3124117712333046
7,1.13,1.85,-0.000355557497,0.3124117712333046
7,1.14,1.85,-0.000363715561,0.3124117712333046
7,1.15,1.85,-0.000371895978,0.3124117712333046
7,1.16,1.85,-0.000380097439,0.3124117712333046
7,1.17,1.85,-0.000388318681,0.3124117712333046
7,1.18,1.85,-0.000396558487,0.3124117712333046
7,1.19,1.85,-0.000404815687,0.3124117712333046
7,1.2,1.85,-0.000413089149,0.3124117712333046
7,1.21,1.85,-0.000421377787,0.3124117712333046
7,1.22,1.85,-0.000429680549,0.3124117712333046
7,1.23,1.85,-0.000437996426,0.3124117712333046
7,1.24,1.85,-0.000446324442,0.3124117712333046
7,1.25,1.85,-0.000454663656,0.3124117712333046
7,1.26,1.85,-0.000463013162,0.3124117712333046
7,1.27,1.85,-0.000471372086,0.3124117712333046
7,1.28,1.85,-0.000479739584,0.3124117712333046
7,1.29,1.85,-0.000488114841,0.3124117712333046
7,1.3,1.85,-0.000496497074,0.3124117712333046
7,1.31,1.85,-0.000504885525,0.3124117712333046
7,1.32,1.85,-0.000513279464,0.3124117712333046
7,1.33,1.85,-0.000521678184,0.3124117712333046
7,1.34,1.85,-0.000530081005,0.3124117712333046
7,1.35,1.85,-0.00053848727,0.3124117712333046
7,1.36,1.85,-0.000546896345,0.3124117712333046
7,1.37,1.85,-0.000555307617,0.3124117712333046
7,1.38,1.85,-0.000563720495,0.3124117712333046
7,1.39,1.85,-0.000572134408,0.3124117712333046
7,1.4,1.85,-0.000580548805,0.3124117712333046
7,1.41,1.85,-0.000588963153,0.3124117712333046
7,1.42,1.85,-0.000597376938,0.3124117712333046
7,1.43,1.85,-0.000605789662,0.3124117712333046
7,1.44,1.85,-0.000614200847,0.3124117712333046
7,1.45,1.85,-0.000622610027,0.3124117712333046
7,1.46,1.85,-0.000631016755,0.3124117712333046
7,1.47,1.85,-0.000639420598,0.3124117712333046
7,1.48,1.85,-0.000647821138,0.3124117712333046
7,1.49,1.85,-0.000656217969,0.3124117712333046
7,1.5,1.85,-0.000664610702,0.3124117712333046
7,1.51,1.85,-0.000672998958,0.3124117712333046
7,1.52,1.85,-0.000681382373,0.3124117712333046
7,1.53,1.85,-0.000689760592,0.3124117712333046
7,1.54,1.85,-0.000698133275,0.3124117712333046
7,1.55,1.85,-0.000706500092,0.3124117712333046
7,1.56,1.85,-0.000714860724,0.3124117712333046
7,1.57,1.85,-0.000723214862,0.3124117712333046
7,1.58,1.85,-0.000731562208,0.3124117712333046
7,1.59,1.85,-0.000739902472,0.3124117712333046
7,1.6,1.85,-0.000748235377,0.3124117712333046
7,1.61,1.85,-0.000756560653,0.3124117712333046
7,1.62,1.85,-0.000764878037,0.3124117712333046
7,1.63,1.85,-0.000773187278,0.3124117712333046
7,1.64,1.85,-0.000781488132,0.3124117712333046
7,1.65,1.85,-0.000789780361,0.3124117712333046
7,1.66,1.85,-0.000798063738,0.3124117712333046
7,1.67,1.85,-0.00080633804,0.3124117712333046
7,1.68,1.85,-0.000814603055,0.3124117712333046
7,1.69,1.85,-0.000822858575,0.3124117712333046
7,1.7,1.85,-0.000831104399,0.3124117712333046
7,1.71,1.85,-0.000839340334,0.3124117712333046
7,1.72,1.85,-0.000847566191,0.3124117712333046
7,1.73,1.85,-0.00085578179,0.3124117712333046
7,1.74,1.85,-0.000863986954,0.3124117712333046
7,1.75,1.85,-0.000872181512,0.3124117712333046
7,1.76,1.85,-0.000880365301,0.3124117712333046
7,1.77,1.85,-0.000888538161,0.3124117712333046
7,1.78,1.85,-0.000896699937,0.3124117712333046
7,1.79,1.85,-0.00090485048,0.3124117712333046
7,1.8,1.85,-0.000912989645,0.3124117712333046
7,1.81,1.85,-0.000921117292,0.3124117712333046
7,1.82,1.85,-0.000929233285,0.3124117712333046
7,1.83,1.85,-0.000937337493,0.3124117712333046
7,1.84,1.85,-0.000945429788,0.3124117712333046
7,1.85,1.85,-0.000953510048,0.3124117712333046
