 v-sweep         run_num         v(gate)         i(vds)          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  6.16700000e+03  1.85000000e+00 -4.05189434e-43  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.00000000e-02  6.16700000e+03  1.85000000e+00 -1.75325748e-05  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.00000000e-02  6.16700000e+03  1.85000000e+00 -3.48264813e-05  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.00000000e-02  6.16700000e+03  1.85000000e+00 -5.18839228e-05  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.00000000e-02  6.16700000e+03  1.85000000e+00 -6.87070669e-05  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.00000000e-02  6.16700000e+03  1.85000000e+00 -8.52980450e-05  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.00000000e-02  6.16700000e+03  1.85000000e+00 -1.01658951e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.00000000e-02  6.16700000e+03  1.85000000e+00 -1.17791842e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 8.00000000e-02  6.16700000e+03  1.85000000e+00 -1.33698734e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 9.00000000e-02  6.16700000e+03  1.85000000e+00 -1.49381603e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.00000000e-01  6.16700000e+03  1.85000000e+00 -1.64842380e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.10000000e-01  6.16700000e+03  1.85000000e+00 -1.80082953e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.20000000e-01  6.16700000e+03  1.85000000e+00 -1.95105161e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.30000000e-01  6.16700000e+03  1.85000000e+00 -2.09910789e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.40000000e-01  6.16700000e+03  1.85000000e+00 -2.24501568e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.50000000e-01  6.16700000e+03  1.85000000e+00 -2.38879166e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.60000000e-01  6.16700000e+03  1.85000000e+00 -2.53045185e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.70000000e-01  6.16700000e+03  1.85000000e+00 -2.67001151e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.80000000e-01  6.16700000e+03  1.85000000e+00 -2.80748506e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 1.90000000e-01  6.16700000e+03  1.85000000e+00 -2.94288598e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.00000000e-01  6.16700000e+03  1.85000000e+00 -3.07622665e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.10000000e-01  6.16700000e+03  1.85000000e+00 -3.20751826e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.20000000e-01  6.16700000e+03  1.85000000e+00 -3.33677053e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.30000000e-01  6.16700000e+03  1.85000000e+00 -3.46399154e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.40000000e-01  6.16700000e+03  1.85000000e+00 -3.58918744e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.50000000e-01  6.16700000e+03  1.85000000e+00 -3.71236210e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.60000000e-01  6.16700000e+03  1.85000000e+00 -3.83351673e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.70000000e-01  6.16700000e+03  1.85000000e+00 -3.95264932e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.80000000e-01  6.16700000e+03  1.85000000e+00 -4.06975413e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 2.90000000e-01  6.16700000e+03  1.85000000e+00 -4.18482089e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.00000000e-01  6.16700000e+03  1.85000000e+00 -4.29783399e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.10000000e-01  6.16700000e+03  1.85000000e+00 -4.40877143e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.20000000e-01  6.16700000e+03  1.85000000e+00 -4.51760360e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.30000000e-01  6.16700000e+03  1.85000000e+00 -4.62429192e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.40000000e-01  6.16700000e+03  1.85000000e+00 -4.72878720e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.50000000e-01  6.16700000e+03  1.85000000e+00 -4.83102796e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.60000000e-01  6.16700000e+03  1.85000000e+00 -4.93093859e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.70000000e-01  6.16700000e+03  1.85000000e+00 -5.02842763e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.80000000e-01  6.16700000e+03  1.85000000e+00 -5.12338637e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 3.90000000e-01  6.16700000e+03  1.85000000e+00 -5.21568816e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.00000000e-01  6.16700000e+03  1.85000000e+00 -5.30518890e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.10000000e-01  6.16700000e+03  1.85000000e+00 -5.39172933e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.20000000e-01  6.16700000e+03  1.85000000e+00 -5.47513982e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.30000000e-01  6.16700000e+03  1.85000000e+00 -5.55524791e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.40000000e-01  6.16700000e+03  1.85000000e+00 -5.63188883e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.50000000e-01  6.16700000e+03  1.85000000e+00 -5.70491821e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.60000000e-01  6.16700000e+03  1.85000000e+00 -5.77422555e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.70000000e-01  6.16700000e+03  1.85000000e+00 -5.83974629e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.80000000e-01  6.16700000e+03  1.85000000e+00 -5.90147036e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 4.90000000e-01  6.16700000e+03  1.85000000e+00 -5.95944544e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.00000000e-01  6.16700000e+03  1.85000000e+00 -6.01377447e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.10000000e-01  6.16700000e+03  1.85000000e+00 -6.06460807e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.20000000e-01  6.16700000e+03  1.85000000e+00 -6.11213377e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.30000000e-01  6.16700000e+03  1.85000000e+00 -6.15656375e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.40000000e-01  6.16700000e+03  1.85000000e+00 -6.19812322e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.50000000e-01  6.16700000e+03  1.85000000e+00 -6.23704037e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.60000000e-01  6.16700000e+03  1.85000000e+00 -6.27353861e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.70000000e-01  6.16700000e+03  1.85000000e+00 -6.30783110e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.80000000e-01  6.16700000e+03  1.85000000e+00 -6.34011731e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 5.90000000e-01  6.16700000e+03  1.85000000e+00 -6.37058125e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.00000000e-01  6.16700000e+03  1.85000000e+00 -6.39939083e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.10000000e-01  6.16700000e+03  1.85000000e+00 -6.42669812e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.20000000e-01  6.16700000e+03  1.85000000e+00 -6.45264011e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.30000000e-01  6.16700000e+03  1.85000000e+00 -6.47733976e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.40000000e-01  6.16700000e+03  1.85000000e+00 -6.50090721e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.50000000e-01  6.16700000e+03  1.85000000e+00 -6.52344099e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.60000000e-01  6.16700000e+03  1.85000000e+00 -6.54502923e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.70000000e-01  6.16700000e+03  1.85000000e+00 -6.56575079e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.80000000e-01  6.16700000e+03  1.85000000e+00 -6.58567632e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 6.90000000e-01  6.16700000e+03  1.85000000e+00 -6.60486915e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.00000000e-01  6.16700000e+03  1.85000000e+00 -6.62338615e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.10000000e-01  6.16700000e+03  1.85000000e+00 -6.64127851e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.20000000e-01  6.16700000e+03  1.85000000e+00 -6.65859232e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.30000000e-01  6.16700000e+03  1.85000000e+00 -6.67536923e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.40000000e-01  6.16700000e+03  1.85000000e+00 -6.69164692e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.50000000e-01  6.16700000e+03  1.85000000e+00 -6.70745955e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
 7.60000000e-01  6.16700000e+03  1.85000000e+00 -6.72283813e-04  2.83700105e-01  3.76756941e-02  9.28471617e+01 -2.87601750e-01  6.84969808e+04 -1.71031064e-01 
