vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,9.14600000e+03,1.85000000e+00,3.06510408e-43,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.00000000e-02,9.14600000e+03,1.85000000e+00,-4.39144505e-05,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.00000000e-02,9.14600000e+03,1.85000000e+00,-8.68541267e-05,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.00000000e-02,9.14600000e+03,1.85000000e+00,-1.28775857e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.00000000e-02,9.14600000e+03,1.85000000e+00,-1.69644376e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.00000000e-02,9.14600000e+03,1.85000000e+00,-2.09429698e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.00000000e-02,9.14600000e+03,1.85000000e+00,-2.48105439e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
7.00000000e-02,9.14600000e+03,1.85000000e+00,-2.85647744e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
8.00000000e-02,9.14600000e+03,1.85000000e+00,-3.22034656e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
9.00000000e-02,9.14600000e+03,1.85000000e+00,-3.57245801e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.00000000e-01,9.14600000e+03,1.85000000e+00,-3.91262326e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.10000000e-01,9.14600000e+03,1.85000000e+00,-4.24067058e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.20000000e-01,9.14600000e+03,1.85000000e+00,-4.55644824e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.30000000e-01,9.14600000e+03,1.85000000e+00,-4.85982935e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.40000000e-01,9.14600000e+03,1.85000000e+00,-5.15071760e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.50000000e-01,9.14600000e+03,1.85000000e+00,-5.42905382e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.60000000e-01,9.14600000e+03,1.85000000e+00,-5.69482263e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.70000000e-01,9.14600000e+03,1.85000000e+00,-5.94805873e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.80000000e-01,9.14600000e+03,1.85000000e+00,-6.18885217e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
1.90000000e-01,9.14600000e+03,1.85000000e+00,-6.41735220e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.00000000e-01,9.14600000e+03,1.85000000e+00,-6.63376901e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.10000000e-01,9.14600000e+03,1.85000000e+00,-6.83837327e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.20000000e-01,9.14600000e+03,1.85000000e+00,-7.03149332e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.30000000e-01,9.14600000e+03,1.85000000e+00,-7.21351010e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.40000000e-01,9.14600000e+03,1.85000000e+00,-7.38485024e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.50000000e-01,9.14600000e+03,1.85000000e+00,-7.54597765e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.60000000e-01,9.14600000e+03,1.85000000e+00,-7.69738446e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.70000000e-01,9.14600000e+03,1.85000000e+00,-7.83958152e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.80000000e-01,9.14600000e+03,1.85000000e+00,-7.97308933e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
2.90000000e-01,9.14600000e+03,1.85000000e+00,-8.09842963e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.00000000e-01,9.14600000e+03,1.85000000e+00,-8.21611800e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.10000000e-01,9.14600000e+03,1.85000000e+00,-8.32665769e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.20000000e-01,9.14600000e+03,1.85000000e+00,-8.43053462e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.30000000e-01,9.14600000e+03,1.85000000e+00,-8.52821375e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.40000000e-01,9.14600000e+03,1.85000000e+00,-8.62013637e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.50000000e-01,9.14600000e+03,1.85000000e+00,-8.70671859e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.60000000e-01,9.14600000e+03,1.85000000e+00,-8.78835050e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.70000000e-01,9.14600000e+03,1.85000000e+00,-8.86539608e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.80000000e-01,9.14600000e+03,1.85000000e+00,-8.93819362e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
3.90000000e-01,9.14600000e+03,1.85000000e+00,-9.00705655e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.00000000e-01,9.14600000e+03,1.85000000e+00,-9.07227447e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.10000000e-01,9.14600000e+03,1.85000000e+00,-9.13411445e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.20000000e-01,9.14600000e+03,1.85000000e+00,-9.19282242e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.30000000e-01,9.14600000e+03,1.85000000e+00,-9.24862456e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.40000000e-01,9.14600000e+03,1.85000000e+00,-9.30172874e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.50000000e-01,9.14600000e+03,1.85000000e+00,-9.35232587e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.60000000e-01,9.14600000e+03,1.85000000e+00,-9.40059133e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.70000000e-01,9.14600000e+03,1.85000000e+00,-9.44668614e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.80000000e-01,9.14600000e+03,1.85000000e+00,-9.49075822e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
4.90000000e-01,9.14600000e+03,1.85000000e+00,-9.53294351e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.00000000e-01,9.14600000e+03,1.85000000e+00,-9.57336695e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.10000000e-01,9.14600000e+03,1.85000000e+00,-9.61214349e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.20000000e-01,9.14600000e+03,1.85000000e+00,-9.64937894e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.30000000e-01,9.14600000e+03,1.85000000e+00,-9.68517076e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.40000000e-01,9.14600000e+03,1.85000000e+00,-9.71960882e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.50000000e-01,9.14600000e+03,1.85000000e+00,-9.75277605e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.60000000e-01,9.14600000e+03,1.85000000e+00,-9.78474902e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.70000000e-01,9.14600000e+03,1.85000000e+00,-9.81559855e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.80000000e-01,9.14600000e+03,1.85000000e+00,-9.84539015e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
5.90000000e-01,9.14600000e+03,1.85000000e+00,-9.87418454e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.00000000e-01,9.14600000e+03,1.85000000e+00,-9.90203797e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.10000000e-01,9.14600000e+03,1.85000000e+00,-9.92900269e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.20000000e-01,9.14600000e+03,1.85000000e+00,-9.95512722e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.30000000e-01,9.14600000e+03,1.85000000e+00,-9.98045670e-04,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.40000000e-01,9.14600000e+03,1.85000000e+00,-1.00050331e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.50000000e-01,9.14600000e+03,1.85000000e+00,-1.00288957e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.60000000e-01,9.14600000e+03,1.85000000e+00,-1.00520809e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.70000000e-01,9.14600000e+03,1.85000000e+00,-1.00746228e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.80000000e-01,9.14600000e+03,1.85000000e+00,-1.00965533e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
6.90000000e-01,9.14600000e+03,1.85000000e+00,-1.01179023e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
7.00000000e-01,9.14600000e+03,1.85000000e+00,-1.01386976e-03,3.93677487e-01,6.60635376e-02,1.04180865e+02,7.97567552e+00,1.22463235e+05,-1.96482707e-01
