vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,3.63000000e+02,1.85000000e+00,-4.29781061e-43,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.00000000e-02,3.63000000e+02,1.85000000e+00,-4.43718577e-05,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.00000000e-02,3.63000000e+02,1.85000000e+00,-8.77527728e-05,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
3.00000000e-02,3.63000000e+02,1.85000000e+00,-1.30093826e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
4.00000000e-02,3.63000000e+02,1.85000000e+00,-1.71355903e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
5.00000000e-02,3.63000000e+02,1.85000000e+00,-2.11506425e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
6.00000000e-02,3.63000000e+02,1.85000000e+00,-2.50517292e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
7.00000000e-02,3.63000000e+02,1.85000000e+00,-2.88363613e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
8.00000000e-02,3.63000000e+02,1.85000000e+00,-3.25022955e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
9.00000000e-02,3.63000000e+02,1.85000000e+00,-3.60474959e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.00000000e-01,3.63000000e+02,1.85000000e+00,-3.94701257e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.10000000e-01,3.63000000e+02,1.85000000e+00,-4.27685602e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.20000000e-01,3.63000000e+02,1.85000000e+00,-4.59414189e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.30000000e-01,3.63000000e+02,1.85000000e+00,-4.89876114e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.40000000e-01,3.63000000e+02,1.85000000e+00,-5.19063930e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.50000000e-01,3.63000000e+02,1.85000000e+00,-5.46974252e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.60000000e-01,3.63000000e+02,1.85000000e+00,-5.73608365e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.70000000e-01,3.63000000e+02,1.85000000e+00,-5.98972766e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.80000000e-01,3.63000000e+02,1.85000000e+00,-6.23079602e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
1.90000000e-01,3.63000000e+02,1.85000000e+00,-6.45946935e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.00000000e-01,3.63000000e+02,1.85000000e+00,-6.67598815e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.10000000e-01,3.63000000e+02,1.85000000e+00,-6.88065128e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.20000000e-01,3.63000000e+02,1.85000000e+00,-7.07381229e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.30000000e-01,3.63000000e+02,1.85000000e+00,-7.25587366e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.40000000e-01,3.63000000e+02,1.85000000e+00,-7.42727954e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.50000000e-01,3.63000000e+02,1.85000000e+00,-7.58850730e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
2.60000000e-01,3.63000000e+02,1.85000000e+00,-7.74005845e-04,3.99003450e-01,6.74382985e-02,1.04729731e+02,8.37584789e+00,1.25076703e+05,-1.97715275e-01
