run_id,vg,vd,id,v_vth0,v_u0,v_rdsw,v_nfactor,v_vsat,v_eta0,v_delta
0,0.81,1.85,0.81,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.82,1.85,0.82,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.83,1.85,0.83,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.84,1.85,0.84,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.85,1.85,0.85,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.86,1.85,0.86,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.87,1.85,0.87,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.88,1.85,0.88,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.89,1.85,0.89,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.9,1.85,0.9,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.91,1.85,0.91,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.92,1.85,0.92,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.93,1.85,0.93,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.94,1.85,0.94,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.95,1.85,0.95,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.96,1.85,0.96,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.97,1.85,0.97,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.98,1.85,0.98,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.99,1.85,0.99,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.0,1.85,1.0,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.01,1.85,1.01,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.02,1.85,1.02,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.03,1.85,1.03,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.04,1.85,1.04,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.05,1.85,1.05,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.06,1.85,1.06,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.07,1.85,1.07,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.08,1.85,1.08,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.09,1.85,1.09,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.1,1.85,1.1,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.11,1.85,1.11,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.12,1.85,1.12,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,1.13,1.85,1.13,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
