vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-0.03,6e-08,5.5895836e-12,0.9999068402733334,0.0,-0.74,0.0
-0.18,6e-08,5.1334214e-11,0.9991444297666666,0.0,-0.74,0.0
-0.31,6e-08,3.4929771e-10,0.9941783715,0.0,-0.74,0.0
-0.36,6e-08,7.2867572e-10,0.9878554046666667,0.0,-0.74,0.0
-0.57,6e-08,1.5438686e-08,0.7426885666666667,0.0,-0.74,0.0
-0.6,6e-08,2.3678989e-08,0.6053501833333333,0.0,-0.74,0.0
-0.66,6e-08,5.509585e-08,0.08173583333333329,0.0,-0.74,0.0
-0.67,6e-08,6.3316893e-08,0.05528155000000019,0.0,-0.74,0.0
-0.68,6e-08,7.272559e-08,0.21209316666666667,0.0,-0.74,0.0
-0.69,6e-08,8.3485721e-08,0.3914286833333335,0.0,-0.74,0.0
-0.7,1.2e-07,9.5782231e-08,0.20181474166666663,0.0,-0.74,0.0
-0.71,1.2e-07,1.0982374e-07,0.08480216666666658,0.0,-0.74,0.0
-0.72,1.9e-07,1.2584533e-07,0.33765615789473685,0.0,-0.74,0.0
-0.73,1.9e-07,1.4411162e-07,0.24151778947368419,0.0,-0.74,0.0
-0.74,1.9e-07,1.6492023e-07,0.13199878947368418,0.0,-0.74,0.0
-0.75,3.1e-07,1.8860552e-07,0.3915950967741936,0.0,-0.74,0.0
-0.76,3.7e-07,2.1554289e-07,0.41745164864864864,0.0,-0.74,0.0
-0.77,3.1e-07,2.4615339e-07,0.20595680645161296,0.0,-0.74,0.0
-0.78,5e-07,2.8090904e-07,0.43818191999999995,0.0,-0.74,0.0
-0.79,5e-07,3.2033855e-07,0.35932289999999995,0.0,-0.74,0.0
-0.8,6.2e-07,3.6503389e-07,0.4112356612903226,0.0,-0.74,0.0
-0.81,6.9e-07,4.1565752e-07,0.3975977971014492,0.0,-0.74,0.0
-0.82,7.5e-07,4.7295045e-07,0.3693994,0.0,-0.74,0.0
-0.83,8.7e-07,5.3774133e-07,0.3819065172413794,0.0,-0.74,0.0
-0.84,1e-06,6.1095652e-07,0.38904348,0.0,-0.74,0.0
-0.85,1.12e-06,6.9363138e-07,0.3806862678571429,0.0,-0.74,0.0
-0.86,1.25e-06,7.8692281e-07,0.3704617520000001,0.0,-0.74,0.0
-0.87,1.37e-06,8.9212323e-07,0.34881516058394163,0.0,-0.74,0.0
-0.88,1.56e-06,1.010676e-06,0.3521307692307692,0.0,-0.74,0.0
-0.89,1.81e-06,1.1441923e-06,0.36784955801104974,0.0,-0.74,0.0
-0.9,2.06e-06,1.2944702e-06,0.37161640776699034,0.0,-0.74,0.0
-0.91,2.24e-06,1.4635144e-06,0.3466453571428572,0.0,-0.74,0.0
-0.92,2.49e-06,1.6535585e-06,0.33592028112449795,0.0,-0.74,0.0
-0.93,2.81e-06,1.8670881e-06,0.3355558362989325,0.0,-0.74,0.0
-0.94,3.06e-06,2.1068655e-06,0.31148186274509804,0.0,-0.74,0.0
-0.95,3.3e-06,2.3759552e-06,0.28001357575757585,0.0,-0.74,0.0
-0.96,3.68e-06,2.6777499e-06,0.2723505706521739,0.0,-0.74,0.0
-0.97,4.24e-06,3.0159962e-06,0.28868014150943394,0.0,-0.74,0.0
-0.98,4.68e-06,3.3948199e-06,0.2746111324786325,0.0,-0.74,0.0
-0.99,5.05e-06,3.8187485e-06,0.24381217821782183,0.0,-0.74,0.0
-1.0,5.67e-06,4.2927318e-06,0.24290444444444448,0.0,-0.74,0.0
-1.01,6.24e-06,4.8221574e-06,0.22721836538461546,0.0,-0.74,0.0
-1.02,6.86e-06,5.4128611e-06,0.21095319241982508,0.0,-0.74,0.0
-1.03,7.61e-06,6.0711298e-06,0.20221684625492775,0.0,-0.74,0.0
-1.04,8.54e-06,6.8036955e-06,0.20331434426229505,0.0,-0.74,0.0
-1.05,9.29e-06,7.6177191e-06,0.18000870828848228,0.0,-0.74,0.0
-1.06,1.035e-05,8.5207621e-06,0.17673796135265685,0.0,-0.74,0.0
-1.07,1.104e-05,9.5207453e-06,0.13761365036231882,0.0,-0.74,0.0
-1.08,1.253e-05,1.0625893e-05,0.1519638467677574,0.0,-0.74,0.0
-1.09,1.366e-05,1.1844663e-05,0.13289436310395308,0.0,-0.74,0.0
-1.1,1.509e-05,1.3185661e-05,0.12619874088800528,0.0,-0.74,0.0
-1.11,1.665e-05,1.4657539e-05,0.11966732732732742,0.0,-0.74,0.0
-1.12,1.821e-05,1.6268886e-05,0.10659604612850077,0.0,-0.74,0.0
-1.13,2.014e-05,1.8028098e-05,0.10486107249255221,0.0,-0.74,0.0
-1.14,2.232e-05,1.9943253e-05,0.10648508064516125,0.0,-0.74,0.0
-1.15,2.45e-05,2.2021962e-05,0.1011444081632653,0.0,-0.74,0.0
-1.16,2.681e-05,2.4271238e-05,0.09469459157030957,0.0,-0.74,0.0
-1.17,2.912e-05,2.6697351e-05,0.08319536401098902,0.0,-0.74,0.0
-1.18,3.211e-05,2.9305703e-05,0.08733407038305828,0.0,-0.74,0.0
-1.19,3.554e-05,3.2100704e-05,0.09677253798536864,0.0,-0.74,0.0
-1.2,3.685e-05,3.5085671e-05,0.047878670284938904,0.0,-0.74,0.0
-1.21,4.153e-05,3.8262743e-05,0.07867221285817476,0.0,-0.74,0.0
-1.22,4.471e-05,4.1632819e-05,0.06882534108700514,0.0,-0.74,0.0
-1.23,4.814e-05,4.5195524e-05,0.06116485251350241,0.0,-0.74,0.0
-1.24,5.225e-05,4.8949196e-05,0.06317328229665081,0.0,-0.74,0.0
-1.25,5.574e-05,5.2890901e-05,0.051114083243631085,0.0,-0.74,0.0
-1.26,6.004e-05,5.701648e-05,0.050358427714856824,0.0,-0.74,0.0
-1.27,6.297e-05,6.1320607e-05,0.026193314276639654,0.0,-0.74,0.0
-1.28,6.828e-05,6.5796882e-05,0.03636669595782072,0.0,-0.74,0.0
-1.29,7.27e-05,7.0437935e-05,0.03111506189821198,0.0,-0.74,0.0
-1.3,7.713e-05,7.5235543e-05,0.024561869570854346,0.0,-0.74,0.0
-1.31,8.118e-05,8.0180758e-05,0.012308967726040943,0.0,-0.74,0.0
-1.32,8.611e-05,8.5264047e-05,0.009824097085123638,0.0,-0.74,0.0
-1.33,9.091e-05,9.0475424e-05,0.004780288197117938,0.0,-0.74,0.0
-1.34,9.571e-05,9.5804591e-05,0.0009883084317208175,0.0,-0.74,0.0
-1.35,0.00010039,0.00010124106,0.008477537603346946,0.0,-0.74,0.0
-1.36,0.00010762,0.00010677429,0.007858297714179568,0.0,-0.74,0.0
-1.37,0.00011148,0.00011239377,0.008196716899892442,0.0,-0.74,0.0
-1.38,0.00011566,0.00011808917,0.021002680269756168,0.0,-0.74,0.0
-1.39,0.00012016,0.00012385037,0.030712133821571116,0.0,-0.74,0.0
-1.4,0.00012596,0.00012966758,0.029434582407113344,0.0,-0.74,0.0
-1.41,0.00013131,0.00013553139,0.03214827507425187,0.0,-0.74,0.0
-1.42,0.00013618,0.00014143278,0.03857233073872833,0.0,-0.74,0.0
-1.43,0.00014215,0.00014736323,0.036674147027787415,0.0,-0.74,0.0
-1.44,0.0001469,0.00015331469,0.04366705241660997,0.0,-0.74,0.0
-1.45,0.00015227,0.0001592796,0.04603401851973469,0.0,-0.74,0.0
-1.46,0.00016073,0.00016525092,0.02812741865239844,0.0,-0.74,0.0
-1.47,0.00016318,0.00017122209,0.04928355190587087,0.0,-0.74,0.0
-1.48,0.00016903,0.00017718707,0.048258119860379825,0.0,-0.74,0.0
-1.49,0.00017464,0.00018314027,0.048673098946404,0.0,-0.74,0.0
-1.5,0.00018063,0.00018907659,0.046761833582461276,0.0,-0.74,0.0
-1.51,0.00018574,0.00019499135,0.04980806503714875,0.0,-0.74,0.0
-1.52,0.00019129,0.00020088027,0.05013471692195096,0.0,-0.74,0.0
-1.53,0.00019721,0.0002067395,0.04832158612646427,0.0,-0.74,0.0
-1.54,0.00020296,0.0002125655,0.047327059519117046,0.0,-0.74,0.0
-1.55,0.0002087,0.0002183551,0.0462630570196454,0.0,-0.74,0.0
-1.56,0.00021424,0.00022410543,0.04604849701269606,0.0,-0.74,0.0
-1.57,0.0002206,0.00022981388,0.04176736174070717,0.0,-0.74,0.0
-1.58,0.00022591,0.00023547813,0.042353724934708493,0.0,-0.74,0.0
-1.59,0.00023221,0.00024109607,0.03826738727875624,0.0,-0.74,0.0
-1.6,0.00023732,0.0002466658,0.03938058317883033,0.0,-0.74,0.0
-1.61,0.00024299,0.00025218562,0.03784361496357874,0.0,-0.74,0.0
-1.62,0.00024884,0.000257654,0.035420350425976535,0.0,-0.74,0.0
-1.63,0.00025526,0.00026306956,0.030594531066363673,0.0,-0.74,0.0
-1.64,0.00026014,0.00026843105,0.03187149227339113,0.0,-0.74,0.0
-1.65,0.0002663,0.00027373735,0.02792846413818986,0.0,-0.74,0.0
-1.66,0.0002723,0.00027898744,0.024559089239808995,0.0,-0.74,0.0
-1.67,0.00027798,0.00028418042,0.022305273760702175,0.0,-0.74,0.0
-1.68,0.00028401,0.00028931545,0.01868050420759826,0.0,-0.74,0.0
-1.69,0.00029032,0.00029439178,0.014025144667952589,0.0,-0.74,0.0
-1.7,0.00029535,0.00029940874,0.013742136448281718,0.0,-0.74,0.0
-1.71,0.00030142,0.0003043657,0.009772742352863075,0.0,-0.74,0.0
-1.72,0.00030672,0.00030926212,0.008288080333854888,0.0,-0.74,0.0
-1.73,0.00031244,0.00031409747,0.005304922545128774,0.0,-0.74,0.0
-1.74,0.00031813,0.00031887131,0.0023302109200640177,0.0,-0.74,0.0
-1.75,0.00032379,0.00032358321,0.0006386546835913172,0.0,-0.74,0.0
-1.76,0.00032985,0.00032823282,0.004902773988176507,0.0,-0.74,0.0
-1.77,0.0003349,0.00033281978,0.00621146610928634,0.0,-0.74,0.0
-1.78,0.00034002,0.0003373438,0.007870713487441994,0.0,-0.74,0.0
-1.79,0.00034636,0.00034180462,0.013152153828386647,0.0,-0.74,0.0
-1.8,0.00035236,0.00034620201,0.01747641616528555,0.0,-0.74,0.0
-1.81,0.00035689,0.00035053576,0.017804477570119617,0.0,-0.74,0.0
-1.82,0.0003629,0.00035480572,0.022304436483879746,0.0,-0.74,0.0
-1.83,0.00036843,0.00035901174,0.02556322775018325,0.0,-0.74,0.0
-1.84,0.00037429,0.00036315372,0.029753079163215658,0.0,-0.74,0.0
-1.85,0.00037943,0.00036723157,0.03214935561236595,0.0,-0.74,0.0
