vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-1.11,1.889e-07,8.1676304e-07,3.3237852832186343,0.0,-0.01,0.0
-1.12,2.561e-07,9.0560844e-07,2.5361516595080045,0.0,-0.01,0.0
-1.13,2.478e-07,1.0003957e-06,3.0371093623890237,0.0,-0.01,0.0
-1.14,4.2e-07,1.1010573e-06,1.6215650000000001,0.0,-0.01,0.0
-1.15,3.835e-07,1.2074771e-06,2.1485713168187743,0.0,-0.01,0.0
-1.16,5.5e-07,1.3194917e-06,1.3990758181818181,0.0,-0.01,0.0
-1.17,5.109e-07,1.4368923e-06,1.8124726952436878,0.0,-0.01,0.0
-1.18,4.802e-07,1.5594272e-06,2.247453561016244,0.0,-0.01,0.0
-1.19,8.028e-07,1.6868058e-06,1.1011532137518685,0.0,-0.01,0.0
-1.2,6.991e-07,1.818702e-06,1.6014904877699898,0.0,-0.01,0.0
-1.21,9.456e-07,1.954759e-06,1.0672155245346868,0.0,-0.01,0.0
-1.22,8.464e-07,2.0945943e-06,1.4747097117202268,0.0,-0.01,0.0
-1.23,1.1479e-06,2.2378048e-06,0.9494771321543688,0.0,-0.01,0.0
-1.24,1.0486e-06,2.3839722e-06,1.2734810223154682,0.0,-0.01,0.0
-1.25,1.0736e-06,2.5326687e-06,1.3590431259314455,0.0,-0.01,0.0
-1.26,1.0896e-06,2.683462e-06,1.4627955212922175,0.0,-0.01,0.0
-1.27,1.2004e-06,2.8359208e-06,1.3624798400533156,0.0,-0.01,0.0
-1.28,1.1287e-06,2.9896195e-06,1.6487281828652431,0.0,-0.01,0.0
-1.29,1.3898e-06,3.1441428e-06,1.262298748021298,0.0,-0.01,0.0
-1.3,1.5813e-06,3.2990894e-06,1.0863146777967494,0.0,-0.01,0.0
-1.31,1.5538e-06,3.4540759e-06,1.2229861629553351,0.0,-0.01,0.0
-1.32,1.6383e-06,3.6087395e-06,1.2027342367087834,0.0,-0.01,0.0
-1.33,1.6517e-06,3.7627404e-06,1.2781015922988435,0.0,-0.01,0.0
-1.34,1.6433e-06,3.9157634e-06,1.3828658187792857,0.0,-0.01,0.0
-1.35,1.886e-06,4.0675194e-06,1.1566910922587483,0.0,-0.01,0.0
-1.36,1.9814e-06,4.2177458e-06,1.1286695265973554,0.0,-0.01,0.0
-1.37,1.8468e-06,4.3662068e-06,1.3642012129088152,0.0,-0.01,0.0
-1.38,1.8898e-06,4.5126933e-06,1.387921102762197,0.0,-0.01,0.0
-1.39,2.0665e-06,4.657022e-06,1.2535794822163076,0.0,-0.01,0.0
-1.4,2.0902e-06,4.7990349e-06,1.295969237393551,0.0,-0.01,0.0
-1.41,1.9774e-06,4.9385975e-06,1.4975207342975627,0.0,-0.01,0.0
-1.42,2.1408e-06,5.0755983e-06,1.3708885930493275,0.0,-0.01,0.0
-1.43,2.1113e-06,5.2099462e-06,1.4676484630322548,0.0,-0.01,0.0
-1.44,2.336e-06,5.3415701e-06,1.286631035958904,0.0,-0.01,0.0
-1.45,2.0845e-06,5.4704162e-06,1.6243301511153752,0.0,-0.01,0.0
-1.46,1.781e-06,5.5964471e-06,2.1423060640089835,0.0,-0.01,0.0
-1.47,2.1643e-06,5.7196395e-06,1.6427202790740654,0.0,-0.01,0.0
-1.48,1.8866e-06,5.8399833e-06,2.095506890702852,0.0,-0.01,0.0
-1.49,1.9321e-06,5.9574794e-06,2.083421872573883,0.0,-0.01,0.0
-1.5,2.206e-06,6.0721389e-06,1.7525561650045332,0.0,-0.01,0.0
-1.51,2.5747e-06,6.1839812e-06,1.4018259214665785,0.0,-0.01,0.0
-1.52,2.5204e-06,6.293033e-06,1.4968389938105062,0.0,-0.01,0.0
-1.53,2.7592e-06,6.3993272e-06,1.3192690634966657,0.0,-0.01,0.0
-1.54,2.7554e-06,6.5029017e-06,1.3600572330696088,0.0,-0.01,0.0
-1.55,2.7283e-06,6.6037985e-06,1.4204810687974194,0.0,-0.01,0.0
-1.56,2.4711e-06,6.7020631e-06,1.7121780178867712,0.0,-0.01,0.0
-1.57,2.6056e-06,6.7977434e-06,1.6088975284003684,0.0,-0.01,0.0
-1.58,2.4102e-06,6.8908892e-06,1.8590528586839272,0.0,-0.01,0.0
-1.59,2.7182e-06,6.9815515e-06,1.568446582297108,0.0,-0.01,0.0
-1.6,2.7225e-06,7.0697825e-06,1.5967979797979799,0.0,-0.01,0.0
-1.61,2.2624e-06,7.1556344e-06,2.1628511315417254,0.0,-0.01,0.0
-1.62,2.6382e-06,7.2391596e-06,1.7439768023652489,0.0,-0.01,0.0
-1.63,2.4415e-06,7.3204103e-06,1.9983249232029494,0.0,-0.01,0.0
-1.64,2.5537e-06,7.399438e-06,1.8975361240552924,0.0,-0.01,0.0
-1.65,2.4289e-06,7.4762937e-06,2.0780574334060686,0.0,-0.01,0.0
-1.66,2.9743e-06,7.5510274e-06,1.5387578253706755,0.0,-0.01,0.0
-1.67,3.0938e-06,7.623688e-06,1.4641825586657187,0.0,-0.01,0.0
-1.68,3.1124e-06,7.6943234e-06,1.4721512016450327,0.0,-0.01,0.0
-1.69,2.9056e-06,7.7629803e-06,1.6717305547907488,0.0,-0.01,0.0
-1.7,2.4852e-06,7.829704e-06,2.1505327539031067,0.0,-0.01,0.0
-1.71,3.033e-06,7.8945388e-06,1.6028812396966703,0.0,-0.01,0.0
-1.72,2.8986e-06,7.9575274e-06,1.745300282895191,0.0,-0.01,0.0
-1.73,2.9056e-06,8.0187115e-06,1.7597437706497796,0.0,-0.01,0.0
-1.74,2.6427e-06,8.0781313e-06,2.056771975630983,0.0,-0.01,0.0
-1.75,2.4665e-06,8.1358258e-06,2.2985306304480035,0.0,-0.01,0.0
-1.76,2.6849e-06,8.191833e-06,2.0510756452754295,0.0,-0.01,0.0
-1.77,2.5799e-06,8.2461893e-06,2.1963212915229273,0.0,-0.01,0.0
-1.78,2.8988e-06,8.2989302e-06,1.8628847109148612,0.0,-0.01,0.0
-1.79,2.7656e-06,8.3500901e-06,2.01926891090541,0.0,-0.01,0.0
-1.8,2.6798e-06,8.3997021e-06,2.1344511157549073,0.0,-0.01,0.0
-1.81,3.0464e-06,8.4477986e-06,1.773043132878151,0.0,-0.01,0.0
-1.82,3.1017e-06,8.4944107e-06,1.7386306541573977,0.0,-0.01,0.0
-1.83,3.5575e-06,8.5395687e-06,1.400440955727337,0.0,-0.01,0.0
-1.84,3.202e-06,8.583302e-06,1.6806064959400375,0.0,-0.01,0.0
-1.85,3.2669e-06,8.6256391e-06,1.6403131715081574,0.0,-0.01,0.0
