vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-0.02,6e-08,7.0805481e-12,0.999881990865,0.0,-1.11,0.0
-0.08,6e-08,1.7196914e-11,0.9997133847666667,0.0,-1.11,0.0
-0.11,6e-08,2.6796916e-11,0.9995533847333333,0.0,-1.11,0.0
-0.34,6e-08,7.9765776e-10,0.986705704,0.0,-1.11,0.0
-0.43,6e-08,2.9848526e-09,0.9502524566666667,0.0,-1.11,0.0
-0.48,6e-08,6.1860512e-09,0.8968991466666666,0.0,-1.11,0.0
-0.54,6e-08,1.4737199e-08,0.7543800166666667,0.0,-1.11,0.0
-0.58,6e-08,2.6147346e-08,0.5642109,0.0,-1.11,0.0
-0.59,6e-08,3.0152261e-08,0.4974623166666666,0.0,-1.11,0.0
-0.6,6e-08,3.4757636e-08,0.4207060666666666,0.0,-1.11,0.0
-0.61,6e-08,4.005062e-08,0.33248966666666663,0.0,-1.11,0.0
-0.62,6e-08,4.6130397e-08,0.23116004999999992,0.0,-1.11,0.0
-0.63,6e-08,5.3109725e-08,0.11483791666666661,0.0,-1.11,0.0
-0.64,1.2e-07,6.1116644e-08,0.4906946333333333,0.0,-1.11,0.0
-0.65,6e-08,7.0296377e-08,0.17160628333333344,0.0,-1.11,0.0
-0.66,6e-08,8.0813436e-08,0.34689060000000016,0.0,-1.11,0.0
-0.67,1.2e-07,9.2853955e-08,0.2262170416666666,0.0,-1.11,0.0
-0.68,1.9e-07,1.0662826e-07,0.4387986315789474,0.0,-1.11,0.0
-0.69,1.9e-07,1.2237369e-07,0.3559279473684211,0.0,-1.11,0.0
-0.7,1.9e-07,1.4035776e-07,0.2612749473684211,0.0,-1.11,0.0
-0.71,2.5e-07,1.6088153e-07,0.3564738799999999,0.0,-1.11,0.0
-0.72,3.1e-07,1.8428342e-07,0.4055373548387097,0.0,-1.11,0.0
-0.73,3.7e-07,2.1094328e-07,0.429883027027027,0.0,-1.11,0.0
-0.74,4.4e-07,2.4128697e-07,0.4516205227272728,0.0,-1.11,0.0
-0.75,4.4e-07,2.7579123e-07,0.37320175,0.0,-1.11,0.0
-0.76,5.6e-07,3.1498911e-07,0.4375194464285715,0.0,-1.11,0.0
-0.77,6.2e-07,3.5947587e-07,0.4202002096774194,0.0,-1.11,0.0
-0.78,6.9e-07,4.0991546e-07,0.40591962318840574,0.0,-1.11,0.0
-0.79,8.1e-07,4.6704752e-07,0.4233981234567901,0.0,-1.11,0.0
-0.8,8.1e-07,5.3169514e-07,0.34358624691358025,0.0,-1.11,0.0
-0.81,1e-06,6.047733e-07,0.39522669999999993,0.0,-1.11,0.0
-0.82,1.18e-06,6.8729808e-07,0.41754399999999997,0.0,-1.11,0.0
-0.83,1.25e-06,7.8039682e-07,0.37568254400000006,0.0,-1.11,0.0
-0.84,1.43e-06,8.853191e-07,0.3808957342657343,0.0,-1.11,0.0
