vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-0.22,6e-08,1.4755203e-12,0.9999754079950001,0.0,-1.85,0.0
-0.33,6e-08,8.1690632e-12,0.9998638489466667,0.0,-1.85,0.0
-0.43,6e-08,3.8689511e-11,0.9993551748166667,0.0,-1.85,0.0
-0.44,6e-08,4.5196459e-11,0.9992467256833333,0.0,-1.85,0.0
-0.47,6e-08,7.2042444e-11,0.9987992926,0.0,-1.85,0.0
-0.53,6e-08,1.8292105e-10,0.9969513158333334,0.0,-1.85,0.0
-0.64,6e-08,1.0056203e-09,0.9832396616666667,0.0,-1.85,0.0
-0.86,6e-08,2.9115824e-08,0.5147362666666665,0.0,-1.85,0.0
-0.87,6e-08,3.3837841e-08,0.43603598333333327,0.0,-1.85,0.0
-0.88,6e-08,3.9312023e-08,0.34479961666666664,0.0,-1.85,0.0
-0.89,6e-08,4.5655242e-08,0.23907929999999997,0.0,-1.85,0.0
-0.9,6e-08,5.3001956e-08,0.11663406666666659,0.0,-1.85,0.0
-0.91,6e-08,6.1506764e-08,0.025112733333333432,0.0,-1.85,0.0
-0.92,6e-08,7.1347317e-08,0.18912195000000004,0.0,-1.85,0.0
-0.93,6e-08,8.2727654e-08,0.37879423333333345,0.0,-1.85,0.0
-0.94,1.2e-07,9.5881998e-08,0.2009833499999999,0.0,-1.85,0.0
-0.95,1.2e-07,1.1107911e-07,0.07434074999999991,0.0,-1.85,0.0
-0.96,1.2e-07,1.2862725e-07,0.07189375000000019,0.0,-1.85,0.0
-0.97,1.2e-07,1.488799e-07,0.24066583333333347,0.0,-1.85,0.0
-0.98,6e-08,1.7224221e-07,1.8707035000000003,0.0,-1.85,0.0
-0.99,1.9e-07,1.9917853e-07,0.04830805263157892,0.0,-1.85,0.0
-1.0,1.2e-07,2.3022091e-07,0.9185075833333335,0.0,-1.85,0.0
-1.01,1.9e-07,2.6597882e-07,0.39988852631578947,0.0,-1.85,0.0
-1.02,1.9e-07,3.0715036e-07,0.616580842105263,0.0,-1.85,0.0
-1.03,2.5e-07,3.5453489e-07,0.41813956,0.0,-1.85,0.0
-1.04,2.5e-07,4.0904742e-07,0.63618968,0.0,-1.85,0.0
-1.05,3.1e-07,4.7173488e-07,0.5217254193548388,0.0,-1.85,0.0
-1.06,3.7e-07,5.437943e-07,0.4697143243243242,0.0,-1.85,0.0
-1.07,3.7e-07,6.2659308e-07,0.6934948108108107,0.0,-1.85,0.0
-1.08,5e-07,7.2169122e-07,0.4433824400000001,0.0,-1.85,0.0
-1.09,5.6e-07,8.3086555e-07,0.4836884821428571,0.0,-1.85,0.0
-1.1,6.9e-07,9.561354e-07,0.38570347826086954,0.0,-1.85,0.0
-1.11,8.1e-07,1.0997896e-06,0.357764938271605,0.0,-1.85,0.0
-1.12,1e-06,1.264414e-06,0.26441400000000015,0.0,-1.85,0.0
-1.13,1.06e-06,1.4529181e-06,0.37067745283018855,0.0,-1.85,0.0
-1.14,1.25e-06,1.6685605e-06,0.33484839999999993,0.0,-1.85,0.0
-1.15,1.62e-06,1.9149709e-06,0.18208080246913597,0.0,-1.85,0.0
-1.16,1.87e-06,2.1961672e-06,0.17442096256684478,0.0,-1.85,0.0
-1.17,2.24e-06,2.5165659e-06,0.12346691964285714,0.0,-1.85,0.0
-1.18,2.81e-06,2.8809832e-06,0.025260925266903867,0.0,-1.85,0.0
-1.19,3.37e-06,3.2946263e-06,0.022366083086053427,0.0,-1.85,0.0
-1.2,4.11e-06,3.7630711e-06,0.0844109245742092,0.0,-1.85,0.0
-1.21,4.74e-06,4.2922269e-06,0.0944668987341773,0.0,-1.85,0.0
-1.22,5.55e-06,4.8882859e-06,0.11922776576576573,0.0,-1.85,0.0
-1.23,6.55e-06,5.5576587e-06,0.15150248854961834,0.0,-1.85,0.0
-1.24,7.61e-06,6.3068944e-06,0.17123595269382394,0.0,-1.85,0.0
-1.25,8.79e-06,7.1425897e-06,0.18741869169510808,0.0,-1.85,0.0
-1.26,1.01e-05,8.071287e-06,0.20086267326732676,0.0,-1.85,0.0
-1.27,1.116e-05,9.0993645e-06,0.1846447580645162,0.0,-1.85,0.0
-1.28,1.259e-05,1.0232924e-05,0.18721810961080215,0.0,-1.85,0.0
-1.29,1.397e-05,1.1477676e-05,0.17840544022906232,0.0,-1.85,0.0
-1.3,1.552e-05,1.2838833e-05,0.17275560567010312,0.0,-1.85,0.0
-1.31,1.752e-05,1.4321003e-05,0.18259115296803657,0.0,-1.85,0.0
-1.32,1.87e-05,1.59281e-05,0.14822994652406415,0.0,-1.85,0.0
-1.33,2.089e-05,1.7663267e-05,0.1544630445189086,0.0,-1.85,0.0
-1.34,2.269e-05,1.9528808e-05,0.13932093433230502,0.0,-1.85,0.0
