vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-0.57,6e-08,3.7086508e-08,0.38189153333333326,0.0,-1.85,0.0
-0.58,6e-08,4.2779985e-08,0.2870002499999999,0.0,-1.85,0.0
-0.59,6e-08,4.9329803e-08,0.1778366166666666,0.0,-1.85,0.0
-0.6,6e-08,5.6860763e-08,0.05232061666666654,0.0,-1.85,0.0
-0.61,1.2e-07,6.5514986e-08,0.4540417833333333,0.0,-1.85,0.0
-0.62,1.2e-07,7.5454125e-08,0.37121562499999994,0.0,-1.85,0.0
-0.63,1.2e-07,8.6861835e-08,0.276151375,0.0,-1.85,0.0
-0.64,1.2e-07,9.9946509e-08,0.16711242499999998,0.0,-1.85,0.0
-0.65,1.9e-07,1.1494431e-07,0.39502994736842106,0.0,-1.85,0.0
-0.66,2.5e-07,1.321225e-07,0.47150999999999993,0.0,-1.85,0.0
-0.67,1.9e-07,1.5178313e-07,0.2011414210526316,0.0,-1.85,0.0
-0.68,3.1e-07,1.7426708e-07,0.43784812903225806,0.0,-1.85,0.0
-0.69,3.1e-07,1.9995847e-07,0.3549726774193548,0.0,-1.85,0.0
-0.7,4.4e-07,2.2928946e-07,0.4788875909090909,0.0,-1.85,0.0
-0.71,4.4e-07,2.6274557e-07,0.4028509772727273,0.0,-1.85,0.0
-0.72,5e-07,3.0087132e-07,0.39825736,0.0,-1.85,0.0
-0.73,6.2e-07,3.4427645e-07,0.44471540322580644,0.0,-1.85,0.0
-0.74,6.9e-07,3.9364258e-07,0.42950350724637676,0.0,-1.85,0.0
-0.75,8.7e-07,4.4973042e-07,0.48306848275862074,0.0,-1.85,0.0
-0.76,8.7e-07,5.1338752e-07,0.40989940229885063,0.0,-1.85,0.0
-0.77,1.06e-06,5.8555656e-07,0.4475881509433962,0.0,-1.85,0.0
-0.78,1.18e-06,6.6728426e-07,0.4345048644067796,0.0,-1.85,0.0
-0.79,1.31e-06,7.5973089e-07,0.4200527557251908,0.0,-1.85,0.0
-0.8,1.5e-06,8.6418043e-07,0.42387971333333335,0.0,-1.85,0.0
-0.81,1.68e-06,9.8205137e-07,0.41544561309523803,0.0,-1.85,0.0
