vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-1.44,4.446e-05,4.1362418e-05,0.06967121007647323,0.0,-0.74,0.0
-1.45,4.701e-05,4.4403209e-05,0.05545184003403529,0.0,-0.74,0.0
-1.46,4.913e-05,4.7532315e-05,0.032519539995929145,0.0,-0.74,0.0
-1.47,5.25e-05,5.074249e-05,0.033476380952381056,0.0,-0.74,0.0
-1.48,5.543e-05,5.4026292e-05,0.02532397618618083,0.0,-0.74,0.0
-1.49,5.786e-05,5.7376187e-05,0.008361787072243334,0.0,-0.74,0.0
-1.5,6.092e-05,6.0784629e-05,0.0022221109652002533,0.0,-0.74,0.0
-1.51,6.41e-05,6.4244145e-05,0.002248751950077907,0.0,-0.74,0.0
-1.52,6.703e-05,6.7747408e-05,0.010702789795613846,0.0,-0.74,0.0
-1.53,7.008e-05,7.1287297e-05,0.017227411529680308,0.0,-0.74,0.0
-1.54,7.307e-05,7.4856958e-05,0.024455426303544452,0.0,-0.74,0.0
-1.55,7.594e-05,7.8449847e-05,0.03305039504872272,0.0,-0.74,0.0
-1.56,7.943e-05,8.2059765e-05,0.033107956691426375,0.0,-0.74,0.0
-1.57,8.255e-05,8.5680885e-05,0.03792713506965467,0.0,-0.74,0.0
-1.58,8.567e-05,8.9307773e-05,0.04246262402241167,0.0,-0.74,0.0
-1.59,8.941e-05,9.2935394e-05,0.039429526898557235,0.0,-0.74,0.0
-1.6,9.247e-05,9.655912e-05,0.044221044663134014,0.0,-0.74,0.0
-1.61,9.546e-05,0.00010017472,0.04938948250576163,0.0,-0.74,0.0
-1.62,9.883e-05,0.00010377836,0.05006941212182541,0.0,-0.74,0.0
-1.63,0.00010238,0.00010736658,0.04870658331705407,0.0,-0.74,0.0
-1.64,0.00010575,0.00011093627,0.04904274231678493,0.0,-0.74,0.0
-1.65,0.00010911,0.00011448469,0.04925937127669325,0.0,-0.74,0.0
-1.66,0.00011272,0.00011800939,0.046925035486160366,0.0,-0.74,0.0
-1.67,0.00011591,0.00012150821,0.04829790354585452,0.0,-0.74,0.0
-1.68,0.00011953,0.00012497929,0.045589308123483656,0.0,-0.74,0.0
-1.69,0.00012277,0.00012842097,0.04602891585892321,0.0,-0.74,0.0
-1.7,0.00012651,0.00013183183,0.042066476958343126,0.0,-0.74,0.0
-1.71,0.00012988,0.00013521064,0.04104280874653523,0.0,-0.74,0.0
-1.72,0.00013405,0.00013855633,0.03361678478179781,0.0,-0.74,0.0
-1.73,0.00013717,0.00014186799,0.03424939855653579,0.0,-0.74,0.0
-1.74,0.00014091,0.0001451448,0.030053225463061446,0.0,-0.74,0.0
-1.75,0.00014397,0.00014838607,0.030673543099256777,0.0,-0.74,0.0
-1.76,0.00014802,0.00015159117,0.02412626672071329,0.0,-0.74,0.0
-1.77,0.00015163,0.00015475956,0.020639451295917707,0.0,-0.74,0.0
-1.78,0.00015513,0.00015789072,0.017796170953393954,0.0,-0.74,0.0
-1.79,0.00015906,0.00016098418,0.012097196026656456,0.0,-0.74,0.0
-1.8,0.00016242,0.00016403949,0.009971001108237941,0.0,-0.74,0.0
-1.81,0.00016598,0.00016705619,0.006483853476322454,0.0,-0.74,0.0
-1.82,0.00016941,0.00017003385,0.003682486275898802,0.0,-0.74,0.0
-1.83,0.0001734,0.00017297202,0.0024681660899654873,0.0,-0.74,0.0
-1.84,0.00017688,0.00017587023,0.0057087856173676475,0.0,-0.74,0.0
-1.85,0.00018057,0.000178728,0.010201030071440442,0.0,-0.74,0.0
