vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-0.03,6e-08,6.7223073e-14,0.99999887961545,0.0,-1.48,0.0
-0.09,6e-08,1.6994262e-13,0.9999971676230001,0.0,-1.48,0.0
-0.15,6e-08,4.3131395e-13,0.9999928114341667,0.0,-1.48,0.0
-0.37,6e-08,1.3210188e-11,0.9997798301999999,0.0,-1.48,0.0
-0.42,6e-08,2.8746701e-11,0.9995208883166666,0.0,-1.48,0.0
-0.44,6e-08,3.9229912e-11,0.9993461681333332,0.0,-1.48,0.0
-0.46,6e-08,5.353226e-11,0.9991077956666667,0.0,-1.48,0.0
-0.53,6e-08,1.5877343e-10,0.9973537761666667,0.0,-1.48,0.0
-0.59,6e-08,4.026047e-10,0.9932899216666667,0.0,-1.48,0.0
-0.73,6e-08,3.4946544e-09,0.9417557599999999,0.0,-1.48,0.0
-0.74,6e-08,4.0744056e-09,0.93209324,0.0,-1.48,0.0
-0.75,6e-08,4.7495677e-09,0.9208405383333332,0.0,-1.48,0.0
-0.76,6e-08,5.535656e-09,0.9077390666666667,0.0,-1.48,0.0
-0.79,6e-08,8.7541975e-09,0.8540967083333333,0.0,-1.48,0.0
-0.84,6e-08,1.8706067e-08,0.6882322166666667,0.0,-1.48,0.0
-0.87,6e-08,2.9403968e-08,0.5099338666666666,0.0,-1.48,0.0
-0.89,6e-08,3.9688337e-08,0.3385277166666666,0.0,-1.48,0.0
-0.91,6e-08,5.3495774e-08,0.10840376666666661,0.0,-1.48,0.0
-0.92,6e-08,6.2074356e-08,0.034572600000000064,0.0,-1.48,0.0
-0.93,6e-08,7.2001844e-08,0.20003073333333346,0.0,-1.48,0.0
-0.95,1.2e-07,9.6764082e-08,0.19363264999999993,0.0,-1.48,0.0
-0.96,6e-08,1.1211187e-07,0.8685311666666667,0.0,-1.48,0.0
-0.97,1.2e-07,1.2984474e-07,0.08203950000000003,0.0,-1.48,0.0
-0.98,6e-08,1.5032609e-07,1.5054348333333336,0.0,-1.48,0.0
-0.99,1.9e-07,1.739741e-07,0.08434684210526314,0.0,-1.48,0.0
-1.0,1.9e-07,2.0127014e-07,0.059316526315789465,0.0,-1.48,0.0
-1.01,1.2e-07,2.3276833e-07,0.9397360833333335,0.0,-1.48,0.0
-1.02,2.5e-07,2.6910668e-07,0.07642671999999996,0.0,-1.48,0.0
-1.03,2.5e-07,3.1101984e-07,0.24407936000000002,0.0,-1.48,0.0
-1.04,3.1e-07,3.5935368e-07,0.15920541935483876,0.0,-1.48,0.0
-1.05,3.7e-07,4.1508191e-07,0.12184299999999992,0.0,-1.48,0.0
-1.06,3.1e-07,4.7932486e-07,0.5462092258064516,0.0,-1.48,0.0
-1.07,4.4e-07,5.5337047e-07,0.257660159090909,0.0,-1.48,0.0
-1.08,5e-07,6.3869761e-07,0.2773952200000001,0.0,-1.48,0.0
-1.09,5.6e-07,7.370015e-07,0.3160741071428571,0.0,-1.48,0.0
-1.1,7.5e-07,8.5022103e-07,0.13362803999999995,0.0,-1.48,0.0
-1.11,7.5e-07,9.8056745e-07,0.3074232666666667,0.0,-1.48,0.0
-1.12,9.3e-07,1.1305539e-06,0.21564935483870978,0.0,-1.48,0.0
-1.13,1.06e-06,1.3030242e-06,0.22926811320754711,0.0,-1.48,0.0
-1.14,1.25e-06,1.5011809e-06,0.20094471999999997,0.0,-1.48,0.0
-1.15,1.62e-06,1.7286092e-06,0.06704271604938274,0.0,-1.48,0.0
-1.16,1.87e-06,1.9892965e-06,0.06379491978609629,0.0,-1.48,0.0
-1.17,2.31e-06,2.2876447e-06,0.009677619047619069,0.0,-1.48,0.0
-1.18,2.87e-06,2.628473e-06,0.08415574912891995,0.0,-1.48,0.0
-1.19,3.3e-06,3.0170106e-06,0.08575436363636368,0.0,-1.48,0.0
-1.2,3.93e-06,3.4588746e-06,0.11987923664122134,0.0,-1.48,0.0
-1.21,4.74e-06,3.9600346e-06,0.16454966244725738,0.0,-1.48,0.0
-1.22,5.36e-06,4.526762e-06,0.15545485074626875,0.0,-1.48,0.0
-1.23,6.42e-06,5.1655625e-06,0.19539524922118384,0.0,-1.48,0.0
-1.24,7.23e-06,5.8830956e-06,0.1862938312586446,0.0,-1.48,0.0
-1.25,8.6e-06,6.6860794e-06,0.22254890697674423,0.0,-1.48,0.0
-1.26,9.91e-06,7.5811858e-06,0.23499638748738652,0.0,-1.48,0.0
-1.27,1.11e-05,8.5749272e-06,0.22748403603603604,0.0,-1.48,0.0
-1.28,1.284e-05,9.6735397e-06,0.24660905763239885,0.0,-1.48,0.0
-1.29,1.378e-05,1.0882866e-05,0.21024194484760517,0.0,-1.48,0.0
-1.3,1.546e-05,1.2208244e-05,0.21033350582147484,0.0,-1.48,0.0
-1.31,1.714e-05,1.3654398e-05,0.20336067677946315,0.0,-1.48,0.0
-1.32,1.877e-05,1.5225347e-05,0.1888467234949388,0.0,-1.48,0.0
-1.33,2.058e-05,1.6924324e-05,0.17763245869776487,0.0,-1.48,0.0
-1.34,2.282e-05,1.8753712e-05,0.17818965819456614,0.0,-1.48,0.0
-1.35,2.419e-05,2.0714994e-05,0.1436546506821,0.0,-1.48,0.0
-1.36,2.656e-05,2.280873e-05,0.14123757530120484,0.0,-1.48,0.0
-1.37,2.912e-05,2.5034543e-05,0.14029728708791206,0.0,-1.48,0.0
-1.38,3.111e-05,2.7391128e-05,0.1195394406943105,0.0,-1.48,0.0
-1.39,3.354e-05,2.9876279e-05,0.10923437686344666,0.0,-1.48,0.0
-1.4,3.61e-05,3.2486932e-05,0.10008498614958448,0.0,-1.48,0.0
-1.41,3.884e-05,3.521922e-05,0.0932229660144182,0.0,-1.48,0.0
-1.42,4.077e-05,3.806854e-05,0.06626097620799604,0.0,-1.48,0.0
-1.43,4.377e-05,4.1029636e-05,0.06260827050491204,0.0,-1.48,0.0
-1.44,4.626e-05,4.4096683e-05,0.046764310419368786,0.0,-1.48,0.0
-1.45,4.907e-05,4.7263383e-05,0.036817138781332866,0.0,-1.48,0.0
-1.46,5.156e-05,5.0523057e-05,0.020111384794414298,0.0,-1.48,0.0
-1.47,5.487e-05,5.3868744e-05,0.018247785675232362,0.0,-1.48,0.0
-1.48,5.736e-05,5.7293299e-05,0.0011628486750348667,0.0,-1.48,0.0
-1.49,6.029e-05,6.0789481e-05,0.008284640902305504,0.0,-1.48,0.0
-1.5,6.384e-05,6.4350045e-05,0.007989426691729376,0.0,-1.48,0.0
-1.51,6.702e-05,6.7967817e-05,0.014142300805729497,0.0,-1.48,0.0
-1.52,7.008e-05,7.1635775e-05,0.022199985730593428,0.0,-1.48,0.0
