 v-sweep         vdd             gate            ax_id2          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.05439652e-42  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.00000000e-02  0.00000000e+00  1.00000000e-02  9.12141471e-54  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 2.00000000e-02  0.00000000e+00  2.00000000e-02 -9.03465878e-54  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 3.00000000e-02  0.00000000e+00  3.00000000e-02 -2.41811129e-64  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 4.00000000e-02  0.00000000e+00  4.00000000e-02  8.03281916e-65  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 5.00000000e-02  0.00000000e+00  5.00000000e-02  3.72813316e-75  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 6.00000000e-02  0.00000000e+00  6.00000000e-02 -7.43986830e-76  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 7.00000000e-02  0.00000000e+00  7.00000000e-02 -5.03720317e-86  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 8.00000000e-02  0.00000000e+00  8.00000000e-02  7.18396039e-87  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 9.00000000e-02  0.00000000e+00  9.00000000e-02  6.50163492e-97  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.00000000e-01  0.00000000e+00  1.00000000e-01 -7.21411402e-98  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.10000000e-01  0.00000000e+00  1.10000000e-01 -8.25508140e-108  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.20000000e-01  0.00000000e+00  1.20000000e-01  7.49581269e-109  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.30000000e-01  0.00000000e+00  1.30000000e-01  1.04207473e-118  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.40000000e-01  0.00000000e+00  1.40000000e-01 -8.00773525e-120  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
 1.50000000e-01  0.00000000e+00  1.50000000e-01 -1.31209888e-129  3.73211304e-01  7.18563356e-02  9.53914006e+01  1.05839601e+01  1.29691101e+05 -1.99943759e-01 
