vSweep,vd,vg,id,vth0_nom,u0_nom,rdsw_nom,nfactor_nom,vsat_nom,eta0_nom,delta_nom
1.00000000e-02,1.00000000e-02,1.48000000e+00,4.49204261e-05,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
2.00000000e-02,2.00000000e-02,1.48000000e+00,8.93605051e-05,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
3.00000000e-02,3.00000000e-02,1.48000000e+00,1.33318615e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
4.00000000e-02,4.00000000e-02,1.48000000e+00,1.76793127e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
5.00000000e-02,5.00000000e-02,1.48000000e+00,2.19782401e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
6.00000000e-02,6.00000000e-02,1.48000000e+00,2.62284792e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
7.00000000e-02,7.00000000e-02,1.48000000e+00,3.04298647e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
8.00000000e-02,8.00000000e-02,1.48000000e+00,3.45822306e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
9.00000000e-02,9.00000000e-02,1.48000000e+00,3.86854101e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
1.00000000e-01,1.00000000e-01,1.48000000e+00,4.27392360e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
1.10000000e-01,1.10000000e-01,1.48000000e+00,4.67435406e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
1.20000000e-01,1.20000000e-01,1.48000000e+00,5.06981556e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
1.30000000e-01,1.30000000e-01,1.48000000e+00,5.46029127e-04,1.21007783e+00,1.68744394e+00,9.38765755e-01,1.80387962e+00,3.35883672e+01,1.41541505e+00,5.08496308e+00
