 v-sweep         vdd             gate            ax_id2          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.00100297e-36  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.00000000e-02  0.00000000e+00  1.00000000e-02 -4.42219491e-36  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.00000000e-02  0.00000000e+00  2.00000000e-02  3.22879530e-49  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.00000000e-02  0.00000000e+00  3.00000000e-02 -2.44364581e-49  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.00000000e-02  0.00000000e+00  4.00000000e-02 -9.32380885e-60  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.00000000e-02  0.00000000e+00  5.00000000e-02  2.80728122e-60  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 6.00000000e-02  0.00000000e+00  6.00000000e-02  1.71613126e-70  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 7.00000000e-02  0.00000000e+00  7.00000000e-02 -3.22502869e-71  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 8.00000000e-02  0.00000000e+00  8.00000000e-02 -2.71249315e-81  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 9.00000000e-02  0.00000000e+00  9.00000000e-02  3.70494056e-82  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.00000000e-01  0.00000000e+00  1.00000000e-01  3.96738789e-92  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.10000000e-01  0.00000000e+00  1.10000000e-01 -4.25626742e-93  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.20000000e-01  0.00000000e+00  1.20000000e-01 -5.53569573e-103  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.30000000e-01  0.00000000e+00  1.30000000e-01  4.88963644e-104  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.40000000e-01  0.00000000e+00  1.40000000e-01  7.48290533e-114  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.50000000e-01  0.00000000e+00  1.50000000e-01 -5.61725619e-115  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.60000000e-01  0.00000000e+00  1.60000000e-01 -9.88705567e-125  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.70000000e-01  0.00000000e+00  1.70000000e-01  6.45315198e-126  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.80000000e-01  0.00000000e+00  1.80000000e-01  1.28410211e-135  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 1.90000000e-01  0.00000000e+00  1.90000000e-01 -7.41343623e-137  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.00000000e-01  0.00000000e+00  2.00000000e-01 -1.64551985e-146  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.10000000e-01  0.00000000e+00  2.10000000e-01  8.51661898e-148  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.20000000e-01  0.00000000e+00  2.20000000e-01  2.08606656e-157  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.30000000e-01  0.00000000e+00  2.30000000e-01 -9.78396477e-159  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.40000000e-01  0.00000000e+00  2.40000000e-01 -2.62128916e-168  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.50000000e-01  0.00000000e+00  2.50000000e-01  1.12399025e-169  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.60000000e-01  0.00000000e+00  2.60000000e-01  3.26960933e-179  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.70000000e-01  0.00000000e+00  2.70000000e-01 -1.29124961e-180  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.80000000e-01  0.00000000e+00  2.80000000e-01 -4.05283490e-190  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 2.90000000e-01  0.00000000e+00  2.90000000e-01  1.48339861e-191  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.00000000e-01  0.00000000e+00  3.00000000e-01  4.99675961e-201  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.10000000e-01  0.00000000e+00  3.10000000e-01 -1.70414101e-202  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.20000000e-01  0.00000000e+00  3.20000000e-01 -6.13186656e-212  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.30000000e-01  0.00000000e+00  3.30000000e-01  1.95773178e-213  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.40000000e-01  0.00000000e+00  3.40000000e-01  7.49415259e-223  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.50000000e-01  0.00000000e+00  3.50000000e-01 -2.24905902e-224  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.60000000e-01  0.00000000e+00  3.60000000e-01 -9.12609428e-234  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.70000000e-01  0.00000000e+00  3.70000000e-01  2.58373825e-235  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.80000000e-01  0.00000000e+00  3.80000000e-01  1.10777793e-244  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 3.90000000e-01  0.00000000e+00  3.90000000e-01 -2.96822062e-246  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.00000000e-01  0.00000000e+00  4.00000000e-01 -1.34082312e-255  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.10000000e-01  0.00000000e+00  4.10000000e-01  3.40991725e-257  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.20000000e-01  0.00000000e+00  4.20000000e-01  1.61869591e-266  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.30000000e-01  0.00000000e+00  4.30000000e-01 -3.91734211e-268  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.40000000e-01  0.00000000e+00  4.40000000e-01 -1.94957724e-277  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.50000000e-01  0.00000000e+00  4.50000000e-01  4.50027614e-279  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.60000000e-01  0.00000000e+00  4.60000000e-01  2.34309014e-288  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.70000000e-01  0.00000000e+00  4.70000000e-01 -5.16995574e-290  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.80000000e-01  0.00000000e+00  4.80000000e-01 -2.81054779e-299  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 4.90000000e-01  0.00000000e+00  4.90000000e-01  5.93928940e-301  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.00000000e-01  0.00000000e+00  5.00000000e-01  3.36524349e-310  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.10000000e-01  0.00000000e+00  5.10000000e-01 -6.82310649e-312  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.20000000e-01  0.00000000e+00  5.20000000e-01 -4.03651633e-321  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.30000000e-01  0.00000000e+00  5.30000000e-01  8.39911598e-323  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.40000000e-01  0.00000000e+00  5.40000000e-01 -0.00000000e+00  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.50000000e-01  0.00000000e+00  5.50000000e-01 -0.00000000e+00  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
 5.60000000e-01  0.00000000e+00  5.60000000e-01 -0.00000000e+00  3.97016173e-01  7.98525142e-02  1.03909750e+02  1.17437031e+01  1.33328931e+05 -1.81599234e-01 
