vdrain,idrain,idrain-fit,errors,vbulk,vgate,vsource
-0.69,0.0003677,0.00035710255,0.028820913788414428,0.0,-1.85,0.0
-0.7,0.0003702,0.00035924382,0.02959529983792543,0.0,-1.85,0.0
-0.71,0.00037049,0.00036132566,0.024735728359739893,0.0,-1.85,0.0
-0.72,0.00037529,0.00036334976,0.031816035599136705,0.0,-1.85,0.0
-0.73,0.00037712,0.00036531782,0.03129555579126002,0.0,-1.85,0.0
-0.74,0.0003794,0.00036723157,0.03207282551396949,0.0,-1.85,0.0
-0.75,0.00038171,0.0003690927,0.03305467501506386,0.0,-1.85,0.0
-0.76,0.0003836,0.00037090293,0.03309976538060475,0.0,-1.85,0.0
-0.77,0.00038547,0.00037266398,0.03322183308688095,0.0,-1.85,0.0
-0.78,0.00038807,0.00037437753,0.03528350555312188,0.0,-1.85,0.0
-0.79,0.00039023,0.00037604529,0.036349614330010424,0.0,-1.85,0.0
-0.8,0.00039275,0.00037766892,0.03839867600254606,0.0,-1.85,0.0
-0.81,0.00039343,0.00037925008,0.03604178634064516,0.0,-1.85,0.0
-0.82,0.00039558,0.0003807904,0.037387127761767426,0.0,-1.85,0.0
-0.83,0.00039701,0.0003822915,0.037073373466663305,0.0,-1.85,0.0
-0.84,0.00039832,0.00038375497,0.03656615284193615,0.0,-1.85,0.0
-0.85,0.00040029,0.00038518234,0.03774178720427679,0.0,-1.85,0.0
-0.86,0.00040253,0.00038657516,0.03963639977144559,0.0,-1.85,0.0
-0.87,0.00040372,0.00038793489,0.03909915287823239,0.0,-1.85,0.0
-0.88,0.00040493,0.000389263,0.03869063788803009,0.0,-1.85,0.0
-0.89,0.00040596,0.0003905609,0.037932554931520375,0.0,-1.85,0.0
-0.9,0.00040929,0.00039182995,0.04265936133304008,0.0,-1.85,0.0
-0.91,0.00040939,0.0003930715,0.03986052419453329,0.0,-1.85,0.0
-0.92,0.00041101,0.00039428683,0.04068798812680965,0.0,-1.85,0.0
-0.93,0.00041201,0.00039547719,0.040127205650348295,0.0,-1.85,0.0
-0.94,0.00041444,0.00039664378,0.04294040150564625,0.0,-1.85,0.0
-0.95,0.00041509,0.00039778777,0.04168308077766272,0.0,-1.85,0.0
-0.96,0.00041675,0.00039891027,0.04280679064187169,0.0,-1.85,0.0
-0.97,0.00041765,0.00040001235,0.04223069555848195,0.0,-1.85,0.0
-0.98,0.00041912,0.00040109506,0.043006632945218524,0.0,-1.85,0.0
-0.99,0.00041983,0.00040215937,0.04208996498582757,0.0,-1.85,0.0
-1.0,0.00042161,0.00040320624,0.043651146794430884,0.0,-1.85,0.0
-1.01,0.00042307,0.00040423656,0.04451613208216129,0.0,-1.85,0.0
-1.02,0.00042357,0.00040525121,0.04324855395802349,0.0,-1.85,0.0
-1.03,0.00042482,0.000406251,0.043710277293912754,0.0,-1.85,0.0
-1.04,0.00042575,0.00040723673,0.04348389900176162,0.0,-1.85,0.0
-1.05,0.00042691,0.00040820915,0.04380513457168968,0.0,-1.85,0.0
-1.06,0.000428,0.00040916896,0.04399775700934573,0.0,-1.85,0.0
-1.07,0.00042903,0.00041011685,0.04408351397338184,0.0,-1.85,0.0
-1.08,0.00042956,0.00041105346,0.04308254958562253,0.0,-1.85,0.0
-1.09,0.00043105,0.00041197941,0.044242176081660985,0.0,-1.85,0.0
-1.1,0.00043178,0.00041289526,0.043736949372365594,0.0,-1.85,0.0
