 v-sweep         vdd             gate            ax_id2          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.51558956e-42  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.00000000e-02  0.00000000e+00  1.00000000e-02 -4.67675969e-51  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.00000000e-02  0.00000000e+00  2.00000000e-02 -1.95800045e-53  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 3.00000000e-02  0.00000000e+00  3.00000000e-02 -9.83328665e-64  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 4.00000000e-02  0.00000000e+00  4.00000000e-02  2.41466973e-64  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 5.00000000e-02  0.00000000e+00  5.00000000e-02  1.74754204e-74  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 6.00000000e-02  0.00000000e+00  6.00000000e-02 -2.89998457e-75  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 7.00000000e-02  0.00000000e+00  7.00000000e-02 -2.74118668e-85  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 8.00000000e-02  0.00000000e+00  8.00000000e-02  3.42755622e-86  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 9.00000000e-02  0.00000000e+00  9.00000000e-02  4.00254603e-96  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.00000000e-01  0.00000000e+00  1.00000000e-01 -4.01079822e-97  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.10000000e-01  0.00000000e+00  1.10000000e-01 -5.58109240e-107  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.20000000e-01  0.00000000e+00  1.20000000e-01  4.66342564e-108  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.30000000e-01  0.00000000e+00  1.30000000e-01  7.53838980e-118  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.40000000e-01  0.00000000e+00  1.40000000e-01 -5.39990298e-119  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.50000000e-01  0.00000000e+00  1.50000000e-01 -9.94949320e-129  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.60000000e-01  0.00000000e+00  1.60000000e-01  6.23586277e-130  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.70000000e-01  0.00000000e+00  1.70000000e-01  1.29048351e-139  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.80000000e-01  0.00000000e+00  1.80000000e-01 -7.18851354e-141  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 1.90000000e-01  0.00000000e+00  1.90000000e-01 -1.65126148e-150  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.00000000e-01  0.00000000e+00  2.00000000e-01  8.27705270e-152  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.10000000e-01  0.00000000e+00  2.10000000e-01  2.09017275e-161  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.20000000e-01  0.00000000e+00  2.20000000e-01 -9.52309857e-163  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.30000000e-01  0.00000000e+00  2.30000000e-01 -2.62252902e-172  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.40000000e-01  0.00000000e+00  2.40000000e-01  1.09511542e-173  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.50000000e-01  0.00000000e+00  2.50000000e-01  3.26648401e-183  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.60000000e-01  0.00000000e+00  2.60000000e-01 -1.25891158e-184  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.70000000e-01  0.00000000e+00  2.70000000e-01 -4.04353043e-194  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.80000000e-01  0.00000000e+00  2.80000000e-01  1.44688377e-195  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 2.90000000e-01  0.00000000e+00  2.90000000e-01  4.97908559e-205  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
 3.00000000e-01  0.00000000e+00  3.00000000e-01 -1.66267673e-206  3.88025033e-01  7.69570100e-02  1.00874248e+02  1.21219430e+01  1.24292690e+05 -1.77471446e-01 
