vSweep,vd,vg,id,vth0_nom,u0_nom,rdsw_nom,nfactor_nom,vsat_nom,eta0_nom,delta_nom
1.00000000e-02,1.00000000e-02,1.48000000e+00,4.54868127e-05,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.00000000e-02,2.00000000e-02,1.48000000e+00,9.04774988e-05,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
3.00000000e-02,3.00000000e-02,1.48000000e+00,1.34970230e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
4.00000000e-02,4.00000000e-02,1.48000000e+00,1.78963166e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
5.00000000e-02,5.00000000e-02,1.48000000e+00,2.22454454e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
6.00000000e-02,6.00000000e-02,1.48000000e+00,2.65442231e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
7.00000000e-02,7.00000000e-02,1.48000000e+00,3.07924618e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
8.00000000e-02,8.00000000e-02,1.48000000e+00,3.49899729e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
9.00000000e-02,9.00000000e-02,1.48000000e+00,3.91365666e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.00000000e-01,1.00000000e-01,1.48000000e+00,4.32320520e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.10000000e-01,1.10000000e-01,1.48000000e+00,4.72762373e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.20000000e-01,1.20000000e-01,1.48000000e+00,5.12689298e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.30000000e-01,1.30000000e-01,1.48000000e+00,5.52099361e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.40000000e-01,1.40000000e-01,1.48000000e+00,5.90990624e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.50000000e-01,1.50000000e-01,1.48000000e+00,6.29361142e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.60000000e-01,1.60000000e-01,1.48000000e+00,6.67208969e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.70000000e-01,1.70000000e-01,1.48000000e+00,7.04532161e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.80000000e-01,1.80000000e-01,1.48000000e+00,7.41328775e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
1.90000000e-01,1.90000000e-01,1.48000000e+00,7.77596875e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.00000000e-01,2.00000000e-01,1.48000000e+00,8.13334535e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.10000000e-01,2.10000000e-01,1.48000000e+00,8.48539845e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.20000000e-01,2.20000000e-01,1.48000000e+00,8.83210913e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.30000000e-01,2.30000000e-01,1.48000000e+00,9.17345873e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.40000000e-01,2.40000000e-01,1.48000000e+00,9.50942892e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.50000000e-01,2.50000000e-01,1.48000000e+00,9.84000174e-04,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.60000000e-01,2.60000000e-01,1.48000000e+00,1.01651597e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.70000000e-01,2.70000000e-01,1.48000000e+00,1.04848860e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.80000000e-01,2.80000000e-01,1.48000000e+00,1.07991644e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
2.90000000e-01,2.90000000e-01,1.48000000e+00,1.11079795e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
3.00000000e-01,3.00000000e-01,1.48000000e+00,1.14113169e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
3.10000000e-01,3.10000000e-01,1.48000000e+00,1.17091631e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
3.20000000e-01,3.20000000e-01,1.48000000e+00,1.20015061e-03,1.33846027e+00,1.77947017e+00,9.51410864e-01,1.56530827e+00,3.28922163e+01,1.30266507e+00,4.80419495e+00
