 0.00000000e+00  0.00000000e+00  1.48000000e+00 -3.08414942e-21  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.00000000e-02  1.00000000e-02  1.48000000e+00  4.12267762e-05  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.00000000e-02  2.00000000e-02  1.48000000e+00  8.19836777e-05  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.00000000e-02  3.00000000e-02  1.48000000e+00  1.22269175e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 4.00000000e-02  4.00000000e-02  1.48000000e+00  1.62081735e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 5.00000000e-02  5.00000000e-02  1.48000000e+00  2.01419820e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 6.00000000e-02  6.00000000e-02  1.48000000e+00  2.40281891e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 7.00000000e-02  7.00000000e-02  1.48000000e+00  2.78666406e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 8.00000000e-02  8.00000000e-02  1.48000000e+00  3.16571821e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 9.00000000e-02  9.00000000e-02  1.48000000e+00  3.53996595e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.00000000e-01  1.00000000e-01  1.48000000e+00  3.90939185e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.10000000e-01  1.10000000e-01  1.48000000e+00  4.27398052e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.20000000e-01  1.20000000e-01  1.48000000e+00  4.63371663e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.30000000e-01  1.30000000e-01  1.48000000e+00  4.98858489e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.40000000e-01  1.40000000e-01  1.48000000e+00  5.33857012e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.50000000e-01  1.50000000e-01  1.48000000e+00  5.68365724e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.60000000e-01  1.60000000e-01  1.48000000e+00  6.02383132e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.70000000e-01  1.70000000e-01  1.48000000e+00  6.35907758e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.80000000e-01  1.80000000e-01  1.48000000e+00  6.68938149e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 1.90000000e-01  1.90000000e-01  1.48000000e+00  7.01472873e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.00000000e-01  2.00000000e-01  1.48000000e+00  7.33510530e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.10000000e-01  2.10000000e-01  1.48000000e+00  7.65049755e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.20000000e-01  2.20000000e-01  1.48000000e+00  7.96089224e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.30000000e-01  2.30000000e-01  1.48000000e+00  8.26627659e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.40000000e-01  2.40000000e-01  1.48000000e+00  8.56663839e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.50000000e-01  2.50000000e-01  1.48000000e+00  8.86196602e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.60000000e-01  2.60000000e-01  1.48000000e+00  9.15224861e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.70000000e-01  2.70000000e-01  1.48000000e+00  9.43747609e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.80000000e-01  2.80000000e-01  1.48000000e+00  9.71763931e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 2.90000000e-01  2.90000000e-01  1.48000000e+00  9.99273015e-04  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.00000000e-01  3.00000000e-01  1.48000000e+00  1.02627417e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.10000000e-01  3.10000000e-01  1.48000000e+00  1.05276682e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.20000000e-01  3.20000000e-01  1.48000000e+00  1.07875057e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.30000000e-01  3.30000000e-01  1.48000000e+00  1.10422515e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.40000000e-01  3.40000000e-01  1.48000000e+00  1.12919048e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.50000000e-01  3.50000000e-01  1.48000000e+00  1.15364669e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.60000000e-01  3.60000000e-01  1.48000000e+00  1.17759411e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.70000000e-01  3.70000000e-01  1.48000000e+00  1.20103333e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.80000000e-01  3.80000000e-01  1.48000000e+00  1.22396518e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 3.90000000e-01  3.90000000e-01  1.48000000e+00  1.24639078e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 4.00000000e-01  4.00000000e-01  1.48000000e+00  1.26831156e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 4.10000000e-01  4.10000000e-01  1.48000000e+00  1.28972925e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 4.20000000e-01  4.20000000e-01  1.48000000e+00  1.31064596e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 4.30000000e-01  4.30000000e-01  1.48000000e+00  1.33106415e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
 4.40000000e-01  4.40000000e-01  1.48000000e+00  1.35098669e-03  1.33262263e+00  1.64873814e+00  9.63314654e-01  1.76424776e+00  3.10999139e+01  1.39063152e+00  5.36010429e+00 
