 v-sweep         vdd             gate            ax_id2          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.21677294e-43  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.00000000e-02  0.00000000e+00  1.00000000e-02  2.61482273e-51  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.00000000e-02  0.00000000e+00  2.00000000e-02  3.27254432e-54  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.00000000e-02  0.00000000e+00  3.00000000e-02  1.70028291e-64  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.00000000e-02  0.00000000e+00  4.00000000e-02 -8.10362568e-66  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 5.00000000e-02  0.00000000e+00  5.00000000e-02 -1.01395067e-75  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 6.00000000e-02  0.00000000e+00  6.00000000e-02 -1.31686759e-76  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 7.00000000e-02  0.00000000e+00  7.00000000e-02 -3.38255877e-87  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 8.00000000e-02  0.00000000e+00  8.00000000e-02  3.22609049e-87  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 9.00000000e-02  0.00000000e+00  9.00000000e-02  2.30601554e-97  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.00000000e-01  0.00000000e+00  1.00000000e-01 -5.01198869e-98  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.10000000e-01  0.00000000e+00  1.10000000e-01 -4.89627108e-108  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.20000000e-01  0.00000000e+00  1.20000000e-01  6.75310279e-109  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.30000000e-01  0.00000000e+00  1.30000000e-01  8.16320799e-119  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.40000000e-01  0.00000000e+00  1.40000000e-01 -8.51661876e-120  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.50000000e-01  0.00000000e+00  1.50000000e-01 -1.22024655e-129  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.60000000e-01  0.00000000e+00  1.60000000e-01  1.03621580e-130  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.70000000e-01  0.00000000e+00  1.70000000e-01  1.71486206e-140  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.80000000e-01  0.00000000e+00  1.80000000e-01 -1.23448282e-141  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 1.90000000e-01  0.00000000e+00  1.90000000e-01 -2.31752867e-151  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.00000000e-01  0.00000000e+00  2.00000000e-01  1.45177350e-152  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.10000000e-01  0.00000000e+00  2.10000000e-01  3.04973982e-162  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.20000000e-01  0.00000000e+00  2.20000000e-01 -1.69341102e-163  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.30000000e-01  0.00000000e+00  2.30000000e-01 -3.93754212e-173  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.40000000e-01  0.00000000e+00  2.40000000e-01  1.96491800e-174  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.50000000e-01  0.00000000e+00  2.50000000e-01  5.01213714e-184  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.60000000e-01  0.00000000e+00  2.60000000e-01 -2.27218716e-185  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.70000000e-01  0.00000000e+00  2.70000000e-01 -6.31066220e-195  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.80000000e-01  0.00000000e+00  2.80000000e-01  2.62164373e-196  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 2.90000000e-01  0.00000000e+00  2.90000000e-01  7.87715813e-206  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.00000000e-01  0.00000000e+00  3.00000000e-01 -3.02040667e-207  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.10000000e-01  0.00000000e+00  3.10000000e-01 -9.76373953e-217  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.20000000e-01  0.00000000e+00  3.20000000e-01  3.47645428e-218  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.30000000e-01  0.00000000e+00  3.30000000e-01  1.20319906e-227  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.40000000e-01  0.00000000e+00  3.40000000e-01 -3.99879963e-229  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.50000000e-01  0.00000000e+00  3.50000000e-01 -1.47546171e-238  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.60000000e-01  0.00000000e+00  3.60000000e-01  4.59768081e-240  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.70000000e-01  0.00000000e+00  3.70000000e-01  1.80173921e-249  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.80000000e-01  0.00000000e+00  3.80000000e-01 -5.28477087e-251  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 3.90000000e-01  0.00000000e+00  3.90000000e-01 -2.19214412e-260  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.00000000e-01  0.00000000e+00  4.00000000e-01  6.07341240e-262  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.10000000e-01  0.00000000e+00  4.10000000e-01  2.65859230e-271  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.20000000e-01  0.00000000e+00  4.20000000e-01 -6.97888202e-273  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.30000000e-01  0.00000000e+00  4.30000000e-01 -3.21511683e-282  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.40000000e-01  0.00000000e+00  4.40000000e-01  8.01869045e-284  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.50000000e-01  0.00000000e+00  4.50000000e-01  3.87823542e-293  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.60000000e-01  0.00000000e+00  4.60000000e-01 -9.21292424e-295  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.70000000e-01  0.00000000e+00  4.70000000e-01 -4.66738033e-304  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.80000000e-01  0.00000000e+00  4.80000000e-01  1.05846362e-305  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 4.90000000e-01  0.00000000e+00  4.90000000e-01  5.60540103e-315  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
 5.00000000e-01  0.00000000e+00  5.00000000e-01 -1.21602925e-316  3.92920145e-01  7.75143556e-02  9.05107794e+01  1.20460744e+01  1.35281447e+05 -2.07920525e-01 
