-4.50000000e-01 -1.85000000e-01 -4.50000000e-01 -4.50000000e-01 
-4.60000000e-01 -1.85000000e-01 -4.60000000e-01 -4.60000000e-01 
-4.70000000e-01 -1.85000000e-01 -4.70000000e-01 -4.70000000e-01 
-4.80000000e-01 -1.85000000e-01 -4.80000000e-01 -4.80000000e-01 
-4.90000000e-01 -1.85000000e-01 -4.90000000e-01 -4.90000000e-01 
-5.00000000e-01 -1.85000000e-01 -5.00000000e-01 -5.00000000e-01 
-5.10000000e-01 -1.85000000e-01 -5.10000000e-01 -5.10000000e-01 
-5.20000000e-01 -1.85000000e-01 -5.20000000e-01 -5.20000000e-01 
-5.30000000e-01 -1.85000000e-01 -5.30000000e-01 -5.30000000e-01 
-5.40000000e-01 -1.85000000e-01 -5.40000000e-01 -5.40000000e-01 
-5.50000000e-01 -1.85000000e-01 -5.50000000e-01 -5.50000000e-01 
-5.60000000e-01 -1.85000000e-01 -5.60000000e-01 -5.60000000e-01 
-5.70000000e-01 -1.85000000e-01 -5.70000000e-01 -5.70000000e-01 
-5.80000000e-01 -1.85000000e-01 -5.80000000e-01 -5.80000000e-01 
-5.90000000e-01 -1.85000000e-01 -5.90000000e-01 -5.90000000e-01 
-6.00000000e-01 -1.85000000e-01 -6.00000000e-01 -6.00000000e-01 
-6.10000000e-01 -1.85000000e-01 -6.10000000e-01 -6.10000000e-01 
-6.20000000e-01 -1.85000000e-01 -6.20000000e-01 -6.20000000e-01 
-6.30000000e-01 -1.85000000e-01 -6.30000000e-01 -6.30000000e-01 
-6.40000000e-01 -1.85000000e-01 -6.40000000e-01 -6.40000000e-01 
-6.50000000e-01 -1.85000000e-01 -6.50000000e-01 -6.50000000e-01 
-6.60000000e-01 -1.85000000e-01 -6.60000000e-01 -6.60000000e-01 
-6.70000000e-01 -1.85000000e-01 -6.70000000e-01 -6.70000000e-01 
-6.80000000e-01 -1.85000000e-01 -6.80000000e-01 -6.80000000e-01 
-6.90000000e-01 -1.85000000e-01 -6.90000000e-01 -6.90000000e-01 
-7.00000000e-01 -1.85000000e-01 -7.00000000e-01 -7.00000000e-01 
-7.10000000e-01 -1.85000000e-01 -7.10000000e-01 -7.10000000e-01 
-7.20000000e-01 -1.85000000e-01 -7.20000000e-01 -7.20000000e-01 
-7.30000000e-01 -1.85000000e-01 -7.30000000e-01 -7.30000000e-01 
-7.40000000e-01 -1.85000000e-01 -7.40000000e-01 -7.40000000e-01 
-7.50000000e-01 -1.85000000e-01 -7.50000000e-01 -7.50000000e-01 
-7.60000000e-01 -1.85000000e-01 -7.60000000e-01 -7.60000000e-01 
-7.70000000e-01 -1.85000000e-01 -7.70000000e-01 -7.70000000e-01 
-7.80000000e-01 -1.85000000e-01 -7.80000000e-01 -7.80000000e-01 
-7.90000000e-01 -1.85000000e-01 -7.90000000e-01 -7.90000000e-01 
-8.00000000e-01 -1.85000000e-01 -8.00000000e-01 -8.00000000e-01 
-8.10000000e-01 -1.85000000e-01 -8.10000000e-01 -8.10000000e-01 
-8.20000000e-01 -1.85000000e-01 -8.20000000e-01 -8.20000000e-01 
-8.30000000e-01 -1.85000000e-01 -8.30000000e-01 -8.30000000e-01 
-8.40000000e-01 -1.85000000e-01 -8.40000000e-01 -8.40000000e-01 
-8.50000000e-01 -1.85000000e-01 -8.50000000e-01 -8.50000000e-01 
-8.60000000e-01 -1.85000000e-01 -8.60000000e-01 -8.60000000e-01 
-8.70000000e-01 -1.85000000e-01 -8.70000000e-01 -8.70000000e-01 
-8.80000000e-01 -1.85000000e-01 -8.80000000e-01 -8.80000000e-01 
